time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.32,-0.22,-0.98,0.24,4.09,-4.33
30,0.32,-0.21,-1.0,1.83,2.38,-3.48
49,0.32,-0.22,-0.97,1.22,2.62,-2.2
68,0.31,-0.22,-0.98,-0.55,3.17,0.0
88,0.31,-0.22,-0.99,-3.85,0.12,0.18
107,0.31,-0.24,-0.99,-4.94,-4.82,1.04
127,0.33,-0.25,-0.98,-2.75,-10.62,3.6
147,0.33,-0.27,-0.95,-3.23,-13.73,7.45
167,0.32,-0.23,-0.92,-3.23,-9.89,10.8
187,0.31,-0.22,-0.91,0.0,-4.64,9.95
208,0.32,-0.19,-0.9,-0.43,0.67,7.81
228,0.31,-0.2,-0.91,-6.96,2.87,4.03
247,0.31,-0.18,-0.93,-11.9,3.36,1.83
267,0.3,-0.17,-0.91,-12.45,2.44,-0.55
287,0.29,-0.16,-0.86,-8.85,2.32,-1.89
307,0.29,-0.12,-0.85,-9.28,5.37,-2.32
328,0.27,-0.09,-0.9,-11.72,9.95,-5.25
349,0.25,-0.04,-0.94,-13.24,11.9,-10.07
370,0.22,-0.01,-0.92,-11.41,8.18,-14.34
390,0.22,0.05,-0.87,-2.75,4.88,-14.34
411,0.22,0.13,-0.86,-6.77,3.6,-16.91
431,0.21,0.15,-0.84,-7.08,4.03,-25.33
451,0.2,0.14,-0.78,3.42,7.14,-33.87
471,0.19,0.11,-0.77,1.95,12.7,-39.92
491,0.17,0.09,-0.81,-9.16,14.77,-45.29
511,0.17,0.04,-0.83,-10.19,14.89,-52.19
532,0.16,-0.08,-0.88,-0.92,18.86,-59.88
553,0.13,-0.23,-0.91,1.71,22.03,-66.47
573,0.13,-0.4,-0.97,-2.69,21.55,-67.02
594,0.16,-0.52,-0.96,4.33,21.06,-61.71
615,0.22,-0.64,-0.94,-3.05,19.59,-58.65
635,0.25,-0.8,-1.06,-20.75,21.61,-56.58
655,0.28,-0.95,-1.15,-10.13,22.03,-49.32
675,0.31,-1.02,-1.05,11.66,13.24,-33.57
