time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.34,-0.1,-0.92,0.37,9.03,-6.53
30,0.35,-0.13,-0.91,-3.05,3.3,-3.91
50,0.35,-0.13,-0.91,4.52,3.23,-0.85
71,0.34,-0.11,-0.91,17.15,4.46,0.06
92,0.37,-0.1,-0.9,11.84,6.16,-1.46
112,0.37,-0.14,-0.98,-1.65,2.26,0.49
132,0.37,-0.15,-1.04,0.49,-8.0,7.2
153,0.36,-0.11,-1.0,14.83,-16.42,9.77
173,0.35,-0.08,-0.88,11.35,-15.87,3.97
193,0.38,-0.07,-0.83,-4.21,-10.19,-4.33
213,0.38,-0.11,-0.95,-13.98,-2.5,-9.16
234,0.42,-0.19,-0.99,-15.32,-5.74,-6.1
255,0.41,-0.22,-0.88,-18.62,0.55,4.46
276,0.37,-0.19,-0.89,-14.53,13.31,10.13
296,0.37,-0.15,-1.0,-6.59,10.68,10.8
316,0.37,-0.15,-1.0,2.56,3.23,12.82
336,0.36,-0.15,-0.96,9.64,-0.24,20.39
356,0.37,-0.11,-0.91,-3.6,-3.91,28.26
376,0.37,-0.07,-0.89,-25.09,-5.92,37.96
396,0.35,-0.04,-0.88,-33.94,-7.26,47.79
416,0.32,0.02,-0.88,-27.71,-7.93,54.02
436,0.26,0.07,-0.88,-16.85,-11.05,52.0
456,0.28,0.15,-0.86,-9.4,-11.6,42.18
476,0.28,0.23,-0.83,-25.33,-11.41,23.32
496,0.24,0.27,-0.84,-37.11,-12.63,-6.1
517,0.24,0.24,-0.82,-17.64,-5.37,-35.64
538,0.23,0.18,-0.78,3.6,9.09,-64.94
558,0.22,0.08,-0.78,1.4,19.29,-87.65
578,0.23,0.02,-0.79,-12.15,23.19,-100.04
599,0.23,0.0,-0.82,-28.14,25.57,-116.94
620,0.17,-0.02,-0.83,-26.49,31.68,-141.48
641,0.11,-0.13,-0.88,-10.07,40.34,-161.87
662,0.1,-0.21,-0.89,-7.45,39.37,-180.48
682,0.07,-0.4,-0.91,-34.36,34.24,-200.01
702,0.05,-0.66,-0.95,-59.02,30.58,-206.79
721,0.07,-0.75,-0.96,-57.13,25.27,-194.7
741,0.15,-1.0,-0.99,-40.22,21.18,-167.24
761,0.21,-1.33,-0.99,-12.7,13.79,-107.18
782,0.18,-1.36,-0.85,10.01,7.2,-38.88
803,0.14,-1.16,-0.65,10.93,12.63,2.08
823,0.12,-1.11,-0.67,7.57,28.26,27.22
844,0.1,-1.06,-0.72,7.2,40.47,48.16
864,0.1,-1.04,-0.75,0.73,46.45,67.99
883,0.09,-1.03,-0.78,-6.47,51.15,94.24
903,0.05,-0.94,-0.84,-0.37,55.97,120.97
923,0.02,-0.78,-0.89,18.86,57.74,140.87
943,0.01,-0.65,-0.91,31.68,54.99,155.09
964,0.01,-0.58,-0.93,27.95,49.87,170.47
984,-0.02,-0.49,-1.0,21.12,42.48,187.32
1004,-0.08,-0.28,-1.03,23.99,33.57,189.33
1024,-0.12,-0.03,-1.01,27.34,29.11,170.04
1044,-0.11,0.13,-1.04,25.15,26.61,138.92
1064,-0.08,0.21,-1.12,23.25,18.55,108.4
1084,-0.06,0.24,-1.15,18.98,6.1,80.63
1105,-0.05,0.23,-1.12,11.9,-4.46,60.06
1126,-0.05,0.23,-1.08,4.94,-11.41,46.57
1147,-0.04,0.3,-1.0,-1.28,-15.01,33.81
1168,-0.03,0.34,-0.96,-1.04,-12.21,14.65
1188,-0.01,0.33,-0.95,2.87,-6.35,-9.4
1208,-0.01,0.29,-0.94,4.94,-3.23,-32.9
1229,-0.01,0.24,-0.91,5.43,-2.62,-52.67
1250,-0.01,0.19,-0.88,3.42,-0.92,-70.19
1271,-0.03,0.14,-0.87,-3.17,2.32,-88.62
1292,-0.05,0.1,-0.84,-8.42,6.16,-106.32
1313,-0.1,0.07,-0.8,-7.08,15.87,-126.28
1334,-0.16,0.03,-0.78,-14.65,27.59,-153.14
1355,-0.19,-0.1,-0.83,-36.44,41.81,-195.43
