time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
10,0.17,-0.02,-1.0,3.66,2.69,7.39
30,0.18,-0.03,-0.99,4.21,2.26,3.17
50,0.19,-0.05,-0.99,-1.83,2.56,1.46
70,0.19,-0.06,-1.02,-14.71,-0.79,1.65
91,0.18,-0.06,-1.03,-14.59,-4.46,2.75
111,0.19,-0.03,-1.01,-6.1,-7.26,1.46
131,0.2,-0.06,-1.0,-10.19,-12.63,-3.97
151,0.21,-0.09,-1.0,-14.59,-14.1,-5.43
172,0.2,-0.07,-0.89,-9.83,-11.29,-3.97
193,0.18,-0.04,-0.96,-8.12,-4.09,-5.37
214,0.21,-0.09,-0.97,-0.73,-2.01,-9.46
235,0.22,-0.13,-0.98,0.79,-0.37,-3.05
256,0.22,-0.12,-0.99,1.28,-0.55,4.33
276,0.22,-0.08,-0.97,2.81,0.67,6.9
296,0.21,-0.06,-0.96,2.93,2.93,5.07
317,0.21,-0.06,-0.97,3.11,4.33,3.23
338,0.22,-0.06,-0.99,0.61,3.23,2.81
358,0.21,-0.06,-1.0,-1.83,0.79,2.56
379,0.19,-0.02,-0.97,1.28,-0.43,1.71
400,0.19,0.01,-0.94,3.48,1.34,-1.34
420,0.19,0.04,-0.94,-2.44,1.83,-5.43
440,0.17,0.05,-0.93,-7.87,1.59,-8.0
460,0.15,0.09,-0.89,-3.48,3.66,-9.09
481,0.14,0.13,-0.84,7.93,8.06,-12.27
501,0.14,0.18,-0.82,-0.12,10.86,-17.52
521,0.12,0.2,-0.83,-18.07,10.44,-25.57
541,0.11,0.19,-0.84,-18.55,12.57,-28.93
561,0.09,0.21,-0.85,-13.67,13.73,-32.35
581,0.08,0.22,-0.86,-11.41,15.99,-39.49
601,0.07,0.18,-0.9,-17.76,18.13,-47.67
621,0.07,0.13,-0.95,-22.16,17.27,-52.67
641,0.05,0.09,-0.98,-10.31,17.7,-55.6
662,0.05,0.04,-0.95,0.67,17.88,-58.04
682,0.04,-0.04,-0.95,-4.76,20.02,-60.91
702,0.02,-0.1,-0.99,-6.04,19.71,-61.28
