time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
10,0.31,-0.04,-0.87,2.99,-2.14,16.36
30,0.32,0.03,-0.83,8.61,7.63,14.95
49,0.3,0.05,-0.86,1.4,14.89,10.44
68,0.27,-0.02,-0.88,-3.97,21.36,12.39
88,0.26,0.03,-0.92,4.33,28.38,17.7
107,0.25,0.09,-0.9,2.44,28.69,9.89
126,0.21,0.22,-0.78,-19.53,33.87,-10.99
146,0.26,-0.01,-0.83,-35.83,52.92,-21.36
167,0.24,-0.18,-0.98,-38.94,55.48,-0.73
188,0.2,-0.11,-0.9,-37.35,55.85,4.46
208,0.16,-0.11,-0.87,-31.13,69.58,8.06
228,0.14,-0.03,-0.97,-23.62,73.67,10.86
248,0.09,0.04,-1.01,-29.79,62.38,-5.19
268,0.11,-0.11,-0.98,-32.35,63.72,-9.34
289,0.11,-0.12,-1.08,-18.19,57.8,-4.33
309,0.09,-0.09,-1.09,-8.67,44.49,-7.26
329,0.06,-0.07,-1.05,-0.85,39.37,-11.6
349,0.05,-0.04,-1.05,3.11,35.64,-18.74
369,0.08,-0.16,-1.04,-5.98,32.1,-14.89
389,0.07,-0.16,-1.03,-16.6,29.72,-7.14
409,0.03,-0.14,-1.06,-6.9,30.88,-3.66
429,0.01,-0.08,-1.03,7.51,28.99,-6.47
449,0.02,-0.08,-1.04,-1.28,25.09,-14.4
469,0.02,-0.18,-1.01,-10.68,25.45,-9.83
489,-0.0,-0.17,-1.04,-3.05,30.7,-2.26
509,-0.02,-0.09,-1.0,1.04,32.9,-4.27
529,-0.04,-0.07,-0.99,-7.81,37.96,-11.6
550,-0.07,-0.08,-1.06,-5.98,40.41,-15.26
570,-0.06,-0.16,-1.11,2.26,38.39,-14.34
590,-0.07,-0.17,-1.17,6.9,31.13,-9.58
611,-0.08,-0.1,-1.18,0.31,16.48,-11.35
631,-0.08,-0.1,-1.16,-2.69,10.56,-13.92
651,-0.06,-0.17,-1.17,4.82,8.79,-8.12
671,-0.05,-0.17,-1.28,8.06,-0.06,-2.62
692,-0.04,-0.14,-1.41,8.18,-24.78,-2.75
713,-0.03,-0.15,-1.43,-1.53,-51.15,-1.59
733,-0.01,-0.23,-1.49,-7.45,-72.39,8.12
753,0.05,-0.26,-1.64,-2.32,-102.23,27.16
773,0.06,-0.21,-1.7,5.8,-148.38,41.26
793,0.02,-0.26,-1.57,-16.54,-200.93,52.43
813,-0.02,-0.23,-1.44,-63.35,-246.77,61.4
835,-0.04,-0.01,-1.12,-53.65,-257.81,48.34
855,0.09,-0.04,-0.86,8.97,-212.52,31.43
875,0.22,-0.25,-1.06,29.85,-200.44,36.87
894,0.24,-0.15,-1.05,-10.68,-235.72,40.28
914,0.18,0.02,-0.75,-55.11,-261.9,18.13
934,0.2,-0.05,-0.37,-81.79,-247.74,-1.53
955,0.3,-0.18,-0.33,-90.45,-218.93,-3.72
976,0.36,-0.26,-0.44,-74.77,-210.14,13.79
997,0.32,-0.22,-0.29,-46.45,-207.15,32.29
1018,0.28,-0.09,0.16,-21.24,-171.51,28.32
1038,0.33,-0.11,0.5,-47.3,-105.53,15.14
1058,0.36,-0.16,0.36,-97.41,-55.79,10.13
1078,0.39,-0.15,0.13,-103.21,-29.85,7.08
1099,0.43,-0.13,0.1,-65.25,3.54,8.42
1119,0.42,-0.12,0.16,-19.78,59.08,9.7
1139,0.39,-0.1,0.22,-26.37,114.44,1.22
1158,0.38,-0.16,0.08,-55.85,163.39,-11.35
1178,0.35,-0.16,-0.2,-35.03,199.52,-15.14
1198,0.31,-0.07,-0.39,37.6,236.88,-20.02
1218,0.22,-0.07,-0.44,87.1,281.01,-34.12
1238,0.13,-0.18,-0.56,33.02,321.72,-49.07
1259,0.07,-0.16,-1.05,-63.11,323.85,-62.68
1279,0.07,-0.01,-1.56,-43.46,287.78,-87.89
1299,0.07,-0.22,-1.49,33.69,262.76,-110.47
1319,0.1,-0.6,-1.53,37.35,250.37,-98.21
1338,0.18,-0.68,-1.66,13.49,209.17,-60.0
1358,0.16,-0.54,-1.64,19.47,188.66,-38.02
1378,0.08,-0.42,-1.44,77.88,167.66,1.83
1399,0.02,-0.24,-1.46,79.41,138.79,37.9
1419,-0.05,-0.02,-1.47,-13.73,86.3,18.98
1439,-0.08,-0.08,-1.4,-31.92,60.67,-2.01
1460,-0.1,-0.19,-1.34,-2.93,51.88,-9.34
1481,-0.07,-0.31,-1.25,-1.22,44.74,-8.97
1502,-0.04,-0.37,-1.28,1.04,35.22,11.23
1522,-0.11,-0.23,-1.22,6.9,21.97,21.24
1542,-0.17,-0.12,-1.18,-0.67,11.05,9.58
1562,-0.16,-0.14,-1.11,-2.75,2.38,-1.46
1582,-0.13,-0.26,-1.01,-0.73,1.46,-0.24
1602,-0.13,-0.29,-1.03,7.02,0.12,10.93
1622,-0.18,-0.2,-1.01,12.63,-2.2,13.06
1642,-0.19,-0.11,-0.96,9.7,0.06,3.91
1663,-0.16,-0.12,-0.99,-2.32,-4.27,-8.12
1684,-0.13,-0.25,-1.0,-4.7,-8.54,-7.45
1705,-0.13,-0.29,-1.02,13.98,-9.16,4.64
1726,-0.16,-0.23,-0.95,15.26,-11.47,9.22
1746,-0.18,-0.18,-0.9,-0.85,-9.95,5.62
1766,-0.15,-0.2,-0.94,-10.74,-6.65,3.05
1786,-0.12,-0.23,-1.0,-3.11,-8.3,5.07
1807,-0.13,-0.25,-0.97,10.68,-7.69,8.06
1827,-0.13,-0.25,-0.92,7.81,-3.78,9.4
1847,-0.12,-0.21,-0.97,-5.0,-4.88,9.83
1867,-0.14,-0.17,-0.99,-4.21,-5.68,5.68
1887,-0.15,-0.19,-0.96,8.18,-1.53,2.38
1907,-0.13,-0.21,-0.95,7.75,0.79,-0.55
1927,-0.11,-0.2,-0.96,-4.7,-1.22,-2.87
1947,-0.12,-0.23,-0.97,-6.35,-0.43,-1.46
1967,-0.13,-0.23,-0.99,4.21,0.31,1.83
1986,-0.13,-0.2,-0.99,7.45,-1.95,0.37
2006,-0.14,-0.18,-0.97,0.73,-4.76,-4.52
