time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,-0.23,-0.08,-0.89,5.55,0.55,0.49
30,-0.23,-0.13,-0.93,2.5,9.4,-3.05
50,-0.18,-0.26,-1.01,-2.87,5.07,9.7
70,-0.18,-0.17,-1.02,-2.81,-2.56,25.63
90,-0.22,0.07,-1.06,-5.07,-6.9,14.04
110,-0.21,-0.01,-1.2,5.13,-2.32,-5.55
130,-0.09,-0.32,-1.46,22.46,-11.05,0.55
150,0.03,-0.38,-1.53,12.02,-21.61,18.31
170,-0.08,-0.29,-1.62,17.58,-19.35,26.18
190,-0.11,-0.2,-1.77,37.6,-39.12,21.61
210,-0.12,-0.15,-1.72,41.56,-59.2,12.02
231,-0.14,-0.21,-1.7,39.25,-78.25,5.43
252,-0.18,-0.2,-1.63,36.5,-101.14,7.2
272,-0.2,-0.16,-1.52,35.4,-117.49,4.15
293,-0.21,-0.18,-1.5,35.52,-130.07,2.01
313,-0.23,-0.17,-1.4,32.71,-149.66,1.34
334,-0.23,-0.11,-1.24,26.55,-159.24,-1.77
355,-0.2,-0.08,-1.1,28.5,-164.49,-4.39
376,-0.13,-0.01,-0.78,26.49,-163.02,-5.98
396,-0.07,-0.04,-0.66,11.54,-155.03,-9.89
416,-0.04,-0.07,-0.63,4.03,-149.54,-10.62
436,0.05,-0.11,-0.45,7.69,-146.12,-6.65
456,0.14,-0.17,-0.17,9.83,-126.4,2.75
476,0.22,-0.17,-0.05,3.42,-96.31,15.14
497,0.25,-0.11,-0.06,-7.69,-76.9,22.16
517,0.25,-0.06,-0.02,-14.28,-58.9,22.16
538,0.29,-0.11,-0.03,-2.26,-34.67,24.41
558,0.29,-0.1,-0.07,7.39,-9.03,33.51
578,0.27,-0.06,-0.1,-16.6,8.79,38.45
598,0.25,0.01,-0.18,-45.41,19.04,31.68
618,0.23,0.02,-0.25,-39.86,34.55,26.79
640,0.19,-0.01,-0.45,-17.15,58.9,27.28
660,0.18,-0.02,-0.6,-10.99,71.29,30.94
