time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
10,0.07,-0.32,-0.95,25.94,15.87,10.25
30,0.07,-0.29,-0.94,-0.73,13.55,10.5
49,0.08,-0.2,-0.98,-31.68,10.86,10.44
69,0.03,-0.13,-1.06,-22.83,12.88,8.48
89,0.03,-0.24,-1.03,-11.96,10.07,-1.4
109,0.06,-0.35,-1.01,-21.42,11.78,-5.86
129,0.09,-0.34,-0.99,-24.29,13.18,0.37
149,0.04,-0.2,-0.99,-23.8,18.19,5.68
168,0.03,-0.28,-1.03,-5.49,25.02,-2.38
189,0.05,-0.32,-1.02,11.84,20.32,-7.26
208,0.06,-0.36,-0.97,-4.76,9.22,-6.65
227,0.06,-0.35,-0.98,-12.88,7.81,1.77
247,0.03,-0.27,-0.96,-5.0,11.9,4.76
268,0.02,-0.25,-0.96,-0.31,14.65,-0.92
288,0.02,-0.25,-0.97,-1.59,13.06,-5.43
308,0.01,-0.27,-0.98,-5.49,11.29,-6.77
328,0.02,-0.32,-0.99,-6.84,9.77,-2.32
348,0.01,-0.32,-1.0,-8.18,4.39,2.81
368,-0.0,-0.24,-0.97,-7.45,2.32,-1.95
388,-0.0,-0.24,-0.97,-4.27,2.93,-9.52
408,0.01,-0.31,-0.96,-3.48,2.87,-9.4
428,0.03,-0.37,-0.95,-3.97,4.33,-1.04
448,0.01,-0.31,-0.95,-3.48,4.27,2.62
468,0.0,-0.26,-0.96,-0.73,3.97,-1.46
488,-0.01,-0.27,-0.95,4.09,3.78,-5.55
508,-0.01,-0.3,-0.93,-5.37,6.16,-6.23
529,-0.01,-0.31,-0.96,-21.67,4.58,-5.13
549,-0.0,-0.33,-1.0,-20.02,0.85,-2.62
569,0.0,-0.37,-0.97,-0.12,0.0,6.16
589,-0.02,-0.32,-0.9,0.37,1.53,7.69
609,-0.03,-0.28,-0.9,-16.72,3.72,0.79
629,-0.03,-0.27,-0.96,-22.89,2.69,-4.82
649,-0.02,-0.29,-0.95,-9.22,5.0,-7.39
