time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,-0.17,-0.27,-0.95,6.9,7.2,0.12
30,-0.17,-0.25,-1.01,8.85,5.86,1.16
50,-0.19,-0.29,-0.96,28.99,-0.43,-1.22
70,-0.18,-0.21,-0.93,40.83,2.69,2.56
90,-0.14,-0.16,-1.07,34.0,3.42,2.26
110,-0.15,-0.22,-1.2,14.65,-13.67,4.64
130,-0.18,-0.28,-1.42,-5.8,-33.87,5.31
150,-0.12,-0.32,-1.53,-7.51,-65.25,8.73
170,-0.01,-0.4,-1.37,-0.67,-87.22,15.56
190,-0.03,-0.45,-1.57,35.1,-84.59,31.13
210,-0.14,-0.24,-1.49,37.96,-121.34,46.14
229,-0.07,-0.22,-1.51,-22.95,-160.28,29.17
249,-0.04,-0.34,-1.65,-65.19,-198.97,19.53
269,-0.0,-0.54,-1.63,-35.34,-238.04,42.24
289,0.05,-0.56,-1.42,2.99,-255.37,67.69
308,0.17,-0.6,-1.2,-11.6,-279.05,94.06
328,0.17,-0.48,-1.09,-55.91,-314.58,120.91
348,0.13,-0.22,-0.92,-63.29,-332.58,118.04
367,0.21,-0.16,-0.66,-50.78,-316.71,100.89
387,0.31,-0.26,-0.48,-44.56,-295.35,101.62
406,0.37,-0.21,-0.27,-52.12,-286.87,106.93
425,0.33,-0.02,-0.06,-81.36,-269.29,114.2
445,0.36,0.15,0.04,-78.43,-239.81,99.3
464,0.44,0.06,0.1,-60.3,-196.47,66.41
483,0.53,-0.04,0.23,-58.53,-149.96,53.53
502,0.55,-0.07,0.26,-51.88,-91.49,57.92
521,0.5,-0.05,0.28,-41.63,-42.91,61.77
541,0.47,0.05,0.35,-34.91,2.5,42.6
560,0.52,0.0,0.3,-42.3,52.0,15.01
579,0.55,-0.02,0.17,-59.33,87.52,6.23
598,0.53,-0.06,0.2,-66.28,106.02,5.74
617,0.49,-0.12,0.22,-70.8,160.22,7.69
636,0.43,-0.04,0.18,-47.3,232.06,13.92
655,0.28,0.02,0.11,-22.64,309.75,10.07
674,0.2,0.0,0.03,-13.43,386.17,-0.55
693,0.1,-0.05,-0.33,33.94,455.81,-1.89
713,-0.09,0.02,-0.68,87.04,494.93,3.6
733,-0.31,0.14,-1.02,146.55,517.09,-3.54
753,-0.32,-0.17,-1.5,217.59,495.0,20.39
773,-0.19,-0.58,-1.86,232.79,389.04,104.8
793,-0.23,-0.1,-1.73,145.87,264.83,160.28
813,-0.4,0.54,-1.6,2.44,173.46,118.59
833,-0.42,0.71,-1.74,-80.32,86.0,46.87
853,-0.44,0.47,-1.5,-103.39,31.37,2.01
873,-0.34,0.15,-1.31,-96.8,44.86,-2.32
893,-0.3,0.09,-1.37,-47.79,54.26,14.04
913,-0.3,0.16,-1.24,-10.07,45.17,16.05
933,-0.29,0.21,-1.11,-22.83,25.33,-0.92
953,-0.26,0.12,-1.03,-39.43,18.68,-10.68
972,-0.26,-0.04,-1.03,-44.25,21.06,-7.39
991,-0.25,-0.01,-1.05,-6.59,34.61,19.53
1010,-0.29,0.1,-1.16,20.2,37.6,29.97
1030,-0.33,0.22,-1.16,17.03,19.41,20.39
1051,-0.34,0.24,-1.12,-13.73,-1.89,1.53
1071,-0.3,0.08,-1.03,-41.63,-18.62,-14.04
1091,-0.26,-0.11,-0.95,-29.54,-13.24,-8.48
1111,-0.26,-0.05,-0.99,16.05,9.4,14.4
1131,-0.29,0.11,-1.03,26.86,12.27,20.63
1151,-0.31,0.17,-1.0,0.0,-4.52,4.03
1171,-0.28,0.05,-1.0,-24.05,-16.36,-15.26
1192,-0.23,-0.14,-0.97,-17.64,-15.01,-16.05
1212,-0.24,-0.1,-0.96,4.76,-2.44,5.98
1233,-0.26,0.07,-1.0,10.68,0.37,14.77
