time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,-0.11,-0.3,-1.04,7.51,-0.92,-6.71
31,-0.12,-0.36,-0.96,10.13,8.18,17.76
50,-0.15,-0.07,-1.06,18.19,8.85,21.73
70,-0.15,-0.01,-1.11,14.71,3.72,14.04
90,-0.15,-0.08,-1.29,-8.97,-10.86,0.18
110,-0.12,-0.22,-1.54,-31.07,-31.92,-7.57
131,0.03,-0.4,-1.71,-13.55,-81.05,16.48
151,-0.02,-0.19,-2.03,-19.9,-106.51,27.65
171,-0.14,-0.01,-1.71,-55.97,-194.52,15.81
191,-0.12,-0.14,-1.4,-105.04,-245.73,-15.93
210,0.02,-0.58,-1.37,-117.43,-260.62,-23.62
230,0.08,-0.81,-1.28,-110.53,-287.23,21.48
250,0.03,-0.6,-1.25,-84.47,-326.23,81.18
270,-0.03,-0.2,-0.81,-40.65,-364.01,97.53
290,0.17,-0.16,-0.48,-33.63,-350.95,60.55
310,0.27,-0.27,-0.46,-91.92,-327.45,41.87
330,0.32,-0.36,-0.35,-127.99,-311.46,44.01
350,0.37,-0.44,-0.14,-135.93,-287.17,52.98
370,0.41,-0.26,0.26,-137.94,-247.31,69.15
390,0.46,-0.13,0.39,-139.4,-172.36,61.83
410,0.53,-0.32,0.08,-146.06,-102.05,49.44
431,0.51,-0.25,0.15,-126.1,-77.15,61.34
452,0.52,-0.07,0.25,-98.21,-46.75,50.54
472,0.56,-0.09,0.21,-90.39,-8.54,18.01
492,0.57,-0.14,0.29,-78.49,29.17,-2.62
511,0.53,-0.18,0.35,-69.21,77.51,-13.61
530,0.44,-0.13,0.48,-51.27,138.55,-26.18
550,0.32,-0.03,0.58,-39.67,224.24,-52.92
570,0.22,0.0,0.5,-14.83,337.77,-99.91
589,-0.05,-0.0,0.14,47.0,451.72,-146.48
608,-0.4,-0.12,-0.43,144.78,539.25,-170.78
627,-0.56,-0.37,-1.14,225.4,564.03,-167.48
646,-0.3,-0.61,-1.64,242.13,539.67,-152.34
666,-0.12,-0.51,-1.65,244.14,433.59,-86.91
686,-0.29,-0.23,-1.53,234.68,342.96,-32.9
706,-0.37,-0.05,-1.72,189.51,300.35,-31.43
726,-0.26,-0.01,-2.03,121.64,231.93,-44.86
746,-0.19,-0.15,-1.8,39.73,117.31,-50.54
766,-0.18,-0.36,-1.39,-31.49,43.15,-36.74
786,-0.12,-0.33,-1.3,-49.93,30.4,1.1
806,-0.15,-0.13,-1.26,-29.54,21.0,27.59
826,-0.2,-0.03,-1.15,6.1,13.49,25.7
847,-0.19,-0.06,-1.05,27.47,20.75,12.88
867,-0.15,-0.2,-1.19,8.48,25.39,2.87
887,-0.16,-0.27,-1.18,-20.87,6.53,7.57
907,-0.2,-0.21,-1.12,-27.89,-4.21,17.15
927,-0.24,-0.12,-1.05,-7.93,-5.0,19.96
946,-0.25,-0.11,-0.99,8.91,0.0,11.96
966,-0.21,-0.15,-1.07,2.75,1.71,1.83
986,-0.19,-0.22,-1.01,-4.21,-8.12,-1.1
1006,-0.18,-0.28,-0.96,-4.15,-10.8,3.36
1026,-0.2,-0.22,-0.95,-0.73,-9.22,12.82
1046,-0.22,-0.14,-0.93,-1.53,-8.67,13.24
1066,-0.23,-0.11,-0.93,-1.1,-7.14,5.55
1086,-0.23,-0.12,-0.94,2.32,-3.36,-3.6
1107,-0.2,-0.2,-1.02,4.88,-4.52,-6.53
1127,-0.18,-0.27,-0.97,1.71,-11.11,-4.09
1147,-0.18,-0.27,-0.9,-5.43,-12.94,4.82
1167,-0.19,-0.23,-0.89,-11.47,-7.75,10.68
1188,-0.22,-0.11,-0.96,-8.06,-4.7,6.77
1209,-0.21,-0.12,-0.95,0.43,-3.48,-5.07
