time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.35,-0.55,-0.81,17.4,6.35,-2.26
30,0.37,-0.56,-0.81,21.73,4.27,-1.77
50,0.38,-0.56,-0.77,18.62,5.62,4.27
70,0.37,-0.55,-0.81,13.37,2.2,9.7
90,0.35,-0.52,-0.81,3.05,-3.91,10.74
111,0.36,-0.51,-0.83,0.49,-10.01,9.46
132,0.38,-0.53,-0.82,2.32,-12.21,10.62
153,0.38,-0.57,-0.72,10.07,-9.77,13.12
173,0.37,-0.55,-0.72,6.41,-6.96,13.37
194,0.39,-0.58,-0.68,5.31,-1.83,12.45
214,0.39,-0.58,-0.68,8.91,8.91,16.05
235,0.41,-0.59,-0.72,0.31,7.32,18.13
255,0.41,-0.68,-0.62,3.11,2.5,27.4
275,0.39,-0.69,-0.49,4.58,9.16,41.08
295,0.35,-0.6,-0.39,1.95,26.18,54.2
315,0.3,-0.48,-0.4,4.46,45.59,57.8
334,0.28,-0.33,-0.45,0.18,58.29,52.0
353,0.25,-0.21,-0.52,-9.4,63.78,41.02
373,0.24,-0.16,-0.55,-28.14,72.51,27.71
393,0.23,-0.13,-0.75,-33.26,76.23,19.47
412,0.22,-0.09,-0.83,-27.47,74.58,1.71
432,0.2,-0.12,-0.87,-20.81,67.44,-18.19
452,0.17,-0.19,-0.91,-15.87,62.81,-33.14
472,0.15,-0.24,-0.96,-16.54,58.96,-38.7
493,0.12,-0.24,-1.0,-20.14,54.87,-40.77
514,0.08,-0.19,-1.07,-23.5,54.26,-45.47
534,0.05,-0.2,-1.17,-24.66,52.61,-58.9
554,0.04,-0.29,-1.27,-19.53,46.87,-75.62
574,0.04,-0.4,-1.31,-14.28,33.02,-87.28
594,0.03,-0.48,-1.31,-15.32,14.59,-90.94
615,0.03,-0.55,-1.27,-16.11,-1.77,-90.76
636,-0.01,-0.6,-1.2,-9.77,-18.07,-90.09
657,-0.01,-0.65,-1.17,-17.21,-24.29,-92.1
678,0.01,-0.72,-1.2,-17.21,-32.47,-90.27
699,0.01,-0.79,-1.24,-13.61,-46.51,-85.88
719,-0.0,-0.83,-1.2,-12.76,-65.19,-82.58
