time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.56,-0.13,-0.86,8.85,-3.54,-31.68
31,0.66,-0.37,-0.96,-6.04,-14.77,-22.58
51,0.67,-0.48,-0.98,-19.17,-23.8,16.78
71,0.66,-0.47,-1.03,-2.5,-39.06,53.71
90,0.6,-0.42,-0.87,10.93,-44.49,69.64
109,0.61,-0.53,-0.72,3.78,-43.46,95.64
129,0.55,-0.5,-0.54,-52.49,-36.93,134.58
149,0.45,-0.33,-0.43,-90.45,-29.3,164.06
169,0.36,-0.42,-0.18,-127.38,-1.04,162.29
189,0.33,-0.44,-0.28,-177.19,55.11,164.31
208,0.25,-0.25,-0.3,-232.67,75.93,156.37
227,0.11,0.21,-0.37,-258.24,89.36,124.76
246,0.04,0.37,-0.34,-218.75,123.72,57.8
265,0.04,0.4,-0.29,-239.07,180.66,-23.19
286,0.05,0.2,-0.66,-241.7,212.04,-96.56
306,0.03,0.0,-0.97,-222.29,181.34,-162.54
326,0.08,-0.33,-1.07,-211.18,159.85,-195.98
346,0.02,-0.41,-1.41,-153.81,135.56,-210.82
366,-0.13,-0.33,-1.46,-142.7,85.27,-242.92
387,-0.05,-0.37,-1.45,-148.62,59.57,-252.99
408,0.01,-0.77,-1.57,-33.08,40.89,-221.86
427,0.05,-0.85,-1.56,82.09,10.13,-178.47
447,0.0,-0.83,-1.5,87.89,-35.1,-150.33
467,-0.02,-0.61,-1.51,52.92,-81.48,-149.29
487,-0.22,-0.54,-1.38,95.64,-101.99,-148.25
507,-0.25,-0.76,-1.25,169.31,-78.92,-132.02
527,-0.04,-1.02,-1.43,139.95,-102.6,-116.09
547,0.08,-1.03,-1.42,69.21,-159.42,-81.91
567,-0.16,-0.8,-1.22,71.96,-184.27,-47.12
588,-0.23,-0.95,-0.98,129.09,-148.74,-20.02
609,0.02,-1.07,-1.14,109.99,-139.47,12.7
630,0.12,-0.89,-1.15,58.11,-166.63,48.95
650,0.03,-0.62,-1.11,40.22,-185.06,71.47
670,-0.06,-0.75,-0.89,63.78,-181.09,89.66
690,0.04,-0.72,-0.73,68.3,-150.57,118.35
710,0.11,-0.46,-0.74,40.22,-140.93,126.34
730,0.27,-0.36,-0.76,21.0,-145.45,124.45
