time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.42,0.3,-1.09,0.61,-26.31,8.97
11,-0.46,0.33,-0.98,-3.36,-24.96,11.66
19,-0.49,0.32,-1.02,-6.77,-16.72,16.66
27,-0.5,0.3,-0.99,-9.09,-14.16,19.96
35,-0.49,0.31,-0.93,-13.06,-10.93,24.84
43,-0.48,0.31,-0.89,-13.43,-10.25,26.67
51,-0.44,0.27,-0.82,-11.54,-11.96,28.5
59,-0.45,0.28,-0.75,-6.1,-19.78,26.73
67,-0.46,0.27,-0.75,-1.71,-25.21,26.49
75,-0.48,0.27,-0.82,5.49,-29.05,28.02
83,-0.5,0.27,-0.85,7.45,-26.43,29.85
91,-0.5,0.27,-0.89,8.79,-14.47,35.4
99,-0.5,0.26,-0.91,8.54,-8.54,38.09
107,-0.5,0.26,-0.9,6.53,-3.23,42.18
115,-0.53,0.23,-0.87,4.88,-5.31,46.2
123,-0.53,0.21,-0.85,4.46,-8.24,49.01
131,-0.52,0.22,-0.83,5.19,-12.88,55.66
139,-0.51,0.21,-0.83,5.8,-13.18,59.02
147,-0.46,0.2,-0.81,5.07,-8.85,65.98
155,-0.37,0.2,-0.74,5.55,-6.59,69.52
163,-0.33,0.21,-0.72,6.9,-7.39,69.52
171,-0.27,0.21,-0.69,9.52,-8.61,67.2
179,-0.26,0.2,-0.67,10.86,-8.54,65.55
187,-0.26,0.15,-0.62,14.4,-7.81,62.19
195,-0.27,0.16,-0.6,16.97,-7.45,61.28
203,-0.25,0.15,-0.59,22.4,-8.12,62.32
211,-0.19,0.15,-0.59,26.86,-4.03,64.82
219,-0.14,0.14,-0.58,28.44,-0.79,65.43
227,-0.1,0.16,-0.53,31.62,2.69,64.82
235,-0.09,0.16,-0.53,33.69,2.56,64.21
243,-0.07,0.15,-0.51,38.76,1.89,60.97
251,-0.08,0.16,-0.5,45.59,-3.97,57.37
259,-0.07,0.16,-0.52,49.8,-5.0,56.09
267,-0.05,0.17,-0.58,57.92,-5.31,53.96
275,-0.04,0.17,-0.63,61.16,-3.23,53.16
283,0.01,0.17,-0.7,65.12,5.13,52.37
291,0.04,0.17,-0.72,66.1,9.34,51.94
299,0.09,0.17,-0.75,66.59,16.85,50.29
307,0.13,0.17,-0.74,65.8,23.07,47.91
315,0.14,0.17,-0.72,65.25,24.72,46.75
323,0.17,0.12,-0.71,66.47,22.28,44.13
331,0.2,0.1,-0.72,68.36,19.41,42.54
339,0.23,0.06,-0.76,72.69,15.14,37.78
347,0.25,0.04,-0.81,77.76,12.08,32.9
355,0.27,0.03,-0.84,80.2,11.54,31.19
363,0.34,0.04,-0.9,83.74,17.27,29.42
371,0.38,0.06,-0.94,84.59,21.97,28.14
379,0.43,0.07,-1.01,83.44,31.8,23.13
387,0.44,0.06,-1.02,82.09,36.07,19.84
395,0.43,0.06,-1.07,80.63,39.12,11.9
403,0.37,0.02,-1.13,79.16,36.44,4.03
411,0.35,0.01,-1.14,77.88,34.3,1.22
