time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.64,0.44,-0.84,-9.64,0.18,0.61
11,-0.58,0.49,-0.53,-10.5,-2.5,7.51
19,-0.65,0.48,-0.6,-9.22,-9.16,10.68
27,-0.63,0.41,-0.58,-10.31,-8.48,18.07
35,-0.61,0.45,-0.58,-10.8,-6.23,21.0
43,-0.56,0.47,-0.56,-10.99,5.92,25.45
51,-0.53,0.44,-0.53,-9.09,15.08,26.86
59,-0.51,0.45,-0.5,-8.54,19.59,26.79
67,-0.51,0.47,-0.44,-5.37,22.34,25.76
75,-0.51,0.47,-0.43,-2.87,19.78,25.02
83,-0.56,0.49,-0.44,1.95,12.39,24.54
91,-0.61,0.52,-0.46,6.53,5.98,26.49
99,-0.64,0.52,-0.48,8.97,2.87,29.42
107,-0.68,0.52,-0.5,13.06,0.37,36.32
115,-0.7,0.53,-0.51,15.14,0.73,40.47
123,-0.68,0.52,-0.52,19.23,2.44,49.07
131,-0.65,0.51,-0.53,20.63,2.26,52.55
139,-0.57,0.47,-0.53,21.18,3.66,55.6
147,-0.52,0.46,-0.53,21.24,5.25,53.47
155,-0.5,0.46,-0.52,21.24,6.59,51.15
163,-0.49,0.45,-0.49,21.91,7.63,46.08
171,-0.5,0.45,-0.49,22.77,6.84,43.58
179,-0.53,0.46,-0.48,24.78,4.39,39.67
187,-0.54,0.46,-0.48,25.82,2.99,39.06
195,-0.56,0.46,-0.47,27.1,-0.92,40.71
203,-0.54,0.44,-0.43,28.87,-6.71,44.13
211,-0.52,0.43,-0.41,30.7,-10.13,45.35
219,-0.46,0.41,-0.4,35.95,-15.87,46.69
227,-0.43,0.39,-0.41,38.45,-18.07,46.2
235,-0.38,0.37,-0.42,41.87,-20.63,41.99
243,-0.36,0.36,-0.42,44.56,-22.09,35.71
251,-0.36,0.35,-0.43,45.65,-22.58,32.41
259,-0.36,0.34,-0.42,47.49,-23.01,25.51
267,-0.37,0.34,-0.42,48.28,-23.07,22.64
275,-0.38,0.35,-0.42,50.17,-22.34,18.68
283,-0.38,0.34,-0.41,50.78,-21.91,17.7
291,-0.37,0.34,-0.37,52.25,-24.05,15.38
299,-0.35,0.32,-0.35,55.36,-30.4,12.51
307,-0.34,0.3,-0.36,57.01,-34.0,10.86
315,-0.29,0.29,-0.38,59.45,-38.76,7.02
323,-0.28,0.29,-0.39,60.49,-40.83,4.58
331,-0.26,0.25,-0.39,63.11,-45.04,-1.71
339,-0.26,0.23,-0.42,66.53,-47.36,-8.3
347,-0.27,0.24,-0.43,68.66,-48.52,-11.17
355,-0.27,0.22,-0.47,72.69,-51.39,-15.75
363,-0.28,0.22,-0.51,73.91,-52.61,-17.82
371,-0.31,0.21,-0.58,75.13,-55.24,-21.55
379,-0.32,0.2,-0.61,75.13,-55.66,-22.46
387,-0.33,0.19,-0.68,75.74,-53.83,-23.93
395,-0.31,0.17,-0.71,75.07,-48.22,-25.63
403,-0.29,0.16,-0.72,74.77,-44.62,-26.37
411,-0.25,0.13,-0.72,74.95,-37.9,-28.38
419,-0.22,0.12,-0.72,75.07,-35.34,-29.91
427,-0.15,0.1,-0.72,74.71,-35.83,-35.16
435,-0.13,0.07,-0.76,73.18,-45.78,-45.04
443,-0.13,0.05,-0.8,71.66,-52.8,-50.6
451,-0.17,0.05,-0.87,66.71,-66.96,-62.01
459,-0.19,0.04,-0.9,64.51,-71.41,-67.44
467,-0.24,0.03,-0.96,61.83,-71.78,-77.88
475,-0.27,0.04,-0.98,61.22,-67.32,-82.64
483,-0.36,0.05,-1.01,60.42,-51.27,-89.05
491,-0.43,0.05,-1.0,59.14,-33.75,-90.33
499,-0.45,0.04,-0.98,58.65,-27.16,-89.6
507,-0.42,0.02,-0.96,57.31,-21.55,-88.44
515,-0.39,0.02,-0.96,55.6,-24.17,-89.17
523,-0.37,-0.02,-0.97,49.56,-41.08,-94.73
531,-0.37,-0.04,-0.98,45.1,-52.12,-98.75
539,-0.39,-0.05,-0.99,36.8,-74.77,-107.91
547,-0.4,-0.06,-1.05,32.04,-86.98,-116.7
555,-0.46,-0.07,-1.1,30.52,-86.49,-120.91
563,-0.54,-0.07,-1.15,28.93,-81.12,-129.64
571,-0.59,-0.08,-1.18,26.98,-75.13,-132.32
579,-0.69,-0.07,-1.2,21.79,-60.91,-133.42
587,-0.74,-0.09,-1.19,15.38,-47.61,-130.19
595,-0.73,-0.09,-1.16,11.84,-43.09,-128.11
603,-0.7,-0.1,-1.12,4.21,-42.85,-125.06
611,-0.7,-0.11,-1.1,0.85,-47.61,-124.82
619,-0.7,-0.12,-1.09,-6.35,-60.42,-126.04
627,-0.72,-0.12,-1.12,-9.89,-68.05,-127.01
635,-0.8,-0.14,-1.21,-16.6,-76.97,-131.77
643,-0.9,-0.13,-1.27,-25.76,-74.58,-136.6
