time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.21,0.25,-0.93,-8.85,0.98,3.72
11,-0.12,-0.0,-1.08,-6.53,4.21,6.47
19,-0.13,0.19,-1.1,-12.33,5.74,4.33
27,-0.16,0.13,-1.08,-15.99,12.21,2.81
35,-0.18,0.15,-1.04,-18.25,15.56,2.62
43,-0.22,0.14,-1.0,-18.86,16.66,4.82
51,-0.23,0.13,-0.99,-18.55,15.5,6.71
59,-0.23,0.15,-0.97,-17.94,9.09,9.46
67,-0.21,0.15,-1.0,-18.07,4.46,9.28
75,-0.18,0.17,-0.99,-19.23,-4.09,7.14
83,-0.19,0.17,-0.96,-19.78,-10.74,2.87
91,-0.21,0.17,-0.94,-19.17,-13.37,0.79
99,-0.25,0.17,-0.94,-17.27,-15.75,-1.53
107,-0.29,0.17,-0.95,-17.03,-14.34,-1.89
115,-0.39,0.18,-0.96,-18.25,-7.87,0.18
123,-0.47,0.19,-0.97,-20.45,-1.71,7.75
131,-0.5,0.19,-0.97,-21.61,-0.37,12.57
139,-0.51,0.18,-0.96,-23.74,-4.15,21.73
147,-0.5,0.18,-0.95,-24.23,-8.54,25.45
155,-0.45,0.23,-0.94,-23.44,-16.24,30.88
163,-0.42,0.22,-0.95,-22.95,-19.96,32.47
171,-0.39,0.22,-0.94,-23.32,-26.0,33.02
179,-0.38,0.2,-0.91,-23.01,-29.42,32.9
187,-0.38,0.19,-0.89,-22.77,-29.6,33.08
195,-0.38,0.17,-0.85,-20.57,-25.7,34.42
203,-0.39,0.17,-0.83,-19.1,-21.85,36.19
211,-0.43,0.16,-0.8,-15.87,-12.27,41.14
219,-0.45,0.15,-0.78,-11.47,-4.94,49.44
227,-0.43,0.15,-0.78,-8.67,-3.85,53.22
235,-0.39,0.18,-0.78,-2.62,-4.21,58.65
243,-0.37,0.18,-0.78,0.18,-5.74,60.12
251,-0.3,0.18,-0.79,5.13,-9.46,60.61
259,-0.28,0.19,-0.8,6.77,-10.44,59.88
267,-0.25,0.19,-0.81,9.58,-12.94,57.62
275,-0.23,0.2,-0.84,11.17,-13.0,55.18
283,-0.24,0.19,-0.85,11.35,-11.17,54.57
291,-0.24,0.17,-0.84,10.68,-4.58,54.14
299,-0.24,0.16,-0.83,10.68,-2.44,54.2
307,-0.24,0.14,-0.79,12.63,-3.42,54.08
315,-0.24,0.12,-0.78,14.04,-5.74,54.2
323,-0.24,0.11,-0.75,17.4,-9.95,55.48
331,-0.24,0.09,-0.73,21.85,-11.84,59.27
339,-0.22,0.1,-0.72,23.86,-11.17,62.44
347,-0.16,0.1,-0.71,27.65,-7.45,67.57
355,-0.11,0.11,-0.7,29.17,-5.74,68.85
363,-0.04,0.12,-0.69,31.98,-4.15,67.87
371,0.02,0.12,-0.68,33.57,0.18,63.9
379,0.04,0.11,-0.66,34.55,0.92,61.04
387,0.04,0.08,-0.64,39.12,1.53,54.69
395,0.04,0.08,-0.65,42.18,1.83,52.43
403,0.05,0.05,-0.66,48.4,5.0,50.11
411,0.07,0.05,-0.66,51.64,6.84,49.26
419,0.13,0.05,-0.7,57.92,8.54,46.02
427,0.19,0.08,-0.77,62.56,10.25,41.38
435,0.23,0.1,-0.81,63.96,13.06,38.27
443,0.26,0.09,-0.85,65.37,21.06,29.85
451,0.24,0.07,-0.86,66.35,24.48,25.15
459,0.17,0.04,-0.87,68.97,28.26,18.68
467,0.13,0.0,-0.92,72.08,28.69,16.3
475,0.14,0.0,-0.95,73.0,28.44,15.93
483,0.15,0.01,-0.99,73.0,30.33,15.5
491,0.17,0.0,-1.0,72.02,30.94,15.5
499,0.23,-0.01,-1.03,70.62,29.85,13.98
507,0.26,-0.01,-1.04,69.82,26.86,11.96
515,0.3,-0.0,-1.07,66.28,16.72,5.49
523,0.31,-0.02,-1.08,62.19,6.71,-2.69
531,0.3,-0.02,-1.08,60.24,3.48,-6.53
539,0.29,-0.03,-1.08,56.7,0.18,-13.31
547,0.29,-0.04,-1.08,55.42,1.16,-16.36
555,0.28,-0.05,-1.07,53.16,6.53,-20.69
563,0.27,-0.06,-1.08,53.41,9.34,-25.94
571,0.26,-0.05,-1.09,53.59,9.22,-28.81
579,0.24,-0.08,-1.11,53.77,11.23,-33.26
587,0.24,-0.09,-1.11,53.89,13.0,-34.97
595,0.22,-0.09,-1.14,54.32,14.65,-37.48
603,0.23,-0.09,-1.16,54.08,15.81,-37.96
611,0.26,-0.08,-1.18,52.25,16.78,-39.98
619,0.25,-0.1,-1.19,47.67,12.94,-46.57
627,0.22,-0.1,-1.18,45.53,10.5,-50.29
635,0.16,-0.13,-1.16,42.18,5.55,-55.48
643,0.13,-0.14,-1.15,41.44,4.94,-56.46
651,0.15,-0.17,-1.14,42.18,6.35,-56.64
659,0.18,-0.16,-1.14,42.91,9.52,-56.7
667,0.23,-0.2,-1.18,43.21,15.99,-58.41
675,0.24,-0.22,-1.21,41.81,17.15,-64.21
683,0.22,-0.22,-1.23,40.77,15.75,-66.59
691,0.22,-0.2,-1.28,37.41,3.36,-69.89
699,0.23,-0.19,-1.3,35.22,-5.68,-72.02
707,0.25,-0.16,-1.34,29.72,-17.46,-77.33
715,0.21,-0.16,-1.34,23.93,-17.15,-82.21
723,0.18,-0.17,-1.34,21.42,-14.83,-84.41
731,0.11,-0.18,-1.34,16.85,-7.69,-86.85
739,0.08,-0.18,-1.35,14.77,-2.01,-87.22
747,0.06,-0.2,-1.35,10.44,7.45,-86.85
755,0.06,-0.21,-1.36,8.24,10.99,-87.1
763,0.04,-0.22,-1.35,3.23,17.46,-88.38
771,0.02,-0.22,-1.33,-1.34,21.36,-89.29
779,0.01,-0.22,-1.32,-3.3,21.55,-89.84
787,0.0,-0.2,-1.32,-6.77,19.53,-90.52
795,0.01,-0.19,-1.33,-8.67,18.92,-91.06
803,-0.01,-0.19,-1.34,-14.04,18.62,-93.93
811,-0.08,-0.22,-1.32,-19.29,18.31,-96.5
819,-0.09,-0.23,-1.31,-21.12,16.91,-96.92
827,-0.08,-0.2,-1.3,-24.41,15.2,-95.4
835,-0.06,-0.2,-1.3,-25.57,15.01,-94.91
843,-0.0,-0.19,-1.3,-28.81,16.11,-96.37
851,-0.01,-0.19,-1.31,-30.76,16.91,-98.51
859,-0.05,-0.18,-1.32,-34.36,17.58,-103.15
867,-0.16,-0.19,-1.35,-38.45,14.22,-106.26
