time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.46,0.24,-0.71,11.54,-5.86,44.62
11,-0.45,0.23,-0.7,12.33,-7.2,43.46
19,-0.43,0.23,-0.69,14.65,-10.38,41.99
27,-0.42,0.24,-0.67,18.13,-11.17,41.81
35,-0.43,0.24,-0.68,20.57,-10.8,42.18
43,-0.44,0.24,-0.7,24.66,-8.3,44.43
51,-0.45,0.25,-0.71,26.49,-6.04,46.14
59,-0.43,0.25,-0.71,29.17,-3.97,49.74
67,-0.42,0.24,-0.72,30.52,-4.7,51.03
75,-0.37,0.24,-0.74,31.8,-9.34,51.64
83,-0.34,0.23,-0.74,31.56,-13.24,50.54
91,-0.32,0.23,-0.73,31.8,-15.99,49.74
99,-0.3,0.21,-0.73,32.78,-18.8,48.34
107,-0.28,0.2,-0.72,33.2,-18.43,47.67
115,-0.27,0.19,-0.7,34.97,-16.24,47.36
123,-0.24,0.16,-0.66,37.72,-13.31,47.73
131,-0.22,0.16,-0.64,39.86,-12.33,47.91
139,-0.2,0.16,-0.64,44.49,-14.89,47.18
147,-0.18,0.18,-0.65,47.0,-17.76,46.45
155,-0.16,0.18,-0.73,50.78,-25.33,43.33
163,-0.15,0.17,-0.76,51.57,-26.86,40.95
171,-0.13,0.19,-0.8,51.94,-25.94,35.71
179,-0.12,0.18,-0.83,52.25,-20.87,31.37
187,-0.13,0.17,-0.83,52.0,-16.36,30.46
195,-0.14,0.16,-0.8,51.64,-4.82,30.46
203,-0.13,0.15,-0.78,51.94,-3.05,31.31
211,-0.1,0.12,-0.75,53.59,-5.92,30.88
219,-0.07,0.12,-0.76,56.95,-15.08,27.34
227,-0.07,0.11,-0.8,58.53,-19.41,24.96
235,-0.07,0.14,-0.86,60.12,-23.07,20.51
243,-0.07,0.15,-0.89,60.55,-21.85,18.8
251,-0.07,0.14,-0.94,62.19,-14.16,16.11
259,-0.07,0.15,-0.96,62.13,-10.25,15.38
267,-0.08,0.13,-0.96,60.73,-1.83,14.47
275,-0.06,0.1,-0.94,59.02,1.89,13.67
