time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,-0.1,0.25,-0.92,16.11,19.65,8.54
31,-0.11,0.31,-0.92,12.88,25.02,-4.15
52,-0.12,0.24,-0.92,19.35,31.07,-8.91
73,-0.11,0.21,-0.98,23.5,30.88,-4.88
94,-0.12,0.23,-1.03,23.93,25.15,0.85
115,-0.11,0.28,-1.1,10.62,12.21,5.31
135,-0.05,0.26,-1.1,-18.55,-2.5,5.62
156,-0.05,0.25,-1.31,-22.28,11.41,5.19
176,0.08,0.31,-1.59,28.2,29.17,-4.09
196,0.04,0.24,-1.67,54.38,32.29,-19.35
217,-0.03,0.2,-1.84,43.21,18.92,-15.14
238,-0.1,0.29,-2.0,-0.12,-20.94,-1.28
259,-0.16,0.3,-1.91,-44.37,-74.16,2.08
279,-0.19,0.29,-1.76,-42.54,-99.18,3.23
299,-0.18,0.27,-1.62,-13.18,-104.55,1.77
320,-0.15,0.25,-1.41,-2.38,-118.1,-1.59
341,-0.18,0.26,-1.19,-23.68,-137.21,-3.54
362,-0.2,0.21,-0.93,-58.53,-150.57,-10.19
382,-0.14,0.12,-0.69,-66.28,-146.97,-14.89
402,-0.07,0.04,-0.43,-32.65,-131.04,-10.5
422,-0.03,0.03,-0.21,-11.72,-110.35,-2.87
443,-0.03,0.02,-0.07,-18.25,-87.83,1.95
464,-0.02,-0.02,0.01,-36.01,-54.08,2.01
484,0.02,-0.05,0.06,-29.72,-31.25,7.45
505,0.02,-0.06,0.1,-13.55,-2.87,9.7
526,-0.01,-0.08,0.08,-11.6,18.43,11.9
546,-0.02,-0.1,0.09,-10.38,29.42,23.86
566,-0.03,-0.04,0.09,-14.53,44.86,38.51
587,-0.03,-0.0,-0.04,-25.15,63.84,36.87
607,0.01,-0.06,-0.27,-23.62,75.5,34.48
628,0.02,-0.1,-0.43,-13.49,80.69,44.98
649,-0.02,-0.06,-0.51,7.75,90.27,58.59
670,-0.08,0.04,-0.63,20.63,102.84,67.81
692,-0.16,0.19,-0.93,10.99,104.49,68.97
713,-0.16,0.28,-1.08,-2.81,98.02,67.26
734,-0.15,0.33,-1.28,-7.14,102.17,63.29
755,-0.13,0.33,-1.58,5.62,112.92,55.11
776,-0.12,0.35,-1.74,36.93,109.62,52.86
797,-0.15,0.46,-1.78,52.43,92.59,59.69
818,-0.18,0.56,-1.8,22.89,55.54,46.81
839,-0.18,0.56,-1.75,12.88,40.1,26.92
860,-0.16,0.5,-1.67,23.38,34.73,11.05
880,-0.16,0.41,-1.59,28.26,26.31,1.1
900,-0.16,0.33,-1.5,11.9,9.58,-3.66
920,-0.15,0.27,-1.37,-9.64,-9.95,-7.2
941,-0.14,0.22,-1.22,-23.56,-21.18,-10.31
961,-0.14,0.16,-1.11,-22.4,-21.61,-10.38
982,-0.14,0.13,-1.02,-4.09,-13.92,-5.8
1003,-0.13,0.12,-0.98,14.59,-4.76,0.24
1023,-0.13,0.14,-0.96,16.97,-4.52,4.15
1044,-0.13,0.16,-0.92,7.39,-8.42,5.37
1065,-0.15,0.17,-0.9,1.53,-6.71,6.1
1086,-0.15,0.16,-0.93,3.05,-2.75,7.02
1106,-0.15,0.17,-0.93,6.9,-2.38,7.81
1126,-0.15,0.17,-0.91,6.59,-3.54,7.93
1146,-0.14,0.16,-0.92,3.42,-2.75,8.12
1167,-0.14,0.15,-0.94,3.11,-2.01,9.28
1188,-0.14,0.16,-0.94,1.04,-2.32,10.01
1209,-0.14,0.16,-0.95,-0.55,-0.79,10.86
1229,-0.13,0.17,-0.97,0.18,0.49,12.7
1250,-0.14,0.16,-0.98,2.2,1.1,12.63
1270,-0.14,0.15,-0.98,2.62,-0.49,11.78
1290,-0.14,0.15,-0.97,-1.22,-3.23,11.9
1311,-0.15,0.15,-0.97,-0.24,-2.99,13.55
1332,-0.14,0.17,-0.97,5.07,-0.06,15.01
1353,-0.14,0.18,-0.99,4.52,-0.18,14.28
1373,-0.14,0.17,-0.99,-1.4,-2.56,12.7
1394,-0.14,0.15,-0.98,-4.7,-3.23,12.94
1415,-0.15,0.15,-1.0,0.73,-0.67,16.54
1436,-0.16,0.18,-1.0,-1.22,-3.91,16.72
1457,-0.15,0.19,-0.99,-8.42,-8.3,13.55
1477,-0.16,0.17,-0.98,-12.57,-8.18,12.21
1497,-0.17,0.17,-0.98,-9.7,-6.35,12.7
1517,-0.15,0.18,-0.98,-12.39,-8.48,10.62
1537,-0.14,0.17,-0.96,-18.86,-10.86,8.06
1558,-0.14,0.16,-0.97,-18.43,-7.57,8.67
1579,-0.13,0.13,-0.99,-3.97,2.01,13.37
1600,-0.14,0.15,-1.02,8.3,6.41,17.09
1621,-0.14,0.18,-1.04,7.57,2.14,15.26
1642,-0.16,0.18,-1.0,0.0,-3.85,9.83
1662,-0.16,0.17,-0.98,-4.27,-4.82,5.25
1683,-0.16,0.17,-0.97,-1.16,-1.71,2.56
1705,-0.15,0.15,-0.99,-0.79,0.12,-0.37
1727,-0.14,0.13,-0.99,-2.69,-0.67,-1.59
1749,-0.15,0.13,-1.0,0.06,0.55,0.79
1770,-0.15,0.15,-1.0,0.31,-0.98,0.49
