time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
10,0.2,-0.57,-0.79,-8.06,-0.67,-2.5
30,0.2,-0.59,-0.79,-14.95,3.42,4.15
49,0.18,-0.55,-0.8,-19.41,-0.49,11.84
69,0.18,-0.48,-0.78,-26.73,-6.71,17.33
89,0.18,-0.4,-0.67,-30.33,-11.72,18.49
109,0.17,-0.37,-0.64,-31.13,-3.78,14.1
129,0.15,-0.36,-0.55,-23.56,0.79,11.17
149,0.16,-0.25,-0.48,-17.15,6.77,14.22
169,0.16,-0.16,-0.4,-34.0,22.34,9.4
189,0.11,-0.05,-0.3,-51.03,53.28,-8.12
209,0.18,0.02,-0.5,-73.67,76.97,-38.27
229,0.07,-0.15,-0.71,-84.11,73.79,-65.0
249,0.03,-0.27,-0.78,-66.22,65.06,-70.92
270,-0.01,-0.26,-0.79,-58.84,60.61,-74.04
291,-0.07,-0.26,-0.86,-74.95,54.02,-81.85
311,-0.15,-0.35,-0.97,-111.45,42.91,-98.14
331,-0.2,-0.44,-1.04,-129.09,28.26,-120.73
351,-0.22,-0.68,-1.18,-110.47,8.24,-139.53
371,-0.23,-0.94,-1.21,-73.43,-17.15,-143.92
391,-0.18,-1.15,-1.22,-43.46,-40.34,-130.37
412,-0.18,-1.31,-1.17,-45.65,-70.68,-108.64
433,-0.21,-1.43,-1.03,-60.06,-99.49,-81.79
454,-0.23,-1.46,-0.93,-63.96,-120.36,-55.54
474,-0.2,-1.5,-0.83,-54.44,-133.97,-31.98
494,-0.2,-1.48,-0.69,-36.74,-140.26,-8.36
514,-0.16,-1.47,-0.53,-14.28,-134.16,12.63
534,-0.11,-1.45,-0.48,3.72,-116.76,34.73
554,-0.08,-1.38,-0.46,3.66,-110.66,57.01
574,-0.07,-1.28,-0.39,-2.81,-111.39,74.95
595,-0.06,-1.22,-0.31,-1.95,-104.92,88.32
615,-0.03,-1.18,-0.21,1.28,-90.39,96.68
634,0.01,-1.15,-0.19,0.55,-67.32,105.04
654,0.06,-1.06,-0.21,2.32,-48.95,116.82
674,0.09,-1.0,-0.26,-1.59,-39.12,125.18
694,0.1,-0.94,-0.27,-3.66,-33.02,129.52
714,0.12,-0.88,-0.22,-0.73,-22.03,134.28
734,0.15,-0.78,-0.2,8.18,-1.83,141.3
754,0.18,-0.64,-0.28,14.71,12.21,140.08
774,0.2,-0.54,-0.29,8.54,15.26,127.75
795,0.23,-0.48,-0.26,3.72,25.39,118.59
815,0.24,-0.38,-0.28,5.37,36.62,114.62
835,0.22,-0.25,-0.31,0.55,40.83,102.29
855,0.21,-0.15,-0.32,-8.79,46.2,81.42
875,0.21,-0.03,-0.35,-16.72,52.0,57.07
894,0.2,0.06,-0.38,-24.66,58.23,23.01
913,0.18,0.05,-0.39,-25.88,62.87,2.69
932,0.19,-0.02,-0.41,-22.52,75.99,-34.24
951,0.18,-0.08,-0.49,-16.24,86.98,-56.09
971,0.15,-0.18,-0.55,-16.17,85.94,-74.16
991,0.15,-0.3,-0.59,-20.81,76.05,-89.97
1011,0.12,-0.34,-0.57,-20.32,64.82,-91.19
1030,0.06,-0.31,-0.52,-25.57,58.17,-93.93
1049,0.04,-0.3,-0.52,-35.77,61.1,-109.56
1069,-0.02,-0.32,-0.53,-29.79,68.18,-127.81
1089,-0.09,-0.39,-0.52,-24.17,74.16,-145.87
1109,-0.13,-0.54,-0.55,-37.11,78.06,-163.88
1130,-0.15,-0.73,-0.6,-43.21,77.33,-165.95
1150,-0.15,-0.84,-0.64,-28.32,75.26,-147.95
1170,-0.2,-0.87,-0.65,-18.49,71.9,-128.48
1190,-0.26,-0.9,-0.67,-25.02,70.19,-124.76
1210,-0.22,-1.05,-0.76,-16.97,67.44,-116.03
1230,-0.23,-1.19,-0.82,-3.23,58.53,-90.7
1250,-0.23,-1.26,-0.87,-7.87,46.63,-69.27
1270,-0.25,-1.34,-0.91,-3.48,35.64,-49.01
1290,-0.26,-1.34,-0.93,17.09,30.33,-26.25
1310,-0.28,-1.27,-0.93,22.64,24.29,-16.36
1330,-0.27,-1.22,-0.92,17.64,16.17,-11.29
1350,-0.26,-1.2,-0.9,14.34,9.77,-5.62
1370,-0.26,-1.17,-0.87,17.33,4.39,0.55
1390,-0.26,-1.1,-0.8,18.8,0.79,6.77
1410,-0.26,-1.03,-0.73,13.92,0.12,12.57
1430,-0.26,-0.93,-0.7,10.07,0.55,16.66
1451,-0.27,-0.85,-0.66,9.89,0.85,16.97
1471,-0.26,-0.79,-0.63,11.84,2.93,15.69
1491,-0.27,-0.73,-0.61,11.35,3.11,11.47
1511,-0.28,-0.72,-0.6,2.81,2.2,3.85
1531,-0.26,-0.75,-0.6,1.04,1.46,-0.43
1552,-0.25,-0.76,-0.58,7.02,0.85,1.22
1572,-0.25,-0.75,-0.57,6.41,1.4,3.42
1592,-0.26,-0.73,-0.57,2.99,0.55,4.03
1612,-0.26,-0.71,-0.58,2.44,0.85,2.69
1631,-0.26,-0.72,-0.6,3.11,0.98,1.59
1651,-0.25,-0.75,-0.61,4.15,0.06,0.0
1671,-0.25,-0.75,-0.6,4.33,-0.37,1.83
1691,-0.26,-0.73,-0.59,4.09,-0.92,5.13
1711,-0.26,-0.71,-0.6,1.71,0.49,5.43
1731,-0.27,-0.71,-0.62,0.43,0.37,2.56
1751,-0.26,-0.73,-0.61,1.4,-0.49,0.18
1770,-0.26,-0.73,-0.61,4.21,-0.18,1.22
1790,-0.26,-0.71,-0.6,5.37,0.37,1.65
1810,-0.26,-0.71,-0.6,2.93,0.98,0.85
1830,-0.26,-0.71,-0.6,1.1,0.49,-0.18
1850,-0.26,-0.71,-0.6,4.46,0.73,-0.67
1870,-0.27,-0.71,-0.61,7.39,1.65,-1.22
1890,-0.25,-0.74,-0.63,1.53,1.1,-4.82
1911,-0.23,-0.78,-0.64,-1.46,-0.24,-7.57
1931,-0.24,-0.78,-0.63,6.77,-0.43,-3.72
1952,-0.25,-0.76,-0.62,13.98,0.18,1.46
1972,-0.26,-0.72,-0.61,13.92,0.73,4.39
1993,-0.26,-0.7,-0.62,4.7,1.22,2.99
