time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
10,0.16,-0.04,0.92,-2.26,7.63,-6.77
34,0.15,-0.09,0.94,2.38,-6.9,-4.09
58,0.14,-0.13,0.98,7.39,-10.25,1.34
82,0.14,-0.09,1.0,5.37,-10.07,11.05
106,0.15,-0.03,1.02,-2.99,-7.14,11.9
130,0.17,0.05,1.06,-5.07,-3.05,8.42
154,0.18,0.04,1.02,-4.7,4.52,-3.36
178,0.17,-0.04,0.99,-2.38,2.5,-8.24
202,0.17,-0.1,1.0,2.99,0.31,-6.29
226,0.19,-0.06,0.98,6.29,-3.05,3.54
250,0.21,0.02,1.07,0.73,-3.6,-0.24
274,0.22,-0.05,1.05,-2.44,9.03,-6.47
298,0.22,-0.08,0.94,0.12,7.26,-3.78
322,0.22,-0.1,0.96,0.49,-4.88,-2.62
346,0.24,-0.12,1.09,-3.66,-5.19,-0.18
370,0.31,-0.11,1.08,-4.88,4.09,3.48
394,0.38,-0.07,1.0,-3.91,7.26,7.45
418,0.43,-0.03,0.96,1.28,0.92,7.81
442,0.43,-0.07,0.96,8.3,-4.15,5.0
466,0.42,-0.15,1.04,7.02,-8.67,0.79
490,0.42,-0.21,1.18,2.62,-8.61,4.27
514,0.47,-0.23,1.18,-5.8,8.85,14.95
538,0.51,-0.1,0.94,-12.21,28.81,29.42
562,0.5,0.15,0.67,5.8,6.84,23.86
586,0.44,0.04,0.71,17.58,-22.58,6.47
610,0.39,-0.12,0.76,7.69,-45.1,-0.73
634,0.23,-0.06,0.8,-11.41,-46.94,4.88
658,0.13,0.04,0.81,2.08,-56.27,8.73
682,0.06,-0.01,1.07,56.21,-81.73,3.6
706,-0.05,-0.21,1.37,39.12,-64.7,7.32
730,-0.09,-0.11,1.46,-1.53,-2.75,27.83
754,-0.14,0.07,0.97,-7.26,44.68,26.25
778,-0.18,0.07,0.67,-1.22,46.2,19.23
802,-0.21,0.05,0.84,-23.93,-0.79,8.79
826,-0.21,0.0,1.13,-30.27,2.99,-2.99
850,-0.27,-0.02,0.91,-36.44,24.41,-3.85
874,-0.22,0.09,0.85,-43.33,11.84,10.5
898,-0.16,0.4,0.95,-34.55,-0.85,1.83
922,-0.17,0.31,0.91,-17.15,-13.98,-47.67
946,-0.2,-0.07,0.97,-33.81,-20.81,-59.27
970,-0.22,-0.11,1.08,-27.59,-25.88,-46.2
994,-0.2,-0.09,1.1,2.32,-14.95,-27.89
1018,-0.12,-0.1,0.93,6.04,-10.13,-15.81
1042,-0.07,-0.03,0.9,-0.98,-14.22,-6.04
1066,-0.05,0.03,0.93,-12.76,-20.94,0.92
1090,-0.05,0.1,1.17,-11.11,-20.57,3.36
1114,-0.04,0.1,1.13,10.62,5.98,1.34
1138,-0.02,0.03,0.92,7.57,10.99,2.62
1162,0.02,0.07,0.9,-15.62,2.87,4.15
1186,0.01,0.11,1.04,-20.14,-1.95,-1.04
1210,0.03,0.07,0.99,-4.76,1.53,-2.69
1234,0.05,0.08,0.99,0.85,-3.3,-1.4
1258,0.04,0.12,1.04,-13.79,-2.62,-3.85
1282,-0.0,0.03,1.02,-11.11,0.61,-9.09
1306,0.01,-0.07,0.98,-11.41,1.28,-2.87
1330,0.01,-0.0,0.98,-16.78,-1.83,5.31
1354,-0.0,0.04,1.09,-15.44,0.31,5.0
1378,0.01,-0.02,0.96,-36.5,16.11,6.96
1402,0.06,0.16,0.97,-18.25,5.19,13.85
1426,0.06,0.21,0.99,18.92,-5.98,10.31
1450,0.06,0.19,0.95,11.96,-6.16,-1.16
1474,0.04,0.03,0.94,-8.67,-5.68,-7.87
1498,0.02,0.04,1.06,-9.09,-10.25,-3.66
1522,0.03,0.1,1.09,13.49,-5.68,5.19
1546,0.03,0.11,1.05,7.26,-0.73,2.5
1570,0.02,0.06,1.0,-3.78,3.97,1.16
1594,0.0,0.04,0.97,7.57,-1.89,3.91
1618,0.01,0.09,0.98,6.04,-3.72,6.04
1642,0.01,0.11,0.97,-10.44,-2.87,0.85
1666,0.01,0.09,1.06,-7.02,-6.53,0.06
1690,0.01,0.1,1.08,2.01,-4.15,0.92
1714,0.02,0.08,1.05,0.79,2.75,0.43
1737,0.01,0.08,1.01,-3.11,7.02,2.08
1761,0.02,0.09,0.95,-2.5,6.9,3.3
1785,0.02,0.11,0.97,-2.44,-0.31,3.11
1809,0.04,0.12,1.01,-4.21,0.06,2.01
1833,0.03,0.13,1.01,-3.05,1.34,1.4
1857,0.03,0.15,0.99,-0.98,1.22,-0.55
1881,0.03,0.15,0.98,1.1,-0.61,-3.3
1905,0.03,0.13,0.96,1.4,-4.52,-7.39
1929,0.02,0.08,1.02,0.24,-7.2,-6.9
1953,0.02,0.12,1.06,-0.24,-4.03,-2.99
1977,0.03,0.12,1.02,5.37,2.32,-3.54
2001,0.02,0.1,0.98,5.74,0.55,-3.17
2025,0.02,0.08,1.02,2.62,-0.06,-2.32
2049,0.02,0.09,0.98,0.98,3.42,-0.92
2073,0.02,0.11,0.98,0.18,1.1,-0.73
2097,0.02,0.1,1.02,1.77,-1.1,-3.54
2121,0.01,0.07,1.01,1.4,1.65,-2.93
2145,0.02,0.09,0.98,1.59,1.04,-1.71
2169,0.02,0.11,1.0,1.16,-2.2,-4.03
2193,0.01,0.07,1.03,-1.16,0.49,-5.19
2217,0.01,0.08,1.0,-1.95,3.85,-2.75
2241,0.01,0.1,0.99,-0.06,1.95,-2.69
2265,0.02,0.08,0.96,2.08,0.92,-3.72
2289,0.02,0.09,0.96,0.31,-2.81,-2.99
2313,0.01,0.12,1.03,0.06,-2.56,-3.72
2337,0.02,0.07,1.0,0.55,2.26,-5.62
2361,0.02,0.05,0.98,3.72,-0.49,-2.38
2385,0.02,0.11,1.03,6.65,-0.49,-0.31
