time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.21,-0.04,0.97,-1.1,2.38,-0.61
35,0.21,-0.03,0.97,-0.79,-0.31,0.37
59,0.22,-0.03,0.98,-0.79,-0.73,0.24
83,0.22,-0.05,0.97,-2.99,-0.61,0.85
107,0.21,-0.05,1.03,-3.6,-3.23,2.2
131,0.2,-0.04,1.07,-3.72,2.2,5.31
155,0.22,0.02,0.99,-2.62,5.74,5.62
179,0.25,-0.02,0.95,-0.79,3.48,1.89
203,0.29,-0.12,0.99,2.08,-2.69,1.46
227,0.39,-0.25,1.02,5.37,-3.3,7.45
251,0.49,-0.31,1.06,3.17,-4.76,16.54
275,0.63,-0.24,1.05,-8.24,2.32,31.62
299,0.83,-0.03,0.87,-14.22,2.5,30.33
323,0.86,-0.0,0.84,-20.02,-8.73,13.55
347,0.83,-0.13,0.9,-26.92,-14.4,5.74
371,0.79,-0.22,0.92,-17.03,-18.43,10.62
395,0.76,-0.08,0.96,6.16,-29.6,24.23
419,0.59,0.28,0.84,0.31,-25.15,20.02
443,0.35,0.31,0.68,-4.39,-35.46,4.15
467,0.07,0.24,0.81,18.13,-74.71,-8.61
491,-0.32,-0.02,1.11,77.27,-75.26,-5.43
515,-0.49,-0.04,0.85,63.23,-46.87,12.82
539,-0.54,0.01,0.65,-18.13,-59.02,23.62
563,-0.61,0.19,1.08,-73.18,-78.8,26.73
587,-0.61,0.27,1.5,-20.32,-50.23,8.42
611,-0.46,0.11,1.13,7.93,-2.32,-17.33
635,-0.41,-0.16,0.95,-0.49,7.45,-34.73
659,-0.38,-0.25,0.92,13.92,4.27,-24.84
683,-0.29,-0.18,0.85,4.52,2.44,-10.31
707,-0.25,-0.0,0.94,-16.6,-1.77,-0.43
731,-0.16,0.05,0.96,8.61,6.35,-5.98
755,-0.14,-0.11,0.75,15.99,0.06,-2.38
779,-0.12,-0.01,0.93,-15.44,-13.06,13.31
803,-0.08,0.15,1.02,-11.78,-4.27,11.9
827,-0.07,0.14,0.96,3.66,-0.85,5.19
851,-0.06,0.08,0.99,-6.77,-4.27,-0.31
875,-0.05,0.03,1.03,-15.38,-2.26,0.98
899,-0.06,0.04,1.04,-18.43,-1.28,4.09
923,-0.05,0.01,0.97,-13.12,0.73,7.32
947,-0.03,0.04,0.93,-31.25,-3.11,11.05
971,-0.02,0.14,1.08,-37.78,-10.62,12.39
995,-0.02,0.15,1.15,-11.23,-5.74,5.86
1019,-0.03,0.08,1.09,7.57,-0.31,0.98
1043,-0.03,0.06,1.01,-1.65,3.11,1.53
1067,-0.04,0.04,1.04,-14.89,-0.31,2.44
1091,-0.04,0.07,1.1,-9.03,-0.98,4.64
1115,-0.03,0.09,1.06,13.67,3.66,4.15
1139,-0.03,0.1,0.99,5.0,4.58,1.89
1163,-0.03,0.08,1.01,-3.54,3.17,-1.71
1187,-0.04,0.04,1.04,1.65,3.72,-1.1
