time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.27,-0.11,-0.96,23.01,1.28,-5.13
30,0.26,-0.12,-0.95,21.42,4.64,-7.51
50,0.27,-0.14,-1.06,14.53,3.66,-8.12
69,0.28,-0.13,-1.13,9.09,-9.09,-4.27
88,0.26,-0.04,-1.08,1.95,-29.54,-5.07
107,0.22,0.01,-0.93,-25.51,-52.06,-15.2
126,0.2,-0.03,-0.81,-48.71,-54.57,-22.22
146,0.18,-0.13,-0.65,-24.78,-21.18,-15.2
165,0.18,-0.14,-0.43,22.95,11.66,-8.79
184,0.23,-0.09,-0.38,22.28,35.52,-9.09
203,0.17,-0.12,-0.26,8.48,51.82,-11.78
222,0.11,-0.13,-0.39,-1.83,93.57,-19.29
241,0.09,-0.15,-0.49,-2.32,119.32,-21.61
260,0.09,-0.27,-0.49,-2.81,141.6,-25.51
279,0.03,-0.38,-0.74,-20.87,175.96,-22.71
298,0.0,-0.42,-0.91,-29.11,184.81,-14.16
317,-0.03,-0.59,-1.26,-47.06,160.71,-2.99
336,-0.04,-0.81,-1.49,-73.06,117.55,24.23
355,-0.02,-0.88,-1.65,-76.84,94.12,42.66
374,0.03,-0.8,-1.76,-55.05,49.74,77.88
393,0.0,-0.71,-1.81,-41.99,11.41,100.89
412,-0.0,-0.6,-1.83,-44.56,-27.53,111.88
432,0.01,-0.5,-1.87,-86.36,-74.46,119.2
452,-0.03,-0.43,-1.83,-131.59,-126.89,128.48
472,-0.13,-0.33,-1.42,-88.87,-155.09,131.96
493,-0.04,-0.28,-1.09,-21.79,-134.52,113.83
514,0.07,-0.28,-1.03,-5.55,-108.89,96.86
535,0.08,-0.22,-0.77,-24.9,-122.99,91.13
555,0.06,-0.16,-0.38,-57.31,-136.11,82.34
575,0.01,-0.04,-0.14,-70.01,-110.66,74.1
595,0.01,0.16,-0.03,-48.83,-60.3,53.77
614,-0.01,0.28,0.05,-8.61,-3.6,21.18
634,-0.07,0.28,0.15,8.67,42.66,-16.78
654,-0.14,0.23,0.09,-16.11,82.58,-52.55
674,-0.17,0.15,-0.06,-36.74,118.96,-79.22
694,-0.17,0.02,-0.26,-33.33,153.14,-101.99
714,-0.17,-0.1,-0.53,-17.21,176.82,-121.28
734,-0.18,-0.18,-0.66,-9.77,178.04,-132.75
754,-0.22,-0.38,-0.9,-18.25,162.05,-136.23
774,-0.18,-0.59,-1.17,-13.92,140.08,-128.3
794,-0.1,-0.81,-1.35,0.06,110.41,-104.98
814,-0.04,-0.98,-1.46,9.52,80.08,-62.93
833,-0.07,-0.93,-1.47,7.26,51.57,-26.73
853,-0.12,-0.83,-1.41,1.71,35.03,-12.82
872,-0.17,-0.74,-1.35,11.54,30.64,-7.39
891,-0.17,-0.67,-1.32,16.3,29.85,-8.12
910,-0.16,-0.69,-1.29,12.02,23.62,-13.24
929,-0.17,-0.69,-1.18,4.88,12.27,-12.08
948,-0.19,-0.64,-1.09,7.45,10.13,-4.94
967,-0.22,-0.51,-1.07,14.95,12.57,4.15
986,-0.23,-0.46,-1.07,7.02,5.92,1.04
1006,-0.23,-0.42,-1.02,-1.16,-3.05,-7.57
1026,-0.2,-0.44,-0.98,-2.44,-8.54,-11.72
1046,-0.2,-0.48,-0.93,-7.14,-13.98,-13.73
1066,-0.2,-0.52,-0.85,-6.84,-9.89,-9.34
