time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.24,-0.26,-0.95,20.39,6.29,-0.06
31,0.25,-0.23,-0.98,11.47,5.37,0.55
51,0.24,-0.23,-0.97,7.2,5.49,-2.81
71,0.24,-0.26,-0.99,12.45,6.04,-1.77
92,0.24,-0.23,-1.01,10.01,0.85,3.05
111,0.25,-0.22,-1.05,0.43,-9.52,5.0
131,0.25,-0.23,-1.03,0.98,-20.87,6.9
151,0.24,-0.25,-0.96,-6.65,-24.72,8.36
172,0.25,-0.25,-0.92,-14.22,-19.04,12.82
192,0.28,-0.22,-0.91,-16.91,-12.7,14.65
213,0.29,-0.29,-0.87,-19.71,-8.3,9.89
234,0.28,-0.36,-0.89,-5.13,2.87,13.37
255,0.28,-0.28,-1.0,-12.88,12.82,23.13
275,0.25,-0.33,-0.97,-7.26,3.36,21.85
296,0.29,-0.39,-0.9,-2.5,0.31,25.63
318,0.29,-0.43,-0.84,3.11,-1.59,33.2
339,0.31,-0.44,-0.72,-1.16,0.67,42.18
360,0.29,-0.41,-0.65,-8.85,11.78,51.88
381,0.25,-0.33,-0.69,-15.14,22.52,57.86
401,0.21,-0.26,-0.69,-15.5,25.39,59.63
422,0.18,-0.15,-0.61,-13.98,27.77,59.39
442,0.16,-0.03,-0.63,-33.33,38.09,53.77
462,0.13,0.05,-0.72,-47.24,50.42,42.66
482,0.12,0.09,-0.78,-48.95,55.79,26.31
503,0.1,0.07,-0.8,-35.52,59.81,9.7
523,0.08,0.05,-0.85,-16.24,67.44,-1.1
543,0.06,0.05,-0.91,-19.17,68.24,-9.16
564,0.03,0.06,-0.93,-30.03,63.42,-16.3
585,-0.01,0.07,-0.99,-32.65,64.7,-21.24
606,-0.05,0.09,-1.09,-24.11,68.3,-28.38
627,-0.07,0.08,-1.15,-15.93,65.55,-38.33
648,-0.09,0.07,-1.19,-18.37,58.41,-47.85
669,-0.12,0.02,-1.23,-22.03,51.45,-60.12
689,-0.13,-0.07,-1.24,-13.31,47.91,-70.8
710,-0.14,-0.12,-1.25,-8.91,43.03,-76.9
732,-0.16,-0.21,-1.29,-17.52,32.17,-84.47
754,-0.16,-0.31,-1.35,-10.99,24.96,-82.89
776,-0.19,-0.35,-1.35,-9.77,11.66,-80.75
798,-0.21,-0.38,-1.29,-11.54,1.16,-82.34
820,-0.21,-0.44,-1.33,-8.42,-1.95,-84.72
841,-0.21,-0.51,-1.38,-8.91,-11.6,-86.73
862,-0.19,-0.56,-1.36,-9.89,-35.83,-84.05
882,-0.17,-0.6,-1.33,-11.23,-52.92,-78.98
903,-0.16,-0.68,-1.28,-11.9,-70.56,-71.11
926,-0.15,-0.72,-1.2,-16.54,-84.66,-60.3
947,-0.1,-0.73,-1.11,-21.67,-95.64,-52.61
969,-0.06,-0.79,-1.06,-18.43,-102.78,-41.87
990,-0.02,-0.82,-1.02,-13.55,-107.85,-24.9
1012,0.03,-0.83,-0.98,-14.59,-115.05,-5.37
1033,0.06,-0.81,-0.93,-15.87,-122.62,16.11
1054,0.07,-0.76,-0.85,-14.59,-129.39,35.1
1074,0.09,-0.7,-0.75,-16.91,-131.84,50.11
1094,0.11,-0.65,-0.64,-20.51,-127.93,61.28
1114,0.15,-0.63,-0.56,-20.57,-115.97,72.39
1135,0.17,-0.57,-0.5,-13.92,-93.51,88.07
1155,0.21,-0.5,-0.45,-10.13,-84.84,91.25
1176,0.23,-0.44,-0.42,-14.16,-59.08,97.17
1197,0.23,-0.31,-0.4,-14.59,-37.72,93.87
1217,0.25,-0.22,-0.42,1.83,-13.73,85.39
1236,0.26,-0.16,-0.44,10.19,-4.27,81.36
1255,0.26,-0.1,-0.44,11.23,9.09,71.53
1275,0.27,-0.06,-0.46,1.4,20.81,60.91
1296,0.26,-0.04,-0.49,-2.62,32.47,51.51
1318,0.25,-0.0,-0.51,4.94,48.95,36.62
1339,0.25,0.04,-0.55,8.0,58.96,23.68
1358,0.25,0.03,-0.62,3.85,65.25,8.48
1378,0.22,-0.01,-0.7,1.46,67.5,-5.55
1398,0.21,-0.06,-0.73,13.18,71.41,-9.77
1419,0.2,-0.07,-0.73,22.09,78.31,-8.61
1440,0.17,-0.02,-0.76,8.06,83.19,-17.21
1461,0.14,0.01,-0.8,-6.71,85.69,-35.03
1481,0.11,0.0,-0.82,5.74,92.29,-52.19
1502,0.07,-0.04,-0.84,20.14,101.14,-67.99
1522,0.04,-0.12,-0.87,8.36,109.68,-81.6
1543,0.02,-0.27,-0.97,-2.56,113.46,-80.63
1563,-0.0,-0.33,-1.02,2.81,107.3,-65.0
1583,-0.03,-0.28,-0.96,2.93,102.42,-52.73
1603,-0.11,-0.2,-0.95,-13.0,107.36,-56.88
1624,-0.18,-0.24,-1.0,-18.74,117.86,-65.25
1645,-0.15,-0.35,-1.2,8.18,123.35,-57.13
1666,-0.19,-0.36,-1.27,24.11,112.73,-43.52
1687,-0.23,-0.36,-1.3,0.18,95.09,-41.44
1707,-0.26,-0.37,-1.29,-6.35,80.51,-39.12
1728,-0.29,-0.35,-1.27,9.22,71.66,-30.46
1749,-0.31,-0.33,-1.28,8.24,62.19,-24.84
1772,-0.31,-0.34,-1.32,-0.79,51.88,-25.02
1794,-0.31,-0.38,-1.31,3.72,33.02,-21.67
1814,-0.31,-0.41,-1.29,3.42,20.75,-11.84
1835,-0.32,-0.39,-1.28,4.88,8.3,-2.38
1856,-0.33,-0.34,-1.21,7.32,-1.65,2.56
1877,-0.35,-0.3,-1.14,4.27,-6.1,2.93
1898,-0.34,-0.3,-1.13,0.79,-8.24,1.77
1919,-0.32,-0.31,-1.1,0.49,-13.06,2.38
1939,-0.32,-0.3,-1.03,1.34,-19.04,5.31
