time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
10,0.16,-0.22,-0.87,14.04,5.37,-6.04
31,0.17,-0.28,-0.85,11.23,5.98,-7.75
51,0.16,-0.28,-0.89,8.97,6.47,-4.21
72,0.17,-0.29,-0.9,5.62,6.29,-1.77
92,0.18,-0.31,-0.96,2.38,3.48,1.22
112,0.19,-0.29,-1.0,-1.71,-6.9,4.15
132,0.18,-0.3,-0.93,-11.35,-19.17,5.55
153,0.17,-0.29,-0.84,-12.88,-15.93,8.91
174,0.19,-0.25,-0.77,-10.44,-1.28,8.91
195,0.22,-0.29,-0.87,-11.96,11.11,2.38
215,0.18,-0.36,-0.9,-8.79,22.03,0.12
236,0.19,-0.33,-1.04,-7.26,31.68,3.23
257,0.18,-0.36,-1.06,-2.99,20.39,2.2
277,0.18,-0.38,-1.03,-0.92,7.2,3.72
297,0.16,-0.34,-1.0,2.99,0.85,8.06
316,0.15,-0.31,-0.94,6.1,-1.83,9.09
336,0.15,-0.3,-0.9,5.43,2.08,6.96
356,0.16,-0.33,-0.92,1.1,8.42,4.94
377,0.17,-0.34,-0.97,0.43,12.08,5.62
397,0.17,-0.36,-0.98,-0.06,8.48,6.16
416,0.18,-0.38,-0.97,3.36,4.21,7.87
436,0.18,-0.41,-0.93,5.8,0.31,11.6
455,0.18,-0.44,-0.89,4.03,-3.17,18.55
474,0.18,-0.44,-0.85,5.8,-4.82,28.08
493,0.18,-0.4,-0.75,2.14,-3.17,34.42
513,0.17,-0.38,-0.67,-6.59,5.07,36.99
534,0.15,-0.36,-0.62,-19.47,17.33,37.66
554,0.13,-0.32,-0.64,-17.4,28.44,39.86
574,0.09,-0.22,-0.65,-11.96,34.48,37.84
595,0.05,-0.13,-0.65,-13.49,37.41,29.17
616,0.0,-0.04,-0.59,-19.84,44.98,21.91
636,-0.01,0.0,-0.58,-29.6,54.14,14.28
656,-0.01,0.06,-0.63,-40.16,65.73,0.67
676,-0.03,0.05,-0.77,-42.05,78.49,-18.55
696,-0.07,-0.02,-0.86,-25.02,85.27,-30.52
717,-0.12,-0.01,-0.88,-23.13,90.09,-32.35
738,-0.2,0.06,-1.12,-41.38,91.06,-42.36
760,-0.25,0.04,-1.29,-35.4,89.42,-59.33
781,-0.3,-0.0,-1.41,-18.13,83.56,-73.43
802,-0.33,-0.1,-1.51,-28.2,69.21,-90.09
822,-0.33,-0.25,-1.58,-36.93,52.37,-104.31
842,-0.34,-0.39,-1.66,-25.39,37.11,-111.69
862,-0.37,-0.53,-1.73,-20.57,16.54,-119.63
884,-0.38,-0.69,-1.69,-16.91,-10.5,-123.66
906,-0.35,-0.87,-1.64,-5.37,-44.49,-103.7
926,-0.32,-0.97,-1.62,-2.81,-73.55,-76.97
947,-0.28,-0.96,-1.53,2.75,-105.59,-54.44
968,-0.27,-0.93,-1.38,6.96,-133.06,-39.55
