time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
10,0.7,-0.21,-0.69,7.2,-7.57,-4.88
30,0.71,-0.22,-0.72,5.74,-10.01,-6.16
49,0.72,-0.23,-0.72,-0.85,-10.8,-4.76
69,0.73,-0.28,-0.74,-0.06,-11.29,3.97
89,0.74,-0.21,-0.79,6.1,-16.24,5.37
109,0.73,-0.19,-0.79,7.57,-25.88,-5.25
129,0.75,-0.31,-0.71,4.46,-35.22,-10.44
150,0.8,-0.55,-0.49,-1.95,-27.34,1.83
171,0.82,-0.6,-0.47,-19.23,4.33,20.69
191,0.79,-0.67,-0.61,-8.61,7.93,37.17
212,0.73,-0.63,-0.61,-2.56,-8.48,49.99
233,0.65,-0.57,-0.44,-4.03,-19.65,60.79
253,0.55,-0.44,-0.28,-25.33,-15.44,56.95
273,0.46,-0.4,-0.19,-49.32,-9.28,46.94
293,0.43,-0.45,-0.1,-68.3,4.21,47.55
313,0.41,-0.4,-0.13,-65.19,20.63,62.62
333,0.35,-0.22,-0.17,-57.07,33.81,69.64
352,0.27,-0.02,-0.15,-67.81,49.32,55.3
372,0.23,0.03,-0.3,-87.1,65.61,36.99
392,0.22,-0.01,-0.49,-85.88,73.18,39.55
412,0.22,0.05,-0.61,-68.66,77.88,48.83
432,0.21,0.27,-0.62,-62.56,82.46,45.04
452,0.22,0.25,-0.71,-85.39,101.68,12.45
472,0.24,0.1,-1.08,-109.37,115.42,-9.95
492,0.3,0.09,-1.13,-78.43,105.35,-5.92
512,0.28,0.18,-1.12,-41.32,104.31,-0.73
532,0.21,0.26,-1.11,-32.04,108.28,-11.11
551,0.22,0.25,-1.36,-48.4,112.79,-36.62
571,0.28,0.25,-1.5,-47.24,98.02,-61.04
590,0.34,0.12,-1.57,-39.86,73.97,-83.37
610,0.38,0.02,-1.49,-18.74,55.66,-94.18
630,0.43,-0.11,-1.42,-9.83,51.76,-105.71
649,0.5,-0.29,-1.44,-13.12,45.78,-112.61
670,0.5,-0.3,-1.52,2.93,34.67,-98.27
690,0.45,-0.17,-1.6,30.09,24.17,-85.33
710,0.44,-0.16,-1.62,36.44,7.39,-98.63
730,0.47,-0.35,-1.5,26.67,-18.68,-124.76
750,0.48,-0.62,-1.34,14.28,-39.31,-133.12
770,0.48,-0.68,-1.34,27.71,-36.74,-108.95
790,0.46,-0.6,-1.4,44.01,-35.83,-90.88
810,0.45,-0.55,-1.52,34.97,-66.22,-106.75
830,0.51,-0.81,-1.38,18.07,-103.21,-117.98
850,0.61,-1.12,-1.15,27.65,-104.37,-88.68
871,0.66,-1.32,-1.07,51.82,-88.68,-39.18
891,0.62,-1.24,-1.06,67.14,-85.82,-3.66
911,0.61,-1.05,-1.0,67.69,-83.13,6.29
931,0.59,-1.03,-1.05,53.04,-88.07,5.98
951,0.56,-1.1,-1.06,42.54,-105.22,15.62
971,0.53,-1.11,-0.91,47.06,-108.7,33.2
992,0.5,-1.01,-0.79,44.86,-97.9,45.35
1013,0.45,-0.81,-0.84,32.65,-91.86,47.18
1033,0.43,-0.81,-0.85,18.74,-96.13,49.44
1054,0.39,-0.69,-0.76,20.51,-100.04,61.89
1075,0.35,-0.46,-0.6,17.82,-100.28,67.63
1095,0.35,-0.38,-0.55,-0.98,-89.36,56.27
1116,0.36,-0.42,-0.57,-8.67,-75.44,48.16
1137,0.37,-0.4,-0.61,-17.09,-77.27,54.5
1157,0.37,-0.24,-0.33,-14.65,-89.72,72.2
1177,0.38,-0.07,-0.26,-23.8,-71.59,70.01
1198,0.39,0.01,-0.33,-18.98,-48.34,57.98
1219,0.42,0.11,-0.39,-14.65,-37.6,49.32
1239,0.46,0.07,-0.42,-14.71,-41.08,47.91
1260,0.49,0.11,-0.34,-7.39,-37.72,59.08
1280,0.49,0.27,-0.41,3.42,-19.47,60.97
1301,0.54,0.28,-0.48,-4.88,-17.46,41.02
1322,0.59,0.2,-0.46,-20.45,-26.67,23.5
1343,0.61,0.16,-0.45,-10.62,-15.56,25.21
1364,0.64,0.16,-0.47,-19.04,-10.01,20.75
1385,0.67,0.17,-0.47,-26.06,-11.41,11.96
1405,0.67,0.16,-0.44,-22.28,-12.45,1.65
1425,0.68,0.03,-0.37,-3.72,-4.21,3.11
1446,0.69,-0.02,-0.34,12.02,12.15,13.79
1465,0.66,0.07,-0.39,4.46,16.05,10.5
1485,0.64,0.08,-0.43,-2.81,8.67,-1.65
1505,0.63,0.0,-0.39,7.69,5.19,0.31
1525,0.57,0.02,-0.3,28.5,9.77,6.16
1544,0.5,0.0,-0.15,27.89,13.92,4.09
1563,0.45,-0.05,-0.13,-2.5,20.69,-6.71
1584,0.39,-0.08,-0.22,-22.09,17.7,-15.99
1605,0.36,-0.12,-0.07,3.42,10.13,-14.59
1625,0.35,-0.0,0.16,35.77,33.69,-7.75
1645,0.36,0.08,-0.06,0.31,77.94,-20.75
1665,0.34,0.06,-0.42,-45.04,88.56,-41.5
1686,0.37,-0.03,-0.47,-47.73,68.79,-51.7
1706,0.4,-0.17,-0.57,-19.35,74.4,-46.02
1726,0.41,-0.27,-0.66,-6.47,96.92,-34.0
1746,0.39,-0.35,-0.97,-58.9,101.99,-37.29
1766,0.39,-0.47,-1.13,-64.88,87.59,-40.16
1787,0.41,-0.46,-1.11,-19.84,98.21,-21.3
1807,0.44,-0.51,-1.35,-26.55,125.73,-12.39
1827,0.58,-0.57,-1.59,-78.86,116.58,-24.29
1848,0.76,-0.51,-1.46,-70.5,97.41,-18.49
1868,0.85,-0.33,-1.4,-38.64,112.67,5.8
1888,0.87,-0.19,-1.71,-36.74,117.92,12.08
1908,0.86,-0.13,-1.71,-45.78,69.27,-6.29
1928,0.82,-0.2,-1.43,-32.04,19.17,-25.63
1948,0.77,-0.26,-1.13,-13.18,0.37,-33.02
1968,0.77,-0.38,-1.05,-5.74,5.86,-33.08
1988,0.77,-0.43,-0.98,-1.1,9.16,-23.44
2008,0.72,-0.45,-1.04,-4.46,8.3,-14.71
