time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.46,-0.14,-1.03,-4.33,2.26,-6.04
30,0.48,-0.21,-1.06,4.94,-4.88,-10.5
49,0.52,-0.26,-1.16,10.68,-10.99,-6.41
69,0.58,-0.5,-1.28,13.67,-25.57,-2.75
89,0.58,-0.66,-1.19,2.01,-52.8,11.11
109,0.59,-0.81,-1.06,-13.73,-63.05,30.82
129,0.47,-0.83,-0.65,-2.75,-60.24,59.75
149,0.41,-0.7,0.03,32.78,-34.0,80.44
169,0.33,-0.66,0.31,1.71,9.34,85.33
189,0.26,-0.4,0.55,-13.79,44.01,104.06
209,0.09,0.07,0.27,-29.72,98.14,112.3
228,-0.05,0.32,-0.32,-25.02,149.41,84.72
248,-0.1,0.41,-0.56,-40.16,159.91,46.2
268,-0.18,0.67,-0.75,-89.9,144.29,-0.67
288,-0.23,0.8,-0.81,-91.8,150.82,-43.03
308,-0.24,0.85,-1.09,-60.91,167.6,-72.75
328,-0.21,0.7,-1.45,-64.58,145.87,-110.84
349,-0.11,0.39,-1.58,-82.76,112.67,-143.92
369,-0.03,0.1,-1.77,-63.48,88.2,-149.05
389,0.03,-0.12,-1.84,-40.28,57.8,-140.14
409,0.06,-0.3,-1.95,-48.52,14.28,-134.95
429,0.07,-0.53,-1.88,-52.06,-28.2,-131.1
449,0.14,-0.88,-1.73,-8.48,-40.16,-110.35
469,0.22,-1.09,-1.61,10.68,-47.49,-74.58
489,0.24,-1.08,-1.58,-18.13,-73.12,-46.39
511,0.22,-1.07,-1.5,-10.74,-92.53,-30.64
532,0.21,-1.26,-1.24,33.33,-104.74,-4.58
552,0.2,-1.05,-1.15,46.08,-103.58,28.56
572,0.17,-0.84,-1.18,19.35,-112.98,44.98
593,0.15,-0.76,-1.11,16.42,-132.32,57.5
613,0.07,-0.64,-0.8,40.16,-143.01,72.45
634,0.16,-0.58,-0.65,37.78,-129.39,76.42
654,0.23,-0.5,-0.8,14.47,-121.46,84.05
674,0.17,-0.31,-0.65,-2.56,-137.7,97.17
694,0.15,-0.18,-0.45,-9.95,-136.29,93.32
714,0.19,-0.07,-0.29,-9.7,-118.9,81.85
734,0.26,-0.06,-0.24,-14.16,-94.3,68.36
754,0.28,-0.14,-0.3,-17.15,-70.37,63.78
775,0.3,-0.14,-0.35,-12.51,-55.18,71.35
796,0.34,-0.1,-0.31,-6.04,-46.81,79.77
817,0.36,-0.03,-0.18,-10.62,-42.3,88.07
837,0.39,-0.02,-0.2,-33.57,-33.33,89.84
857,0.42,-0.11,-0.27,-61.4,-29.11,91.19
878,0.36,-0.06,-0.17,-75.2,-26.55,99.73
898,0.25,0.16,0.02,-66.28,-1.77,91.92
917,0.18,0.36,0.24,-49.44,51.64,47.06
937,0.08,0.43,0.24,-68.91,123.66,-21.91
957,-0.16,0.46,0.11,-96.98,199.83,-100.46
977,-0.44,0.42,-0.33,-73.43,294.49,-199.46
997,-0.76,0.05,-0.95,23.07,375.49,-284.97
1018,-0.73,-0.38,-1.6,126.34,413.82,-315.19
1039,-0.3,-0.81,-2.48,81.97,354.19,-296.45
1059,-0.01,-1.45,-2.07,-94.3,168.82,-239.81
1079,0.13,-1.49,-1.73,-90.88,108.03,-105.71
1099,0.04,-0.82,-1.9,53.96,119.08,28.87
1119,-0.17,-0.19,-1.7,47.49,63.11,65.0
1139,-0.26,0.06,-1.57,-15.56,20.39,25.39
1161,-0.25,-0.17,-1.45,-40.34,0.79,-25.7
1182,-0.13,-0.56,-1.36,-17.21,-3.85,-41.26
1203,-0.03,-0.72,-1.25,8.12,-5.68,-18.62
1224,-0.05,-0.59,-1.1,2.69,-11.84,14.95
1244,-0.14,-0.33,-1.06,-22.22,-15.08,27.83
1264,-0.17,-0.22,-1.14,-30.03,-15.81,12.57
1285,-0.16,-0.29,-1.09,-5.8,-21.24,-6.16
1305,-0.11,-0.48,-0.93,17.64,-24.23,-12.7
1325,-0.06,-0.59,-0.86,3.11,-23.01,-0.61
1345,-0.08,-0.46,-0.93,-10.01,-18.86,20.87
1365,-0.14,-0.24,-0.9,-3.85,-20.75,28.32
1385,-0.15,-0.19,-0.8,-2.62,-22.09,13.37
1405,-0.12,-0.27,-0.84,-6.35,-14.4,-3.66
1425,-0.08,-0.37,-0.88,-1.34,-9.03,-6.96
1446,-0.05,-0.45,-0.86,7.02,-5.25,0.55
1466,-0.08,-0.39,-0.89,1.16,-3.42,13.92
1487,-0.12,-0.25,-0.9,-13.37,-8.24,15.44
1507,-0.11,-0.23,-0.9,-16.48,-10.38,4.03
1527,-0.1,-0.29,-0.86,-5.37,-6.77,-4.82
1547,-0.08,-0.36,-0.88,-6.04,-2.14,-8.12
1567,-0.05,-0.42,-0.92,-14.28,-2.08,-3.78
1587,-0.05,-0.42,-0.92,-5.86,0.43,3.78
1607,-0.07,-0.32,-0.92,5.55,2.87,7.51
1627,-0.09,-0.31,-0.88,3.17,0.37,-0.43
1647,-0.08,-0.38,-0.92,-3.97,2.32,-6.59
1666,-0.06,-0.44,-1.0,-2.08,4.27,-4.27
1687,-0.06,-0.45,-0.97,5.13,2.26,3.54
1707,-0.06,-0.39,-0.95,0.49,-0.18,11.17
1727,-0.1,-0.33,-0.92,-6.29,-3.54,11.54
1747,-0.09,-0.33,-0.91,-2.69,-0.73,4.94
1767,-0.07,-0.37,-0.98,1.16,2.81,-0.92
1787,-0.07,-0.38,-0.94,0.12,-1.59,-2.69
1808,-0.06,-0.39,-0.96,0.79,-1.22,-3.97
1828,-0.07,-0.41,-0.92,8.42,-2.32,-0.67
1849,-0.07,-0.4,-0.89,6.53,0.67,4.7
1869,-0.08,-0.36,-0.94,-4.27,2.26,8.18
1890,-0.1,-0.29,-0.93,-10.5,-1.4,6.29
1911,-0.08,-0.3,-0.94,-5.43,-1.16,-1.4
1931,-0.07,-0.39,-0.93,5.68,-1.53,-6.16
1951,-0.05,-0.43,-0.92,6.04,-0.92,-2.75
1971,-0.05,-0.42,-0.89,-5.98,-1.34,4.58
1991,-0.06,-0.37,-0.92,-7.69,2.75,10.38
2010,-0.08,-0.33,-0.95,7.2,3.05,10.19
