time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.46,-0.18,-0.82,8.06,-1.89,5.25
30,0.48,-0.22,-0.87,4.52,-3.97,-4.76
50,0.5,-0.31,-0.94,-4.33,-2.32,-8.0
69,0.51,-0.32,-0.96,3.17,-2.44,-3.23
89,0.53,-0.31,-0.98,4.39,-8.91,2.14
109,0.56,-0.28,-1.05,-4.03,-24.66,6.16
129,0.55,-0.38,-1.03,-26.43,-36.87,1.53
149,0.62,-0.7,-1.12,-34.79,-46.39,13.12
169,0.72,-0.9,-1.0,-11.66,-50.84,46.75
188,0.7,-0.89,-0.84,27.89,-27.16,85.33
208,0.53,-0.64,-0.92,27.71,-31.01,86.06
228,0.51,-0.67,-0.65,0.92,-36.74,77.94
248,0.43,-0.66,-0.29,-19.17,-33.87,79.77
268,0.34,-0.7,0.23,-10.99,-1.28,101.26
288,0.22,-0.48,0.47,-6.35,58.84,133.24
308,0.06,0.06,0.31,-45.17,104.0,129.82
327,-0.13,0.54,0.02,-65.19,115.42,113.16
347,-0.22,0.81,-0.21,-73.12,144.47,71.11
367,-0.26,0.9,-0.63,-64.58,185.79,24.54
387,-0.28,0.9,-1.1,-87.46,196.41,-32.59
407,-0.22,0.74,-1.59,-139.16,158.08,-91.49
427,-0.09,0.56,-1.78,-129.46,98.33,-114.75
448,0.04,0.42,-1.66,-89.05,59.27,-131.1
469,0.17,-0.02,-1.75,-73.91,45.23,-170.29
489,0.29,-0.53,-1.86,-65.8,17.21,-177.31
510,0.38,-0.85,-1.76,-75.44,-30.82,-153.44
531,0.46,-1.0,-1.64,-43.27,-67.57,-115.48
552,0.45,-1.0,-1.49,7.63,-70.74,-91.0
573,0.43,-1.16,-1.32,25.94,-72.94,-80.51
593,0.48,-1.43,-1.32,22.71,-83.68,-50.48
613,0.47,-1.41,-1.33,34.42,-104.8,2.14
634,0.35,-1.21,-1.11,49.07,-115.78,39.0
654,0.34,-0.99,-0.94,48.34,-105.1,48.03
