time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.05,-0.01,-1.03,-0.37,-8.97,3.54
11,-0.03,0.03,-1.07,-1.59,-12.08,5.98
19,-0.02,-0.01,-1.06,-3.11,-14.04,7.75
27,-0.01,-0.0,-1.04,-4.09,-13.98,7.93
35,0.02,0.01,-1.0,-2.62,-15.69,6.71
43,0.02,0.0,-0.99,-0.67,-16.91,5.62
51,0.06,0.02,-0.98,3.17,-18.13,3.3
59,-0.02,-0.02,-1.03,6.1,-14.65,2.38
67,-0.03,-0.01,-1.03,5.74,-12.15,3.54
75,-0.03,0.01,-1.04,5.37,-3.85,6.9
83,-0.02,-0.01,-1.05,4.88,-0.37,8.0
91,0.01,0.0,-1.04,2.93,2.62,8.18
99,0.02,-0.01,-1.04,1.1,1.04,6.65
107,0.03,-0.0,-1.03,0.18,-0.06,5.37
115,0.03,-0.01,-1.02,-1.53,-3.17,2.14
123,0.02,-0.01,-1.01,-2.08,-4.46,0.79
131,-0.02,-0.01,-0.99,-1.95,-6.35,-0.67
139,-0.03,-0.01,-0.98,-1.53,-6.77,-0.37
147,-0.03,-0.0,-0.99,-0.61,-4.03,1.59
155,-0.02,-0.0,-1.0,-0.85,1.04,3.85
163,-0.02,-0.0,-1.0,-1.1,2.56,4.27
171,-0.02,0.0,-0.99,-2.08,1.46,4.64
179,-0.02,0.0,-0.99,-2.26,-0.55,4.58
187,-0.02,-0.0,-1.0,-1.83,-3.6,4.88
195,-0.03,0.0,-1.01,-1.71,-4.15,5.13
203,-0.02,0.03,-1.05,-1.22,-4.09,5.74
211,0.0,0.06,-1.09,-2.01,-1.46,5.86
219,0.0,0.07,-1.11,-2.44,0.79,5.07
227,-0.03,0.08,-1.15,-0.73,6.59,1.77
235,-0.06,0.08,-1.18,0.92,8.06,0.18
243,-0.15,0.11,-1.32,5.55,9.16,-2.14
251,-0.24,0.12,-1.49,6.29,6.71,-2.26
259,-0.27,0.14,-1.57,5.19,5.31,-1.16
267,-0.28,0.16,-1.73,-0.37,1.71,2.93
275,-0.26,0.17,-1.81,-5.25,0.49,5.0
283,-0.26,0.19,-1.93,-17.94,-0.43,8.0
291,-0.24,0.18,-1.97,-25.88,0.18,9.64
299,-0.24,0.16,-1.99,-42.54,0.61,11.66
307,-0.24,0.13,-1.97,-58.41,-0.55,13.67
315,-0.23,0.12,-1.94,-65.92,-2.26,14.71
323,-0.2,0.11,-1.89,-78.86,-2.87,16.24
331,-0.2,0.1,-1.86,-84.59,-0.98,17.09
339,-0.21,0.09,-1.79,-94.42,3.36,19.04
347,-0.23,0.07,-1.76,-102.91,5.25,21.79
355,-0.24,0.07,-1.74,-107.3,3.72,23.44
363,-0.24,0.06,-1.7,-116.58,-1.89,26.49
371,-0.24,0.05,-1.68,-121.34,-4.58,28.44
379,-0.19,0.04,-1.61,-131.04,-8.06,33.39
387,-0.15,0.03,-1.57,-134.95,-7.45,35.1
395,-0.12,0.01,-1.47,-141.42,-3.17,36.32
403,-0.11,-0.0,-1.36,-145.08,0.55,37.35
411,-0.09,-0.0,-1.33,-145.94,0.92,37.9
419,-0.06,-0.01,-1.27,-148.25,3.05,38.45
427,-0.04,-0.01,-1.24,-149.66,4.09,38.45
435,-0.02,-0.0,-1.15,-152.16,6.16,36.68
443,-0.04,0.02,-1.06,-152.65,3.23,34.18
451,-0.05,0.01,-1.02,-152.77,1.34,34.12
459,-0.03,0.02,-0.95,-153.32,0.06,35.71
467,-0.02,0.02,-0.9,-153.38,-0.85,35.95
475,0.01,0.03,-0.81,-152.1,-6.71,34.67
483,0.03,0.05,-0.77,-150.82,-10.93,33.57
491,0.03,0.07,-0.72,-148.38,-17.46,30.88
499,0.02,0.08,-0.64,-146.12,-21.42,30.76
507,0.02,0.1,-0.59,-144.41,-22.64,31.07
515,0.03,0.12,-0.5,-139.47,-25.39,32.53
523,0.06,0.13,-0.45,-137.02,-25.76,33.39
531,0.1,0.15,-0.37,-131.29,-24.9,33.45
539,0.11,0.16,-0.31,-127.69,-23.5,32.17
547,0.1,0.18,-0.22,-119.02,-22.71,28.99
555,0.09,0.19,-0.15,-108.83,-22.58,26.67
563,0.09,0.2,-0.12,-103.09,-21.97,25.45
571,0.05,0.23,-0.06,-90.88,-20.87,23.19
579,0.03,0.25,-0.03,-84.35,-20.32,22.16
587,-0.02,0.27,0.01,-70.8,-21.79,20.81
595,-0.05,0.29,0.02,-58.17,-26.25,20.69
603,-0.07,0.3,0.02,-52.67,-27.59,21.0
611,-0.1,0.31,0.03,-42.66,-26.49,23.01
619,-0.11,0.31,0.02,-38.09,-25.02,24.6
627,-0.11,0.31,0.03,-29.97,-20.69,27.71
635,-0.11,0.29,0.05,-25.57,-18.8,29.05
643,-0.11,0.26,0.08,-15.32,-20.39,30.58
651,-0.08,0.25,0.08,-3.72,-31.74,30.09
659,-0.06,0.25,0.08,2.08,-39.98,28.81
667,-0.03,0.25,0.05,12.57,-52.49,24.29
675,-0.04,0.25,0.06,17.52,-55.36,22.34
683,-0.07,0.24,0.08,28.5,-54.69,19.59
691,-0.1,0.24,0.08,40.89,-49.62,19.59
699,-0.11,0.23,0.07,47.24,-45.9,20.02
707,-0.14,0.24,0.05,60.42,-38.21,20.87
715,-0.16,0.23,0.03,67.02,-34.85,21.67
723,-0.21,0.24,-0.02,79.53,-25.82,24.29
731,-0.22,0.24,-0.05,85.57,-21.3,26.61
739,-0.23,0.23,-0.14,97.23,-17.03,31.25
747,-0.24,0.23,-0.24,106.32,-22.4,33.14
755,-0.25,0.22,-0.3,109.68,-27.95,33.33
763,-0.26,0.2,-0.38,114.07,-39.31,35.1
771,-0.26,0.19,-0.41,115.54,-43.46,36.74
779,-0.24,0.17,-0.46,117.37,-45.9,40.34
787,-0.22,0.17,-0.46,120.73,-40.89,44.31
795,-0.2,0.17,-0.47,123.17,-37.72,46.63
803,-0.17,0.16,-0.5,129.39,-31.43,50.84
811,-0.14,0.15,-0.52,132.93,-29.72,52.73
819,-0.1,0.1,-0.59,140.2,-29.79,53.77
827,-0.09,0.08,-0.64,143.8,-31.31,53.28
835,-0.08,0.05,-0.73,151.12,-35.1,51.51
843,-0.09,0.06,-0.84,157.35,-36.5,49.56
851,-0.09,0.06,-0.92,159.67,-35.52,49.87
859,-0.07,0.07,-1.05,161.87,-27.95,51.64
867,-0.07,0.05,-1.11,161.74,-23.25,52.86
875,-0.07,0.05,-1.2,158.94,-16.42,54.02
883,-0.09,0.03,-1.28,156.25,-14.77,55.05
891,-0.1,0.03,-1.32,155.64,-14.28,56.58
899,-0.07,0.04,-1.43,152.34,-12.15,61.83
907,-0.04,0.05,-1.47,149.9,-11.9,64.33
915,0.07,0.05,-1.57,144.71,-13.31,67.38
923,0.12,0.06,-1.62,141.17,-15.56,67.26
931,0.22,0.07,-1.7,131.35,-20.75,64.33
939,0.3,0.07,-1.75,121.28,-26.0,58.11
947,0.32,0.07,-1.76,116.39,-26.67,54.02
955,0.35,0.07,-1.78,108.28,-22.77,45.84
963,0.34,0.07,-1.81,104.55,-19.23,41.81
971,0.32,0.06,-1.86,96.13,-9.89,35.64
979,0.31,0.06,-1.88,91.37,-5.98,32.65
987,0.27,0.08,-1.92,80.38,-1.71,28.38
995,0.25,0.11,-1.93,66.77,-2.08,25.21
