time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.23,-0.06,-1.0,2.32,2.87,-3.11
11,-0.16,-0.03,-0.91,1.28,4.64,-1.83
19,-0.2,-0.11,-1.03,4.82,-8.54,-3.17
27,-0.17,-0.09,-0.99,4.27,-4.88,-2.87
35,-0.18,-0.08,-1.0,5.43,-4.33,-2.5
43,-0.18,-0.08,-1.0,6.84,0.12,-1.77
51,-0.18,-0.08,-1.0,6.84,0.61,-1.28
59,-0.18,-0.08,-1.0,6.29,0.49,0.31
67,-0.18,-0.08,-1.01,5.62,0.12,1.16
75,-0.17,-0.08,-1.01,4.09,-0.61,2.75
83,-0.15,-0.08,-1.02,2.75,-0.67,3.78
91,-0.14,-0.08,-1.02,2.26,-0.55,4.15
99,-0.12,-0.09,-1.01,1.22,-0.61,3.6
107,-0.12,-0.1,-1.01,0.79,-0.79,2.69
115,-0.12,-0.09,-1.01,0.0,0.06,0.55
123,-0.13,-0.09,-1.01,-0.24,0.92,-0.31
131,-0.14,-0.09,-1.0,-0.06,2.01,-1.28
139,-0.16,-0.08,-0.99,0.06,1.83,-1.65
147,-0.16,-0.08,-0.99,0.0,1.22,-1.34
155,-0.17,-0.08,-0.99,0.49,-0.49,-0.49
163,-0.17,-0.08,-0.99,0.12,-1.22,-0.12
171,-0.16,-0.08,-1.0,-0.31,-1.83,0.24
179,-0.16,-0.09,-0.99,-0.43,-0.73,0.61
187,-0.16,-0.09,-0.99,-0.12,0.06,0.67
195,-0.15,-0.09,-0.98,0.43,1.34,0.06
203,-0.15,-0.09,-0.98,0.43,1.77,-0.31
211,-0.16,-0.09,-0.98,0.73,1.95,-0.85
219,-0.16,-0.09,-0.98,0.92,2.01,-0.73
227,-0.15,-0.08,-0.98,1.22,1.77,-0.18
235,-0.16,-0.08,-0.99,0.85,1.16,-0.24
243,-0.16,-0.09,-0.99,0.85,0.12,-0.06
251,-0.16,-0.09,-1.0,1.04,-1.04,0.24
259,-0.16,-0.09,-1.0,1.1,-0.98,0.37
267,-0.16,-0.08,-1.01,0.92,0.31,0.37
275,-0.16,-0.09,-1.01,0.55,0.85,0.37
283,-0.16,-0.09,-0.99,0.24,1.16,0.43
291,-0.16,-0.09,-0.99,0.61,0.55,0.31
299,-0.16,-0.09,-0.99,0.92,0.18,0.18
307,-0.15,-0.09,-1.01,1.1,0.55,0.37
315,-0.16,-0.09,-1.01,0.98,0.67,0.31
323,-0.16,-0.09,-1.01,0.18,0.18,0.18
331,-0.15,-0.09,-1.02,-0.24,-0.18,-0.06
339,-0.16,-0.09,-1.01,-0.55,-0.06,-0.12
347,-0.16,-0.08,-1.02,-0.61,0.43,-0.55
355,-0.16,-0.08,-1.02,-0.73,0.61,-0.55
363,-0.17,-0.08,-1.02,-0.98,0.73,-0.67
371,-0.17,-0.08,-1.03,-1.16,0.43,-1.04
379,-0.18,-0.08,-1.03,-1.83,0.85,-0.85
387,-0.19,-0.08,-1.03,-2.01,1.59,-0.37
395,-0.19,-0.08,-1.03,-2.01,1.34,-0.12
403,-0.2,-0.08,-1.04,-2.2,0.98,0.37
411,-0.2,-0.07,-1.05,-2.26,0.37,0.67
419,-0.21,-0.07,-1.07,-2.38,-0.37,0.79
427,-0.22,-0.06,-1.1,-2.99,-0.24,0.98
435,-0.23,-0.06,-1.11,-3.42,0.18,1.1
443,-0.25,-0.05,-1.14,-4.21,1.53,1.4
451,-0.25,-0.05,-1.14,-5.19,2.14,1.71
459,-0.27,-0.05,-1.16,-6.59,2.2,2.62
467,-0.27,-0.04,-1.17,-7.2,2.01,3.05
475,-0.27,-0.04,-1.19,-9.16,2.81,3.97
483,-0.28,-0.03,-1.2,-10.8,3.48,5.55
491,-0.28,-0.04,-1.21,-11.72,3.48,6.29
499,-0.27,-0.04,-1.22,-13.73,3.36,7.51
507,-0.27,-0.04,-1.23,-14.83,3.11,7.81
515,-0.28,-0.03,-1.23,-16.78,2.5,8.42
523,-0.27,-0.02,-1.24,-18.98,1.34,8.91
531,-0.26,-0.02,-1.24,-20.51,0.85,8.79
539,-0.27,-0.02,-1.23,-23.13,0.0,8.24
547,-0.28,-0.02,-1.23,-24.41,-0.06,8.0
555,-0.3,-0.02,-1.23,-26.0,0.98,8.61
563,-0.31,-0.01,-1.23,-26.43,1.46,9.16
571,-0.32,-0.0,-1.23,-27.59,2.38,11.41
579,-0.33,-0.0,-1.23,-29.3,1.89,14.04
587,-0.33,0.0,-1.23,-30.09,1.65,15.44
595,-0.32,0.0,-1.22,-31.92,1.59,18.74
603,-0.32,0.0,-1.21,-32.9,1.16,19.96
611,-0.3,0.01,-1.2,-35.34,-1.04,22.16
619,-0.29,0.0,-1.19,-36.5,-2.62,22.95
627,-0.28,0.0,-1.18,-38.57,-5.13,24.29
635,-0.25,-0.01,-1.16,-40.34,-6.23,25.51
643,-0.24,-0.01,-1.16,-40.47,-5.62,25.82
651,-0.23,-0.01,-1.16,-40.77,-4.15,26.43
659,-0.23,-0.01,-1.16,-41.08,-3.17,26.49
667,-0.22,-0.01,-1.15,-42.05,-1.77,27.16
675,-0.21,-0.0,-1.14,-43.58,-2.2,28.02
683,-0.21,-0.0,-1.13,-44.49,-2.5,28.5
691,-0.18,0.0,-1.11,-46.57,-4.39,28.81
699,-0.17,0.0,-1.1,-47.55,-5.68,28.63
707,-0.16,-0.0,-1.08,-49.19,-8.18,27.65
715,-0.15,-0.0,-1.08,-49.56,-8.91,26.86
723,-0.15,0.0,-1.07,-49.56,-8.3,26.0
731,-0.15,0.01,-1.07,-48.89,-6.23,26.0
739,-0.15,0.01,-1.06,-48.89,-5.07,25.94
747,-0.15,0.02,-1.04,-49.26,-3.6,25.33
755,-0.14,0.03,-1.04,-49.38,-3.11,25.02
763,-0.14,0.04,-1.02,-49.74,-2.75,24.84
771,-0.13,0.05,-0.99,-50.29,-2.75,24.78
