time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.08,0.02,-1.16,-1.28,2.99,-0.85
11,-0.05,0.05,-0.99,-3.36,11.6,0.31
19,-0.02,0.02,-0.99,-2.5,7.75,2.08
27,-0.03,0.02,-0.97,-2.01,7.63,0.85
35,-0.03,-0.0,-0.96,0.73,2.62,-0.85
43,-0.02,0.01,-0.96,2.2,0.0,-1.89
51,-0.03,-0.01,-0.95,4.7,-4.09,-3.97
59,-0.03,0.01,-0.95,7.93,0.31,-4.27
67,-0.04,0.0,-0.96,9.52,4.21,-4.09
75,-0.06,0.01,-1.01,10.86,9.52,-2.99
83,-0.06,0.01,-1.04,10.31,11.47,-2.26
91,-0.06,0.02,-1.07,7.63,11.23,-1.53
99,-0.06,0.01,-1.06,3.72,7.32,-1.83
107,-0.05,0.02,-1.05,1.95,4.52,-2.2
115,-0.05,0.01,-1.05,-0.61,-1.71,-3.05
123,-0.05,0.01,-1.04,-1.71,-3.23,-3.48
131,-0.06,0.02,-1.03,-3.05,-4.64,-3.11
139,-0.05,0.02,-1.03,-3.36,-3.85,-2.38
147,-0.04,0.03,-1.02,-3.6,-1.16,-1.59
155,-0.06,0.04,-1.03,-2.69,0.73,-2.38
163,-0.07,0.05,-1.04,-2.2,2.38,-2.26
171,-0.07,0.07,-1.08,-0.31,6.35,-1.53
179,-0.07,0.08,-1.1,0.31,9.09,-1.77
187,-0.1,0.12,-1.17,1.53,14.53,-3.11
195,-0.15,0.16,-1.27,0.98,18.92,-3.6
203,-0.17,0.19,-1.33,0.18,20.39,-3.78
211,-0.24,0.21,-1.47,-4.21,23.07,-2.26
219,-0.27,0.22,-1.54,-7.32,23.99,-1.4
227,-0.34,0.23,-1.66,-14.95,21.97,0.92
235,-0.36,0.23,-1.72,-19.29,19.35,2.5
243,-0.38,0.22,-1.82,-28.69,11.72,5.8
251,-0.4,0.22,-1.9,-39.43,4.88,9.58
259,-0.41,0.23,-1.92,-45.41,4.64,12.27
267,-0.41,0.22,-1.94,-57.8,7.39,19.17
275,-0.41,0.22,-1.94,-63.78,8.91,22.46
283,-0.39,0.22,-1.92,-75.68,8.42,28.5
291,-0.35,0.21,-1.9,-87.65,3.91,33.14
299,-0.33,0.2,-1.89,-93.75,0.92,35.22
307,-0.27,0.18,-1.84,-105.9,-4.03,38.7
315,-0.24,0.17,-1.8,-111.27,-5.98,40.22
323,-0.18,0.15,-1.72,-120.0,-9.95,41.26
331,-0.15,0.14,-1.68,-123.41,-11.41,40.95
339,-0.12,0.11,-1.6,-129.94,-12.57,39.86
347,-0.12,0.08,-1.53,-135.07,-12.15,39.25
355,-0.13,0.08,-1.5,-136.96,-12.45,39.25
363,-0.12,0.06,-1.45,-141.24,-15.38,40.53
371,-0.1,0.06,-1.42,-143.68,-16.54,41.87
379,-0.06,0.05,-1.38,-149.35,-16.36,43.95
387,-0.03,0.05,-1.35,-152.34,-16.78,44.56
395,0.04,0.04,-1.28,-157.9,-20.2,44.31
403,0.07,0.02,-1.18,-161.56,-23.19,41.93
411,0.08,0.02,-1.13,-162.11,-23.8,40.89
419,0.1,0.03,-1.02,-160.64,-22.83,37.84
427,0.08,0.03,-0.98,-159.0,-21.67,36.13
435,0.05,0.05,-0.92,-155.64,-19.65,34.18
443,0.03,0.08,-0.87,-152.53,-18.31,34.48
451,0.03,0.09,-0.84,-152.04,-17.76,34.61
459,0.04,0.09,-0.75,-150.76,-18.62,34.79
467,0.05,0.1,-0.71,-149.6,-20.26,34.73
475,0.08,0.12,-0.62,-146.3,-23.01,33.02
483,0.08,0.12,-0.57,-144.17,-24.66,31.56
491,0.07,0.13,-0.48,-138.92,-25.02,29.36
499,0.05,0.15,-0.4,-131.47,-23.8,28.02
507,0.04,0.16,-0.36,-127.14,-22.16,27.77
515,0.03,0.17,-0.3,-117.55,-18.19,28.5
523,0.05,0.18,-0.27,-112.0,-16.72,28.99
531,0.1,0.21,-0.23,-100.71,-15.38,28.38
539,0.1,0.24,-0.23,-90.15,-14.83,24.78
547,0.09,0.25,-0.22,-85.57,-13.73,23.07
555,0.03,0.26,-0.2,-78.12,-12.21,21.48
563,0.02,0.27,-0.18,-74.34,-11.23,21.61
571,0.0,0.3,-0.17,-67.14,-11.47,22.77
579,-0.0,0.29,-0.17,-63.66,-13.0,22.95
587,0.0,0.31,-0.13,-57.07,-21.3,22.4
595,0.01,0.32,-0.12,-49.68,-30.58,20.75
603,0.01,0.32,-0.11,-46.14,-33.39,19.78
611,-0.02,0.31,-0.07,-38.64,-34.79,18.55
619,-0.04,0.3,-0.06,-34.0,-34.42,18.68
627,-0.06,0.3,-0.06,-24.29,-31.56,19.47
635,-0.07,0.28,-0.07,-14.89,-26.73,20.94
643,-0.07,0.29,-0.07,-10.56,-24.41,21.91
651,-0.06,0.3,-0.07,-2.08,-20.94,24.23
659,-0.06,0.3,-0.07,1.89,-20.32,24.66
667,-0.05,0.32,-0.06,9.34,-22.03,24.11
675,-0.06,0.32,-0.05,13.49,-23.68,23.32
683,-0.09,0.33,-0.04,22.71,-28.5,21.85
691,-0.12,0.33,-0.04,32.96,-34.85,21.24
699,-0.12,0.34,-0.05,38.02,-37.54,21.85
707,-0.1,0.35,-0.09,48.28,-38.45,23.19
715,-0.09,0.35,-0.11,52.86,-36.68,23.44
723,-0.1,0.35,-0.13,61.52,-30.7,23.74
731,-0.12,0.34,-0.15,71.17,-23.99,24.17
739,-0.14,0.33,-0.17,76.17,-21.61,24.11
747,-0.19,0.31,-0.23,85.75,-18.98,24.9
755,-0.21,0.3,-0.26,90.03,-19.04,26.0
763,-0.23,0.29,-0.34,96.8,-19.59,28.87
771,-0.24,0.28,-0.37,99.12,-21.06,30.52
779,-0.24,0.27,-0.41,103.33,-27.04,34.48
787,-0.21,0.24,-0.46,106.81,-37.23,37.84
795,-0.19,0.23,-0.47,108.09,-40.77,39.0
803,-0.14,0.2,-0.48,111.88,-43.21,40.1
811,-0.13,0.18,-0.5,114.81,-43.03,40.16
819,-0.11,0.14,-0.54,121.22,-39.43,39.67
827,-0.12,0.14,-0.56,124.39,-36.19,39.61
835,-0.13,0.16,-0.59,131.29,-30.64,39.98
843,-0.16,0.19,-0.66,137.33,-29.91,41.02
851,-0.17,0.2,-0.69,138.92,-30.27,41.81
859,-0.17,0.2,-0.75,140.56,-31.92,42.36
867,-0.19,0.19,-0.77,141.17,-34.3,41.69
875,-0.24,0.17,-0.81,142.94,-40.83,41.44
883,-0.24,0.13,-0.87,145.75,-47.49,44.01
891,-0.23,0.13,-0.9,147.4,-49.19,45.47
899,-0.19,0.1,-0.98,149.78,-47.55,49.62
907,-0.17,0.1,-1.0,150.94,-45.1,51.27
915,-0.12,0.07,-1.07,152.71,-38.09,53.53
923,-0.1,0.08,-1.09,153.26,-34.67,54.38
931,-0.07,0.06,-1.13,154.66,-27.1,56.52
939,-0.01,0.04,-1.19,157.65,-20.08,58.96
947,0.04,0.05,-1.26,159.79,-16.97,60.73
955,0.16,0.06,-1.44,160.22,-14.59,60.73
963,0.21,0.05,-1.53,158.69,-14.53,58.47
971,0.25,0.05,-1.71,152.59,-22.28,49.32
979,0.22,0.07,-1.89,140.5,-39.73,39.06
987,0.21,0.08,-1.94,132.08,-47.0,35.16
995,0.21,0.11,-1.97,114.26,-47.91,31.98
1003,0.23,0.12,-1.97,105.96,-42.66,31.8
1011,0.27,0.14,-1.94,90.52,-28.14,30.64
1019,0.27,0.15,-1.92,83.5,-22.34,28.63
1027,0.23,0.14,-1.9,70.56,-14.83,22.64
1035,0.16,0.14,-1.85,58.17,-10.8,18.98
1043,0.15,0.14,-1.83,52.73,-8.61,18.43
1051,0.15,0.13,-1.79,42.85,-5.25,18.37
1059,0.17,0.13,-1.78,38.33,-3.78,18.19
1067,0.19,0.13,-1.75,28.69,-2.38,16.3
1075,0.2,0.14,-1.71,18.43,-2.32,12.94
1083,0.2,0.14,-1.7,13.24,-0.49,11.47
1091,0.2,0.13,-1.69,1.53,7.14,9.58
1099,0.18,0.13,-1.68,-4.52,13.24,9.16
1107,0.13,0.12,-1.72,-18.8,25.76,9.77
1115,0.09,0.12,-1.72,-28.56,34.42,12.08
1123,0.12,0.07,-1.58,-47.85,51.82,19.23
1131,0.24,0.04,-1.41,-57.62,52.67,17.33
1139,0.27,0.03,-1.35,-59.63,48.1,11.84
1147,0.27,-0.01,-1.22,-60.3,39.06,-0.67
1155,0.26,0.0,-1.18,-58.72,33.26,-6.16
