time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,0.32,0.01,-1.18,-2.32,15.5,6.04
11,0.34,-0.01,-0.86,3.97,5.25,3.11
19,0.32,0.02,-0.92,7.2,5.55,1.53
27,0.32,0.01,-0.96,10.31,0.98,1.71
35,0.32,0.03,-1.03,10.01,-0.49,1.65
43,0.32,0.04,-1.07,8.42,-0.61,1.71
51,0.32,0.04,-1.11,3.36,-0.12,1.77
59,0.31,0.05,-1.12,0.06,-0.55,1.71
67,0.29,0.05,-1.13,-5.62,1.46,1.95
75,0.31,0.09,-1.12,-10.68,-4.7,1.1
83,0.3,0.09,-1.1,-11.66,-4.64,0.85
91,0.32,0.09,-1.12,-12.94,-2.44,1.59
99,0.32,0.1,-1.12,-13.67,-0.85,1.22
107,0.32,0.1,-1.16,-12.57,0.55,1.4
115,0.33,0.12,-1.21,-11.72,-0.49,1.28
123,0.34,0.12,-1.33,-11.66,-0.06,0.43
131,0.33,0.14,-1.45,-16.3,2.14,-0.31
139,0.32,0.14,-1.49,-19.9,3.17,-0.31
147,0.32,0.15,-1.56,-29.6,4.76,1.04
155,0.31,0.16,-1.58,-35.28,4.15,2.08
163,0.34,0.17,-1.58,-47.3,-2.99,3.23
171,0.37,0.17,-1.56,-52.8,-9.4,2.38
179,0.41,0.18,-1.51,-61.65,-23.8,-1.65
187,0.42,0.19,-1.48,-67.5,-37.35,-8.0
195,0.42,0.19,-1.47,-70.01,-41.93,-11.05
203,0.38,0.19,-1.46,-72.88,-47.24,-15.99
211,0.35,0.19,-1.48,-74.22,-47.55,-17.15
219,0.29,0.19,-1.5,-77.7,-43.58,-16.36
227,0.24,0.19,-1.49,-83.07,-33.45,-11.05
235,0.22,0.18,-1.49,-85.57,-26.92,-7.57
243,0.21,0.19,-1.44,-91.37,-15.75,-1.46
251,0.21,0.19,-1.42,-94.42,-10.93,1.28
259,0.23,0.18,-1.36,-100.89,-3.05,5.98
267,0.24,0.18,-1.34,-104.37,-1.22,7.26
275,0.27,0.17,-1.25,-110.66,-1.34,7.45
283,0.3,0.16,-1.18,-114.32,-7.51,4.82
291,0.3,0.15,-1.14,-115.66,-12.57,2.5
299,0.3,0.15,-1.08,-118.16,-23.5,-2.75
307,0.3,0.14,-1.05,-119.38,-27.83,-5.07
315,0.3,0.14,-0.99,-120.36,-35.77,-10.01
323,0.27,0.13,-0.95,-121.4,-41.02,-13.43
331,0.25,0.13,-0.92,-121.7,-41.93,-14.53
339,0.2,0.14,-0.86,-122.25,-42.85,-14.34
347,0.18,0.14,-0.84,-121.95,-41.2,-12.82
355,0.18,0.15,-0.78,-121.64,-35.28,-8.91
363,0.18,0.15,-0.75,-121.22,-33.08,-7.75
371,0.17,0.16,-0.67,-119.45,-31.19,-7.32
379,0.16,0.18,-0.59,-115.23,-33.81,-7.81
387,0.15,0.18,-0.57,-112.55,-36.5,-8.54
395,0.14,0.2,-0.52,-106.38,-39.61,-9.4
403,0.13,0.2,-0.51,-103.21,-39.67,-9.28
411,0.11,0.2,-0.48,-96.8,-36.07,-7.81
419,0.1,0.22,-0.46,-90.21,-32.23,-5.43
