time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.38,0.17,-1.2,-6.65,2.99,-3.78
11,-0.32,0.21,-1.09,-7.02,1.16,0.24
19,-0.37,0.19,-1.17,-5.07,-9.22,1.71
27,-0.36,0.21,-1.24,-3.6,-3.78,2.5
35,-0.35,0.24,-1.26,-3.85,-3.66,2.5
43,-0.39,0.25,-1.34,-5.8,-0.79,2.38
51,-0.41,0.26,-1.36,-7.39,1.16,2.87
59,-0.47,0.27,-1.41,-11.41,3.72,5.98
67,-0.51,0.26,-1.44,-17.15,5.55,11.9
75,-0.51,0.26,-1.45,-20.94,5.43,15.75
83,-0.46,0.26,-1.43,-29.54,1.1,22.22
91,-0.43,0.25,-1.42,-33.87,-3.48,23.8
99,-0.37,0.25,-1.38,-40.71,-14.71,23.13
107,-0.32,0.26,-1.37,-44.49,-22.34,19.17
115,-0.31,0.26,-1.37,-45.1,-23.93,16.78
123,-0.33,0.28,-1.4,-44.19,-23.93,10.74
131,-0.37,0.3,-1.44,-43.4,-21.79,8.06
139,-0.49,0.34,-1.51,-44.37,-14.22,5.92
147,-0.55,0.34,-1.53,-45.84,-9.64,7.45
155,-0.64,0.36,-1.56,-50.84,-4.09,15.01
163,-0.66,0.34,-1.57,-60.67,-6.1,27.95
171,-0.64,0.33,-1.56,-66.96,-8.67,34.55
179,-0.52,0.29,-1.47,-78.74,-15.08,44.19
187,-0.46,0.26,-1.43,-82.76,-18.74,46.45
195,-0.37,0.22,-1.37,-87.71,-21.61,46.26
203,-0.31,0.19,-1.28,-91.74,-20.14,42.72
211,-0.29,0.19,-1.24,-93.14,-20.75,40.41
219,-0.31,0.17,-1.18,-93.32,-21.06,35.16
227,-0.32,0.18,-1.16,-92.65,-19.84,33.08
235,-0.35,0.18,-1.13,-91.61,-20.32,31.74
243,-0.36,0.18,-1.12,-91.86,-21.06,31.74
251,-0.38,0.19,-1.07,-93.02,-20.75,33.39
259,-0.38,0.18,-1.02,-94.91,-20.51,37.66
267,-0.37,0.18,-0.99,-95.58,-19.9,40.16
275,-0.32,0.17,-0.93,-96.13,-18.8,44.31
283,-0.3,0.15,-0.9,-96.56,-18.43,45.35
291,-0.24,0.15,-0.82,-96.44,-20.32,44.68
299,-0.18,0.17,-0.78,-95.09,-26.61,40.89
307,-0.17,0.17,-0.77,-94.6,-29.05,37.96
315,-0.14,0.19,-0.73,-95.21,-31.68,32.78
323,-0.13,0.21,-0.7,-94.54,-29.3,30.58
331,-0.15,0.16,-0.64,-91.0,-24.84,28.02
339,-0.16,0.14,-0.61,-88.07,-20.75,27.1
347,-0.18,0.19,-0.54,-82.15,-14.1,27.28
355,-0.18,0.2,-0.51,-75.44,-12.7,29.42
363,-0.17,0.2,-0.5,-72.51,-12.51,30.4
371,-0.15,0.22,-0.47,-68.6,-12.51,31.07
379,-0.14,0.24,-0.45,-66.89,-13.67,31.19
387,-0.13,0.27,-0.44,-62.44,-15.93,30.21
395,-0.13,0.29,-0.42,-59.2,-16.05,29.66
403,-0.13,0.29,-0.41,-57.62,-16.36,29.54
411,-0.12,0.29,-0.38,-53.71,-17.58,28.2
419,-0.12,0.28,-0.36,-52.12,-16.78,27.1
427,-0.13,0.27,-0.3,-48.4,-16.66,24.6
435,-0.14,0.28,-0.28,-45.78,-17.7,23.8
