time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,0.07,0.04,-0.94,10.01,-3.91,-2.5
11,0.1,0.09,-0.92,11.9,4.39,-1.16
19,0.11,0.09,-0.95,15.38,2.32,-2.38
27,0.07,0.09,-1.01,17.94,0.24,-5.07
35,0.03,0.09,-1.08,15.2,2.14,-4.03
43,-0.0,0.08,-1.11,12.63,4.58,-2.56
51,-0.02,0.06,-1.15,6.65,8.73,1.46
59,-0.03,0.05,-1.15,3.78,9.34,2.93
67,-0.03,0.04,-1.14,-0.12,6.59,5.37
75,-0.01,0.03,-1.12,-1.46,4.7,7.2
83,0.01,0.04,-1.11,-0.98,4.94,7.57
91,0.07,0.07,-1.12,1.71,6.23,7.45
99,0.09,0.08,-1.14,3.36,6.65,6.53
107,0.1,0.12,-1.21,5.98,9.09,3.05
115,0.1,0.15,-1.26,7.02,10.68,1.4
123,0.07,0.18,-1.39,6.35,15.32,-2.44
131,-0.03,0.19,-1.54,1.16,20.08,-5.98
139,-0.09,0.2,-1.62,-3.36,20.32,-6.65
147,-0.21,0.2,-1.77,-16.42,17.33,-4.09
155,-0.25,0.19,-1.83,-24.66,15.2,-0.67
163,-0.29,0.18,-1.92,-43.4,7.08,7.26
171,-0.29,0.17,-1.95,-53.96,2.44,11.78
179,-0.22,0.16,-1.95,-75.68,-9.03,19.78
187,-0.16,0.14,-1.88,-96.56,-12.21,25.88
195,-0.14,0.12,-1.82,-105.77,-10.86,28.81
203,-0.08,0.09,-1.68,-120.12,-6.53,34.0
211,-0.04,0.08,-1.61,-125.06,-4.15,35.58
219,0.02,0.07,-1.5,-132.14,-0.12,37.05
227,0.06,0.07,-1.42,-136.96,2.62,36.07
235,0.09,0.05,-1.4,-138.73,3.6,35.22
243,0.12,0.07,-1.36,-142.76,5.07,31.86
251,0.12,0.07,-1.35,-145.08,5.07,30.15
259,0.14,0.06,-1.32,-151.06,5.8,27.47
267,0.14,0.06,-1.29,-154.79,6.1,25.88
275,0.12,0.07,-1.2,-161.62,4.15,22.89
283,0.1,0.07,-1.11,-166.56,-1.53,20.69
291,0.09,0.06,-1.08,-168.09,-4.27,19.65
299,0.08,0.06,-0.99,-170.47,-7.63,18.68
307,0.09,0.06,-0.95,-171.02,-8.3,18.55
315,0.1,0.06,-0.86,-170.17,-9.34,17.33
323,0.09,0.09,-0.76,-166.87,-10.07,14.83
331,0.08,0.11,-0.72,-164.73,-10.93,13.67
339,0.05,0.12,-0.63,-159.42,-11.6,12.33
347,0.03,0.12,-0.58,-156.13,-12.08,12.33
355,0.02,0.13,-0.51,-148.13,-13.98,13.92
363,0.04,0.15,-0.48,-143.8,-15.32,14.71
371,0.07,0.17,-0.41,-134.34,-16.91,15.14
379,0.06,0.19,-0.34,-123.41,-16.11,14.47
387,0.05,0.22,-0.32,-117.0,-14.89,14.47
