time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.14,-0.17,-0.93,3.91,7.02,6.53
11,-0.12,-0.05,-0.84,3.3,5.13,6.53
19,-0.18,-0.13,-0.96,7.32,-6.9,6.29
27,-0.17,-0.13,-0.95,8.91,-2.14,7.08
35,-0.18,-0.08,-0.99,11.66,-5.19,7.08
43,-0.19,-0.08,-1.03,13.43,-4.52,9.95
51,-0.19,-0.07,-1.06,15.5,-3.72,11.72
59,-0.17,-0.04,-1.17,19.41,-1.59,13.79
67,-0.17,-0.02,-1.25,21.18,-1.22,13.92
75,-0.22,0.02,-1.45,22.52,-0.24,13.18
83,-0.31,0.05,-1.7,20.75,3.97,13.92
91,-0.36,0.05,-1.83,19.17,7.81,15.32
99,-0.44,0.04,-2.11,13.31,20.45,19.96
107,-0.48,0.04,-2.21,7.75,29.36,22.89
115,-0.52,0.02,-2.34,-9.09,45.78,30.82
123,-0.51,0.01,-2.36,-20.14,48.83,35.46
131,-0.49,-0.01,-2.36,-46.87,40.41,43.7
139,-0.42,-0.05,-2.32,-79.53,15.87,52.06
147,-0.39,-0.06,-2.26,-95.46,3.05,56.03
155,-0.29,-0.14,-2.14,-121.89,-24.72,61.34
163,-0.24,-0.18,-2.07,-132.14,-34.42,62.87
171,-0.13,-0.25,-1.9,-146.3,-40.83,63.48
179,-0.04,-0.31,-1.74,-149.84,-29.79,60.12
187,-0.01,-0.33,-1.65,-148.5,-20.02,56.58
195,0.03,-0.37,-1.51,-143.98,-0.79,46.14
203,0.03,-0.37,-1.43,-142.7,6.16,39.98
211,-0.0,-0.35,-1.32,-141.11,13.61,28.44
219,-0.02,-0.34,-1.26,-141.11,14.95,23.93
227,-0.08,-0.3,-1.12,-144.65,13.79,17.76
235,-0.12,-0.25,-0.94,-149.6,6.23,15.56
243,-0.13,-0.23,-0.84,-151.98,0.67,15.62
251,-0.14,-0.19,-0.62,-153.75,-10.44,17.46
259,-0.14,-0.16,-0.51,-152.53,-14.65,19.17
267,-0.12,-0.11,-0.28,-145.81,-21.06,23.19
275,-0.11,-0.08,-0.17,-140.5,-23.32,24.29
283,-0.07,-0.04,0.01,-126.89,-26.18,25.63
291,-0.06,0.0,0.16,-110.41,-27.71,26.49
299,-0.05,0.02,0.23,-101.93,-28.38,26.98
307,-0.04,0.04,0.35,-85.21,-31.19,27.71
315,-0.04,0.05,0.41,-76.66,-33.51,28.02
323,-0.02,0.04,0.5,-58.53,-37.6,28.44
331,0.01,0.02,0.56,-38.7,-41.14,27.22
339,0.02,0.01,0.57,-28.75,-42.97,25.39
347,0.0,0.03,0.57,-8.79,-45.41,20.51
355,-0.01,0.03,0.56,1.16,-45.53,19.23
363,-0.03,0.02,0.56,21.36,-42.97,19.04
371,-0.04,0.02,0.54,31.37,-43.27,18.92
379,-0.07,0.03,0.47,50.23,-46.26,20.26
387,-0.06,0.02,0.4,65.37,-47.79,23.8
395,-0.06,-0.0,0.38,71.66,-48.52,25.7
403,-0.04,-0.04,0.32,84.29,-52.37,27.89
411,-0.03,-0.05,0.29,90.64,-55.05,28.08
419,-0.02,-0.1,0.17,104.37,-59.45,28.02
427,-0.01,-0.11,0.02,118.16,-60.18,25.76
435,-0.01,-0.11,-0.07,123.96,-60.12,23.99
443,-0.03,-0.11,-0.25,133.18,-56.64,20.32
451,-0.04,-0.1,-0.34,137.39,-53.65,18.74
459,-0.08,-0.1,-0.54,145.2,-46.57,15.56
467,-0.1,-0.11,-0.65,148.25,-43.03,14.22
475,-0.18,-0.13,-0.88,151.67,-36.07,12.45
483,-0.25,-0.15,-1.1,151.18,-31.13,13.43
491,-0.27,-0.17,-1.21,148.93,-31.62,14.16
499,-0.31,-0.19,-1.41,140.62,-35.89,15.44
507,-0.32,-0.2,-1.5,135.01,-37.78,16.97
515,-0.3,-0.21,-1.64,123.72,-37.96,21.85
523,-0.23,-0.23,-1.73,114.56,-31.68,26.25
531,-0.19,-0.23,-1.76,110.41,-26.86,26.73
539,-0.11,-0.24,-1.81,102.97,-14.28,26.06
547,-0.08,-0.25,-1.82,99.98,-6.35,24.9
555,-0.04,-0.27,-1.82,94.06,7.87,19.35
563,-0.03,-0.26,-1.82,90.45,11.66,15.56
571,-0.04,-0.23,-1.82,82.09,16.85,7.45
579,-0.07,-0.19,-1.81,74.04,19.78,0.61
587,-0.1,-0.17,-1.8,70.19,20.02,-2.2
595,-0.14,-0.13,-1.78,61.16,15.81,-6.1
603,-0.16,-0.11,-1.76,55.6,10.99,-7.32
611,-0.2,-0.09,-1.74,44.19,2.2,-8.61
619,-0.22,-0.08,-1.73,38.57,-0.79,-8.36
627,-0.23,-0.07,-1.7,28.44,-3.3,-7.14
635,-0.25,-0.07,-1.66,21.0,2.44,-6.04
643,-0.27,-0.06,-1.64,18.13,7.57,-5.37
651,-0.29,-0.04,-1.57,13.92,17.27,-2.44
659,-0.3,-0.04,-1.53,11.72,19.53,-0.37
667,-0.31,-0.04,-1.46,6.16,19.47,3.42
675,-0.3,-0.04,-1.4,-0.06,13.67,7.45
683,-0.28,-0.04,-1.37,-3.23,9.95,9.34
691,-0.27,-0.06,-1.32,-9.58,6.23,12.82
699,-0.25,-0.06,-1.28,-12.33,6.23,14.1
707,-0.23,-0.07,-1.21,-17.94,3.97,16.91
715,-0.23,-0.08,-1.17,-20.32,2.87,17.46
723,-0.21,-0.09,-1.09,-23.5,1.53,17.64
731,-0.18,-0.1,-1.03,-25.02,3.11,16.78
739,-0.2,-0.1,-0.98,-26.37,5.86,18.07
