time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.2,-0.09,-1.14,-10.86,6.84,4.58
11,-0.24,-0.12,-1.1,-13.67,4.88,5.07
19,-0.15,-0.06,-1.07,-15.01,0.98,8.79
27,-0.09,-0.12,-1.01,-11.41,-3.54,6.41
35,-0.07,-0.08,-1.01,-9.58,-4.33,4.15
43,-0.09,-0.08,-1.03,-5.68,-4.7,-0.37
51,-0.11,-0.09,-1.06,-4.33,-2.2,-1.77
59,-0.17,-0.07,-1.11,-4.21,3.42,-1.77
67,-0.19,-0.07,-1.13,-4.64,6.35,-0.61
75,-0.2,-0.06,-1.16,-7.51,9.4,2.93
83,-0.18,-0.05,-1.16,-10.5,6.29,4.46
91,-0.17,-0.05,-1.16,-11.6,1.65,4.09
99,-0.15,-0.04,-1.17,-12.21,-10.99,1.22
107,-0.15,-0.03,-1.18,-12.33,-15.5,-0.37
115,-0.18,-0.04,-1.22,-13.18,-14.59,-2.32
123,-0.25,-0.02,-1.25,-15.87,-3.97,-1.53
131,-0.28,-0.03,-1.25,-16.97,1.71,0.31
139,-0.32,-0.03,-1.26,-19.78,6.59,4.7
147,-0.32,-0.03,-1.26,-21.73,5.62,6.9
155,-0.3,-0.03,-1.26,-25.7,0.43,9.83
163,-0.29,-0.03,-1.26,-27.4,-2.14,11.17
171,-0.26,-0.04,-1.26,-30.58,-3.42,13.18
179,-0.23,-0.03,-1.23,-33.81,-2.5,14.4
187,-0.22,-0.03,-1.22,-35.16,-2.01,14.77
195,-0.21,-0.04,-1.19,-36.5,-2.75,14.53
203,-0.21,-0.03,-1.18,-36.62,-3.3,13.98
211,-0.21,-0.03,-1.16,-36.44,-4.46,12.94
219,-0.22,-0.02,-1.16,-36.25,-3.54,12.82
227,-0.23,-0.02,-1.16,-36.19,-2.14,12.57
235,-0.26,-0.01,-1.16,-36.68,0.92,13.49
243,-0.26,-0.01,-1.16,-37.17,1.4,14.04
251,-0.28,-0.01,-1.17,-38.09,0.43,15.38
259,-0.29,-0.0,-1.18,-38.82,0.0,16.24
267,-0.3,0.01,-1.2,-40.71,0.98,18.98
275,-0.28,0.01,-1.2,-43.7,5.68,22.28
283,-0.27,0.02,-1.2,-45.65,7.81,23.8
291,-0.24,0.02,-1.18,-49.44,6.96,25.51
299,-0.23,0.01,-1.15,-51.03,4.21,25.21
307,-0.21,0.01,-1.12,-52.43,-3.54,23.68
315,-0.21,0.01,-1.11,-52.37,-9.22,22.16
323,-0.21,0.01,-1.1,-52.31,-10.44,22.03
331,-0.2,0.03,-1.12,-52.31,-8.97,22.52
339,-0.2,0.03,-1.12,-52.86,-6.53,22.46
347,-0.21,0.04,-1.11,-54.81,-0.92,23.01
355,-0.22,0.04,-1.1,-55.66,0.92,23.62
363,-0.23,0.04,-1.07,-57.43,0.92,24.78
371,-0.23,0.04,-1.04,-58.35,-1.95,25.7
379,-0.24,0.05,-1.04,-58.59,-3.72,26.18
387,-0.23,0.06,-1.03,-59.51,-5.07,27.71
395,-0.22,0.06,-1.02,-59.75,-5.86,28.56
403,-0.2,0.07,-1.01,-59.88,-6.71,28.87
411,-0.2,0.07,-1.0,-59.81,-7.45,28.87
419,-0.17,0.08,-0.98,-59.2,-8.36,29.48
427,-0.16,0.09,-0.96,-58.47,-7.14,29.11
435,-0.16,0.09,-0.96,-58.04,-6.84,28.81
443,-0.16,0.08,-0.94,-57.01,-5.98,28.2
451,-0.16,0.08,-0.93,-56.27,-5.86,28.14
459,-0.16,0.1,-0.91,-55.18,-5.43,27.83
467,-0.15,0.11,-0.88,-54.32,-5.37,27.65
475,-0.15,0.12,-0.88,-54.02,-4.94,27.89
483,-0.14,0.14,-0.87,-53.53,-3.36,28.2
491,-0.13,0.14,-0.87,-53.53,-2.2,28.26
499,-0.14,0.15,-0.86,-54.14,-2.62,27.71
507,-0.14,0.14,-0.85,-54.44,-3.78,27.53
515,-0.13,0.14,-0.84,-54.2,-6.53,27.34
523,-0.13,0.14,-0.8,-53.77,-8.48,26.61
531,-0.12,0.15,-0.79,-53.59,-10.31,26.55
539,-0.1,0.16,-0.75,-52.55,-13.61,25.7
547,-0.1,0.16,-0.74,-52.12,-15.2,24.78
555,-0.11,0.16,-0.68,-50.42,-18.37,23.07
563,-0.1,0.16,-0.63,-47.49,-23.01,21.12
571,-0.1,0.16,-0.61,-45.72,-25.02,20.39
579,-0.1,0.14,-0.58,-42.11,-27.47,19.47
587,-0.09,0.14,-0.56,-40.22,-27.77,19.59
595,-0.06,0.15,-0.5,-36.32,-27.83,20.08
603,-0.04,0.16,-0.49,-33.81,-27.16,19.71
611,-0.02,0.18,-0.45,-29.79,-26.98,17.76
619,-0.0,0.18,-0.42,-24.41,-26.73,14.77
627,-0.0,0.2,-0.4,-21.3,-26.55,13.12
635,-0.02,0.2,-0.39,-14.28,-26.37,8.42
643,-0.05,0.2,-0.39,-10.13,-25.7,6.23
651,-0.12,0.2,-0.41,-1.34,-22.16,4.09
659,-0.16,0.22,-0.45,6.41,-15.08,5.92
667,-0.17,0.24,-0.47,9.7,-10.25,7.63
675,-0.19,0.25,-0.51,14.34,-2.14,11.11
683,-0.18,0.26,-0.53,16.05,0.12,12.27
691,-0.17,0.25,-0.56,19.35,0.0,13.55
699,-0.17,0.25,-0.57,20.81,-1.46,13.49
707,-0.17,0.25,-0.59,23.38,-6.1,13.37
715,-0.16,0.24,-0.6,26.31,-8.79,12.63
723,-0.15,0.24,-0.6,27.95,-9.22,12.51
731,-0.17,0.24,-0.6,31.19,-8.54,12.08
739,-0.17,0.24,-0.6,33.14,-8.0,12.15
747,-0.16,0.23,-0.62,38.09,-7.14,12.63
755,-0.16,0.23,-0.64,40.22,-6.47,12.7
763,-0.16,0.21,-0.67,43.52,-6.47,12.15
771,-0.17,0.19,-0.69,45.17,-7.26,11.84
779,-0.18,0.18,-0.69,45.78,-7.32,11.66
787,-0.2,0.16,-0.7,47.42,-7.81,12.02
795,-0.2,0.16,-0.7,48.28,-7.45,12.51
803,-0.2,0.16,-0.7,50.05,-5.43,14.16
811,-0.18,0.17,-0.69,51.88,-1.89,16.3
819,-0.16,0.17,-0.68,52.49,-0.85,16.97
827,-0.14,0.18,-0.66,55.18,0.0,16.36
835,-0.14,0.17,-0.65,57.31,-1.1,15.08
843,-0.17,0.14,-0.65,63.54,-4.58,11.35
