time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.23,0.05,-0.95,5.0,1.04,-3.6
31,0.25,0.04,-0.96,10.86,4.64,-8.24
50,0.25,0.01,-0.97,9.77,7.69,-9.7
70,0.25,-0.01,-1.0,8.36,6.1,-8.36
91,0.26,-0.02,-1.02,0.06,0.12,-5.43
111,0.25,0.0,-1.01,-11.6,-8.24,-2.32
132,0.26,-0.02,-0.97,-16.42,-12.94,-2.56
152,0.26,-0.04,-0.99,-13.85,-10.01,0.85
172,0.29,-0.02,-0.93,-8.48,-6.65,2.69
192,0.29,-0.02,-1.02,-12.15,-7.14,-2.38
213,0.3,-0.11,-0.99,-16.11,-7.2,-8.85
233,0.3,-0.17,-1.05,-4.21,-0.12,-1.77
254,0.33,-0.1,-1.16,-12.7,-5.19,8.24
274,0.35,-0.17,-1.16,-27.89,-23.62,7.45
294,0.37,-0.19,-1.16,-34.79,-36.5,11.29
314,0.37,-0.23,-1.16,-55.05,-55.79,13.24
334,0.38,-0.33,-1.07,-70.25,-76.9,20.81
354,0.38,-0.35,-0.95,-59.08,-81.67,45.84
375,0.35,-0.31,-0.88,-34.3,-75.87,70.74
395,0.37,-0.3,-0.72,-28.5,-71.41,80.99
415,0.4,-0.29,-0.7,-53.28,-64.51,90.39
436,0.36,-0.22,-0.6,-72.69,-57.56,102.29
457,0.33,-0.15,-0.51,-70.68,-39.67,107.85
478,0.32,-0.1,-0.49,-52.0,-5.92,108.95
499,0.3,-0.06,-0.54,-44.56,27.04,104.92
520,0.28,0.02,-0.56,-52.06,46.69,94.24
540,0.26,0.11,-0.6,-62.44,62.01,80.99
560,0.22,0.19,-0.68,-64.33,79.71,63.29
580,0.16,0.18,-0.72,-56.21,96.5,39.06
601,0.13,0.16,-0.74,-54.99,110.35,14.53
622,0.11,0.16,-0.82,-65.06,125.24,-11.84
643,0.07,0.15,-0.94,-60.06,127.38,-32.53
664,0.04,0.11,-1.0,-56.76,120.18,-54.2
685,0.03,0.07,-1.06,-63.66,109.68,-68.54
706,0.02,0.01,-1.16,-62.93,96.62,-77.45
727,-0.0,-0.04,-1.19,-53.96,80.51,-83.68
748,-0.05,-0.11,-1.14,-55.24,66.41,-89.97
769,-0.09,-0.15,-1.19,-63.23,57.19,-93.63
791,-0.12,-0.13,-1.23,-55.48,48.77,-96.92
812,-0.17,-0.13,-1.22,-46.75,38.02,-108.58
832,-0.2,-0.16,-1.2,-49.44,28.08,-125.49
853,-0.22,-0.26,-1.23,-60.24,19.1,-141.78
874,-0.22,-0.4,-1.27,-60.3,10.38,-148.07
895,-0.22,-0.48,-1.28,-48.34,-6.71,-144.78
916,-0.24,-0.52,-1.27,-51.45,-23.8,-146.06
936,-0.26,-0.54,-1.26,-44.68,-39.43,-150.15
957,-0.24,-0.62,-1.3,-37.41,-59.51,-152.59
978,-0.23,-0.78,-1.29,-27.47,-86.24,-143.55
999,-0.2,-0.9,-1.22,-20.39,-110.53,-123.47
1020,-0.14,-0.92,-1.18,-28.38,-135.86,-93.93
