time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.26,-0.15,-0.94,-4.09,3.91,-5.07
31,0.26,-0.19,-1.03,-1.89,0.18,-0.85
52,0.24,-0.16,-0.99,-2.69,-0.12,3.48
73,0.24,-0.12,-0.96,-0.12,1.16,1.77
94,0.24,-0.15,-1.0,-4.46,1.1,-1.04
115,0.25,-0.17,-1.0,-8.36,-1.89,-0.61
136,0.26,-0.17,-0.96,-4.46,-2.81,2.69
156,0.26,-0.13,-0.95,-3.48,-0.37,3.97
177,0.24,-0.14,-0.89,-9.34,1.71,0.24
197,0.26,-0.14,-0.94,-6.96,1.16,-2.5
218,0.25,-0.16,-0.96,-2.93,-0.98,-2.56
238,0.24,-0.15,-0.94,-1.77,0.12,-1.77
258,0.22,-0.11,-0.93,-2.56,1.59,-1.65
279,0.21,-0.07,-0.92,-1.28,2.08,-2.93
299,0.2,-0.05,-0.9,4.33,2.75,-6.16
319,0.19,-0.03,-0.87,5.68,3.42,-9.4
339,0.16,-0.0,-0.83,-2.56,1.95,-12.27
359,0.14,0.07,-0.79,-4.39,2.44,-12.45
379,0.13,0.14,-0.81,-4.88,6.41,-17.64
400,0.11,0.14,-0.82,-3.66,9.46,-29.3
421,0.1,0.11,-0.79,-0.98,11.9,-38.39
440,0.1,0.11,-0.8,1.22,16.24,-41.14
461,0.1,0.08,-0.87,-3.42,21.0,-47.0
481,0.08,-0.0,-0.96,-8.48,22.58,-54.5
501,0.08,-0.05,-0.98,-0.31,18.92,-56.82
521,0.08,-0.1,-0.95,2.56,15.26,-59.39
542,0.07,-0.15,-0.94,5.0,16.11,-60.73
562,0.08,-0.19,-0.93,3.66,16.91,-61.89
582,0.08,-0.27,-0.99,-5.98,20.26,-66.53
603,0.1,-0.38,-1.05,-6.65,22.03,-66.59
622,0.12,-0.45,-1.07,-3.3,19.9,-61.83
642,0.14,-0.52,-1.08,-3.85,16.48,-56.58
662,0.17,-0.6,-1.1,-2.32,17.03,-50.96
683,0.19,-0.67,-1.1,1.4,17.03,-44.37
704,0.19,-0.73,-1.06,2.75,15.56,-34.91
724,0.19,-0.72,-1.03,1.89,15.2,-22.34
745,0.18,-0.72,-1.05,-5.19,14.47,-13.43
766,0.16,-0.72,-1.05,-8.67,11.84,-6.16
787,0.13,-0.71,-1.01,-2.32,10.07,8.36
808,0.11,-0.66,-0.95,-3.3,9.03,18.37
828,0.09,-0.6,-0.91,-6.1,11.17,24.66
848,0.08,-0.57,-0.93,-9.22,14.77,25.7
868,0.07,-0.59,-0.96,-8.06,16.91,29.17
887,0.08,-0.6,-0.95,-5.8,17.27,33.69
907,0.07,-0.56,-0.92,-5.13,15.75,43.46
928,0.04,-0.54,-0.91,-13.18,16.42,51.27
948,0.02,-0.5,-0.91,-12.39,18.25,53.65
968,0.01,-0.45,-0.92,-8.97,22.34,58.41
988,0.0,-0.41,-0.95,-10.13,23.99,61.28
1008,-0.01,-0.38,-0.97,-11.84,24.05,63.35
1028,-0.03,-0.33,-0.98,-7.26,25.39,67.14
1048,-0.05,-0.24,-0.99,-3.42,26.43,70.62
1070,-0.07,-0.14,-1.04,-14.22,23.19,68.73
1091,-0.08,-0.05,-1.08,-16.11,18.74,63.9
1112,-0.1,0.03,-1.08,-6.84,17.58,56.82
1132,-0.11,0.07,-1.05,0.24,16.24,49.01
1152,-0.11,0.12,-1.01,-3.85,14.16,41.99
1173,-0.11,0.17,-1.03,-10.74,12.27,32.71
1193,-0.11,0.2,-1.04,-5.49,10.8,21.0
1213,-0.1,0.19,-1.02,1.77,9.28,9.77
1233,-0.09,0.16,-1.0,0.92,6.1,2.01
1254,-0.07,0.15,-0.97,0.31,4.33,-5.43
1274,-0.06,0.13,-0.93,1.83,5.62,-14.4
1295,-0.06,0.09,-0.91,4.82,7.75,-21.48
1315,-0.07,0.06,-0.89,6.59,8.91,-26.37
1335,-0.07,0.03,-0.87,4.33,10.86,-30.76
1356,-0.08,-0.0,-0.89,-0.18,13.12,-37.05
1377,-0.09,-0.05,-0.93,3.3,13.79,-41.14
1397,-0.11,-0.06,-0.9,10.01,14.16,-42.42
1417,-0.12,-0.06,-0.85,8.06,15.75,-47.3
1438,-0.12,-0.12,-0.84,3.05,18.8,-53.71
1459,-0.12,-0.21,-0.86,-1.83,19.78,-56.4
1479,-0.13,-0.26,-0.89,-7.02,19.71,-57.13
1499,-0.13,-0.31,-0.93,-9.03,20.08,-58.11
1520,-0.13,-0.36,-0.94,-6.65,19.84,-59.08
1541,-0.14,-0.4,-0.94,-6.65,19.78,-57.68
1563,-0.15,-0.43,-0.95,-7.87,19.78,-54.08
1584,-0.15,-0.43,-0.96,-6.47,20.75,-48.58
1606,-0.16,-0.4,-0.99,-8.12,20.26,-40.41
1628,-0.17,-0.41,-1.04,-10.74,19.35,-41.87
1649,-0.17,-0.45,-1.05,-4.09,18.98,-40.28
1670,-0.17,-0.46,-1.02,2.14,18.55,-32.71
1691,-0.18,-0.43,-1.0,-1.59,17.76,-27.28
1711,-0.18,-0.43,-1.0,-9.64,16.6,-24.84
1731,-0.19,-0.43,-1.02,-10.19,14.71,-20.94
1752,-0.2,-0.4,-0.99,-2.62,13.79,-17.21
1774,-0.2,-0.39,-0.99,-4.39,14.4,-17.21
1795,-0.2,-0.42,-1.02,-11.29,13.92,-18.31
1815,-0.2,-0.42,-1.02,-9.22,11.96,-14.65
1836,-0.2,-0.4,-1.01,-2.62,11.84,-9.58
1856,-0.21,-0.4,-1.0,-0.49,11.6,-7.57
