time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
10,0.15,-0.1,-0.73,12.7,-5.86,-7.69
31,0.15,-0.15,-0.75,9.28,-0.37,-12.02
52,0.16,-0.17,-0.75,8.79,1.34,-7.26
73,0.15,-0.1,-0.79,4.15,-0.55,1.83
93,0.16,-0.01,-0.81,-8.73,-11.54,1.77
114,0.16,-0.04,-0.72,-31.74,-24.41,-8.67
134,0.18,-0.1,-0.56,-39.73,-15.69,-14.04
154,0.19,-0.11,-0.62,-33.87,11.78,-11.6
174,0.15,-0.16,-0.59,-21.97,28.26,-15.44
194,0.13,-0.16,-0.68,14.65,44.37,-13.24
214,0.12,-0.07,-0.8,8.06,45.1,-8.12
233,0.11,-0.16,-0.7,0.0,32.29,-16.54
252,0.11,-0.19,-0.67,-9.4,33.94,-14.83
271,0.09,-0.25,-0.65,-11.96,44.86,-4.33
291,0.09,-0.25,-0.7,-5.62,59.27,6.53
310,0.07,-0.2,-0.81,-8.12,62.07,7.2
329,0.04,-0.23,-0.89,-12.88,59.88,3.72
348,0.03,-0.31,-0.86,-12.39,56.4,0.79
368,0.03,-0.33,-0.86,-9.77,62.44,7.2
388,-0.0,-0.32,-0.99,-16.6,72.08,13.43
408,-0.03,-0.34,-1.06,-16.54,74.04,15.69
429,-0.03,-0.37,-1.12,-16.72,70.19,19.59
449,-0.05,-0.4,-1.23,-19.47,65.25,26.31
469,-0.07,-0.41,-1.31,-15.62,58.11,34.97
490,-0.09,-0.36,-1.29,-5.13,51.39,43.03
511,-0.1,-0.31,-1.31,-4.76,47.73,46.14
531,-0.11,-0.33,-1.4,-17.46,42.97,45.96
552,-0.12,-0.35,-1.47,-16.42,33.2,52.86
573,-0.14,-0.32,-1.48,-5.74,24.66,59.63
595,-0.16,-0.24,-1.46,-6.84,16.3,62.38
615,-0.17,-0.18,-1.46,-6.77,9.77,62.44
635,-0.18,-0.13,-1.43,-4.15,2.38,60.12
654,-0.18,-0.1,-1.4,-6.16,-5.55,57.8
674,-0.18,-0.07,-1.38,-4.64,-12.63,55.85
