time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.07,0.17,-0.75,36.01,-13.18,-21.48
11,-0.09,0.19,-0.69,36.32,4.33,-18.98
19,-0.21,0.15,-0.67,40.47,7.81,-21.0
27,-0.23,0.17,-0.67,42.05,3.42,-19.96
35,-0.28,0.17,-0.69,46.75,-0.85,-17.15
43,-0.29,0.18,-0.72,48.65,-4.15,-15.14
51,-0.27,0.19,-0.77,51.15,-6.1,-11.66
59,-0.29,0.2,-0.85,50.29,-4.94,-9.83
67,-0.32,0.19,-0.86,48.65,-2.08,-8.36
75,-0.35,0.18,-0.85,45.1,2.5,-3.54
83,-0.35,0.17,-0.84,43.76,2.56,-1.1
91,-0.33,0.16,-0.81,42.66,-1.46,1.04
99,-0.32,0.16,-0.78,43.15,-5.07,0.73
107,-0.33,0.15,-0.77,45.96,-12.39,-1.1
115,-0.38,0.14,-0.78,49.8,-17.4,-2.14
123,-0.4,0.14,-0.79,51.39,-18.55,-2.08
131,-0.46,0.15,-0.84,54.57,-15.87,1.46
139,-0.49,0.16,-0.87,55.24,-11.96,4.52
147,-0.53,0.15,-0.91,55.73,-3.97,12.7
155,-0.53,0.15,-0.93,55.54,-0.73,16.97
163,-0.53,0.14,-0.96,55.11,2.93,24.78
171,-0.51,0.12,-0.96,54.75,0.31,30.21
179,-0.48,0.12,-0.98,54.81,-3.05,32.04
187,-0.46,0.09,-1.02,56.21,-7.75,34.18
195,-0.45,0.08,-1.03,56.4,-8.79,34.55
203,-0.43,0.08,-1.04,58.17,-16.42,33.75
211,-0.47,0.08,-1.09,60.3,-21.79,33.39
219,-0.5,0.07,-1.12,61.28,-21.73,34.61
227,-0.56,0.06,-1.16,62.13,-15.08,40.34
235,-0.57,0.05,-1.18,62.13,-11.23,44.56
243,-0.57,0.06,-1.22,61.95,-5.68,53.65
251,-0.56,0.06,-1.25,61.22,-4.52,57.68
259,-0.54,0.05,-1.29,58.78,-4.82,64.76
267,-0.51,0.06,-1.31,56.15,-12.88,69.15
275,-0.49,0.06,-1.34,54.81,-17.94,71.41
283,-0.43,0.06,-1.38,51.88,-24.48,74.65
291,-0.4,0.06,-1.4,50.48,-24.84,75.26
299,-0.36,0.05,-1.45,47.85,-21.24,75.13
307,-0.39,0.04,-1.52,44.31,-12.33,74.58
315,-0.41,0.04,-1.55,41.63,-7.51,75.62
323,-0.44,0.03,-1.61,34.67,-3.36,80.26
331,-0.43,0.03,-1.63,30.7,-3.48,83.07
339,-0.39,0.01,-1.69,23.13,-6.47,88.68
347,-0.36,0.01,-1.72,18.37,-9.95,90.64
355,-0.3,-0.0,-1.76,7.93,-19.17,92.77
363,-0.24,0.0,-1.78,-2.01,-29.6,93.99
371,-0.2,0.0,-1.79,-6.96,-32.41,94.6
379,-0.11,-0.0,-1.79,-16.85,-33.75,94.24
387,-0.07,-0.01,-1.77,-21.67,-33.57,92.96
395,-0.01,-0.02,-1.7,-29.72,-32.35,88.01
403,-0.01,-0.03,-1.65,-36.07,-27.1,83.44
411,-0.02,-0.03,-1.64,-39.0,-22.03,82.4
419,-0.03,-0.03,-1.59,-44.8,-9.7,82.4
427,-0.01,-0.02,-1.57,-47.61,-5.25,82.58
435,0.02,-0.01,-1.54,-54.02,-1.16,81.3
443,0.03,-0.01,-1.51,-57.25,-1.65,79.71
451,0.03,-0.01,-1.45,-62.74,-8.3,74.46
459,0.03,-0.0,-1.38,-68.12,-17.4,70.31
467,0.03,0.0,-1.35,-70.74,-20.32,69.27
475,0.06,0.01,-1.3,-74.71,-22.71,67.99
483,0.08,0.01,-1.26,-76.35,-21.97,66.83
491,0.12,0.02,-1.2,-78.37,-21.91,62.87
499,0.12,0.02,-1.17,-78.74,-22.28,60.12
507,0.11,0.02,-1.13,-79.65,-18.92,54.32
515,0.09,0.03,-1.08,-81.3,-12.7,50.84
523,0.08,0.03,-1.05,-81.73,-9.46,49.38
531,0.05,0.03,-0.97,-82.46,-3.72,47.18
539,0.03,0.04,-0.93,-82.4,-3.23,46.57
547,0.04,0.04,-0.85,-82.09,-5.74,45.72
555,0.07,0.06,-0.78,-79.53,-10.93,43.33
563,0.09,0.06,-0.76,-78.06,-13.49,41.81
571,0.13,0.08,-0.7,-74.77,-15.93,38.64
579,0.15,0.09,-0.67,-72.75,-16.3,36.8
587,0.18,0.12,-0.63,-68.6,-13.37,31.62
595,0.18,0.13,-0.61,-66.35,-10.13,28.69
603,0.17,0.15,-0.57,-61.65,-0.85,23.56
611,0.15,0.15,-0.54,-56.34,11.11,19.71
619,0.13,0.16,-0.52,-53.89,18.13,18.68
627,0.12,0.18,-0.48,-49.07,25.33,16.97
635,0.11,0.19,-0.46,-46.63,25.82,15.26
643,0.09,0.2,-0.42,-41.81,21.3,10.44
651,0.05,0.19,-0.38,-37.29,14.22,6.53
659,0.04,0.19,-0.36,-35.28,9.95,5.37
667,0.05,0.2,-0.33,-30.94,-0.43,4.15
675,0.07,0.21,-0.31,-28.56,-3.54,3.91
683,0.1,0.22,-0.3,-23.62,-8.85,1.95
691,0.11,0.23,-0.28,-21.3,-10.8,0.43
699,0.12,0.25,-0.27,-15.56,-13.73,-3.42
707,0.1,0.25,-0.28,-8.24,-14.65,-8.61
715,0.07,0.25,-0.29,-4.58,-14.28,-10.93
723,0.03,0.25,-0.31,2.01,-13.43,-13.06
731,0.02,0.26,-0.31,4.94,-12.7,-13.49
739,0.0,0.28,-0.32,11.23,-7.75,-14.53
747,-0.05,0.28,-0.32,17.15,0.24,-14.95
755,-0.08,0.27,-0.31,20.32,3.78,-14.53
763,-0.11,0.25,-0.3,28.02,5.8,-12.15
771,-0.11,0.24,-0.31,32.04,4.27,-11.05
779,-0.08,0.24,-0.36,39.98,-0.06,-9.7
787,-0.06,0.23,-0.38,42.97,-2.14,-10.19
795,-0.03,0.22,-0.4,48.52,-7.26,-13.12
803,-0.03,0.2,-0.44,54.26,-12.27,-17.82
811,-0.03,0.21,-0.47,57.31,-13.18,-19.65
819,-0.06,0.19,-0.54,62.13,-8.0,-22.64
827,-0.09,0.18,-0.57,64.21,-2.93,-23.44
835,-0.14,0.16,-0.6,67.99,5.19,-23.19
843,-0.16,0.15,-0.62,70.07,9.46,-21.85
851,-0.18,0.14,-0.63,73.0,16.6,-18.86
859,-0.17,0.12,-0.61,75.13,19.29,-15.14
867,-0.15,0.11,-0.61,76.23,17.52,-13.79
875,-0.11,0.13,-0.6,78.37,7.14,-13.98
883,-0.08,0.12,-0.62,79.47,-0.73,-15.32
891,-0.07,0.11,-0.65,82.46,-18.92,-22.28
899,-0.13,0.09,-0.71,86.67,-29.54,-29.72
907,-0.15,0.08,-0.75,89.42,-29.24,-31.74
915,-0.21,0.05,-0.84,95.09,-19.59,-33.2
923,-0.25,0.05,-0.87,97.72,-11.05,-32.71
931,-0.32,0.01,-0.92,100.28,9.83,-27.83
939,-0.33,0.0,-0.92,100.65,16.91,-23.93
947,-0.27,0.01,-0.91,99.91,22.16,-15.2
955,-0.17,-0.01,-0.9,98.94,17.76,-12.45
963,-0.15,-0.02,-0.9,98.82,11.84,-14.4
971,-0.2,-0.05,-0.93,100.83,-4.46,-20.94
979,-0.21,-0.05,-0.96,102.17,-12.08,-22.89
987,-0.22,-0.04,-1.04,105.16,-20.45,-26.06
995,-0.27,-0.05,-1.09,107.24,-14.83,-27.71
1003,-0.29,-0.06,-1.12,108.09,-8.54,-26.86
1011,-0.34,-0.09,-1.15,107.54,3.85,-21.79
1019,-0.33,-0.1,-1.14,106.08,6.9,-18.37
1027,-0.29,-0.12,-1.11,104.13,4.94,-14.04
1035,-0.27,-0.14,-1.11,104.13,1.53,-13.73
1043,-0.26,-0.15,-1.12,106.32,-7.32,-16.11
1051,-0.29,-0.15,-1.19,109.74,-13.61,-18.43
1059,-0.3,-0.14,-1.25,111.15,-12.27,-18.31
1067,-0.32,-0.16,-1.34,111.94,-2.56,-17.15
1075,-0.32,-0.16,-1.38,111.27,1.46,-16.05
1083,-0.3,-0.16,-1.41,108.64,9.7,-14.77
1091,-0.3,-0.19,-1.44,105.29,15.81,-14.4
1099,-0.29,-0.2,-1.44,103.21,17.4,-14.1
1107,-0.29,-0.22,-1.44,99.37,21.97,-13.31
1115,-0.28,-0.24,-1.45,97.78,23.99,-12.51
1123,-0.28,-0.26,-1.55,94.12,29.66,-9.77
1131,-0.28,-0.26,-1.61,90.7,33.69,-7.93
1139,-0.29,-0.25,-1.72,81.85,39.86,-3.3
1147,-0.27,-0.23,-1.82,67.69,41.69,0.55
1155,-0.28,-0.24,-1.88,58.96,40.65,1.95
1163,-0.27,-0.22,-1.93,37.17,34.48,6.35
1171,-0.24,-0.21,-1.93,25.57,29.54,8.67
1179,-0.14,-0.21,-1.89,4.15,20.69,10.68
