time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.19,0.46,-0.7,19.65,-8.85,-6.84
11,-0.16,0.34,-0.72,27.4,1.1,-5.0
19,-0.12,0.42,-0.77,29.11,-0.98,-3.66
27,-0.1,0.46,-0.78,27.4,8.06,-6.1
35,-0.12,0.44,-0.81,26.12,11.54,-8.67
43,-0.14,0.43,-0.81,24.41,12.45,-9.58
51,-0.19,0.41,-0.8,22.16,11.9,-10.56
59,-0.21,0.4,-0.8,20.94,9.46,-10.01
67,-0.23,0.39,-0.8,18.31,4.33,-8.0
75,-0.24,0.36,-0.78,15.75,-2.44,-5.25
83,-0.24,0.36,-0.75,14.95,-4.88,-3.97
91,-0.22,0.33,-0.7,15.01,-8.67,-2.2
99,-0.21,0.32,-0.67,15.99,-9.46,-1.53
107,-0.17,0.3,-0.59,19.41,-8.54,-1.59
115,-0.16,0.3,-0.57,22.09,-6.77,-2.14
123,-0.16,0.28,-0.52,29.05,0.37,-3.54
131,-0.19,0.28,-0.49,35.95,6.77,-5.19
139,-0.23,0.27,-0.48,39.55,10.44,-5.55
147,-0.3,0.26,-0.5,46.63,12.94,-3.78
155,-0.33,0.26,-0.51,49.5,12.7,-1.77
163,-0.35,0.26,-0.55,53.47,11.6,3.54
171,-0.35,0.25,-0.55,54.81,10.86,6.04
179,-0.34,0.23,-0.56,57.19,6.47,10.93
187,-0.32,0.21,-0.54,59.94,0.43,14.47
195,-0.3,0.21,-0.54,62.01,-2.14,16.05
203,-0.26,0.2,-0.54,67.32,-2.99,17.88
211,-0.24,0.2,-0.55,70.13,-1.46,18.13
219,-0.22,0.21,-0.57,76.17,2.87,17.03
227,-0.24,0.19,-0.6,81.18,8.06,15.99
235,-0.25,0.19,-0.6,83.56,9.77,15.69
243,-0.28,0.16,-0.65,90.03,9.52,16.05
251,-0.29,0.15,-0.68,93.38,7.69,16.17
259,-0.33,0.17,-0.8,97.84,5.68,17.03
267,-0.35,0.16,-0.87,98.57,6.04,18.25
275,-0.37,0.13,-1.0,97.29,7.08,21.79
283,-0.39,0.12,-1.09,94.54,6.9,24.96
291,-0.41,0.13,-1.13,93.2,6.16,26.73
299,-0.43,0.14,-1.2,90.27,5.74,31.68
307,-0.43,0.15,-1.23,89.05,5.25,34.12
315,-0.45,0.18,-1.29,86.43,4.82,38.33
323,-0.46,0.2,-1.34,83.62,5.8,42.91
331,-0.46,0.21,-1.37,82.34,7.39,45.78
339,-0.45,0.21,-1.45,79.22,11.41,52.43
347,-0.44,0.21,-1.49,77.27,13.55,55.48
355,-0.41,0.21,-1.56,73.06,12.45,60.97
363,-0.39,0.21,-1.61,70.5,8.18,63.35
371,-0.35,0.21,-1.72,63.84,3.48,66.96
379,-0.34,0.22,-1.82,53.71,5.55,69.76
387,-0.36,0.22,-1.85,47.49,6.53,71.47
395,-0.37,0.23,-1.87,33.57,7.75,76.48
403,-0.36,0.23,-1.88,26.49,6.1,79.22
411,-0.37,0.23,-1.84,12.76,4.27,83.07
419,-0.36,0.23,-1.78,1.34,4.15,89.42
427,-0.34,0.21,-1.77,-3.36,6.04,93.57
435,-0.23,0.22,-1.73,-12.82,8.79,101.01
443,-0.18,0.21,-1.72,-17.21,9.77,103.15
451,-0.08,0.21,-1.7,-26.25,9.28,104.25
459,-0.05,0.2,-1.69,-31.07,9.34,103.58
467,-0.02,0.2,-1.64,-41.56,11.72,101.44
475,-0.01,0.18,-1.57,-50.78,13.79,100.95
483,-0.0,0.17,-1.53,-54.81,12.57,100.83
491,0.03,0.15,-1.46,-60.85,6.59,100.22
499,0.06,0.16,-1.43,-63.17,2.01,100.16
507,0.14,0.16,-1.38,-68.24,-4.64,98.82
515,0.18,0.16,-1.36,-70.98,-5.86,97.41
523,0.24,0.17,-1.31,-76.42,-4.39,92.35
531,0.27,0.16,-1.26,-81.48,-2.2,86.18
539,0.28,0.16,-1.23,-83.8,-1.71,82.89
547,0.26,0.15,-1.17,-87.16,-1.46,75.74
555,0.25,0.16,-1.15,-88.68,-2.01,72.94
563,0.24,0.17,-1.1,-91.43,-4.88,69.21
571,0.25,0.17,-1.03,-93.02,-6.23,65.8
579,0.25,0.17,-1.0,-93.26,-6.77,63.78
587,0.26,0.18,-0.94,-93.14,-6.41,60.61
595,0.27,0.2,-0.91,-92.77,-7.02,58.72
603,0.29,0.22,-0.86,-91.43,-10.44,53.53
611,0.3,0.23,-0.83,-90.64,-12.88,50.23
619,0.3,0.24,-0.78,-88.93,-16.48,43.33
627,0.28,0.25,-0.73,-86.55,-15.14,37.05
635,0.27,0.25,-0.7,-85.08,-14.65,34.36
643,0.27,0.26,-0.65,-81.3,-17.27,29.42
651,0.26,0.26,-0.63,-79.1,-18.86,26.67
659,0.24,0.27,-0.6,-74.16,-19.1,21.48
667,0.22,0.28,-0.58,-68.79,-15.32,17.76
675,0.21,0.28,-0.58,-66.16,-13.55,16.36
683,0.2,0.28,-0.57,-61.95,-12.02,13.37
691,0.19,0.28,-0.57,-60.55,-13.37,12.15
699,0.18,0.29,-0.54,-57.07,-16.54,10.13
707,0.18,0.3,-0.53,-55.3,-18.25,8.97
715,0.17,0.3,-0.49,-50.96,-20.26,6.59
723,0.17,0.31,-0.46,-46.08,-23.5,4.21
731,0.17,0.32,-0.44,-43.21,-23.5,2.32
739,0.12,0.32,-0.42,-36.56,-18.86,-1.95
747,0.08,0.32,-0.41,-32.9,-15.93,-3.3
755,0.04,0.33,-0.39,-24.48,-12.39,-4.82
763,-0.0,0.34,-0.4,-16.24,-8.3,-4.39
771,-0.0,0.35,-0.42,-12.51,-5.62,-3.3
779,0.01,0.35,-0.47,-6.59,-0.49,-1.89
787,0.02,0.35,-0.48,-4.94,1.59,-2.08
795,0.02,0.36,-0.5,-1.59,0.67,-3.54
803,0.01,0.36,-0.5,-0.18,-0.67,-4.46
811,0.01,0.36,-0.49,2.56,-3.6,-4.58
819,0.01,0.36,-0.47,6.41,-5.0,-4.94
827,0.0,0.37,-0.45,8.48,-5.49,-5.55
835,-0.01,0.38,-0.42,13.92,-6.9,-6.71
843,-0.03,0.38,-0.42,17.15,-7.63,-6.84
851,-0.04,0.38,-0.41,23.68,-6.23,-5.8
859,-0.04,0.38,-0.4,30.76,-5.74,-4.64
867,-0.02,0.38,-0.41,34.73,-6.59,-4.27
875,-0.0,0.37,-0.42,42.3,-5.55,-5.13
883,0.01,0.36,-0.43,45.9,-3.05,-6.04
891,-0.02,0.35,-0.44,53.16,3.3,-8.0
899,-0.05,0.35,-0.45,57.13,6.59,-8.73
907,-0.08,0.35,-0.49,64.88,9.4,-8.3
915,-0.09,0.34,-0.54,71.47,8.91,-7.14
923,-0.1,0.34,-0.56,74.16,7.14,-6.84
931,-0.12,0.32,-0.58,79.1,-0.31,-7.02
939,-0.13,0.32,-0.59,81.3,-3.97,-7.02
947,-0.14,0.31,-0.62,85.57,-5.49,-4.58
955,-0.13,0.31,-0.63,87.77,-4.09,-2.69
963,-0.1,0.32,-0.65,92.16,-0.43,-1.1
971,-0.1,0.33,-0.66,96.07,2.32,-2.32
979,-0.11,0.32,-0.67,98.69,2.69,-2.87
987,-0.14,0.3,-0.71,104.49,2.08,-2.62
995,-0.15,0.29,-0.74,106.51,2.38,-2.01
1003,-0.17,0.25,-0.78,109.68,4.7,0.61
1011,-0.19,0.23,-0.83,112.98,5.13,4.03
1019,-0.18,0.23,-0.86,114.38,4.03,5.92
1027,-0.17,0.2,-0.92,116.27,4.15,8.54
1035,-0.16,0.19,-0.93,117.07,4.39,9.46
1043,-0.14,0.19,-0.96,119.2,2.32,12.39
1051,-0.11,0.19,-0.99,120.48,1.46,13.61
1059,-0.05,0.19,-1.04,121.7,2.5,14.65
1067,-0.01,0.16,-1.1,122.07,3.6,13.24
1075,0.0,0.16,-1.12,121.7,4.33,12.02
1083,-0.01,0.11,-1.16,121.03,6.96,9.7
1091,-0.02,0.08,-1.18,121.15,8.3,8.73
1099,-0.05,0.06,-1.21,122.31,8.67,7.93
1107,-0.06,0.02,-1.28,124.33,9.22,8.06
1115,-0.06,0.0,-1.34,125.31,10.31,8.06
1123,-0.07,-0.02,-1.46,124.27,9.64,7.81
1131,-0.07,-0.03,-1.52,121.58,7.51,8.06
1139,-0.04,-0.09,-1.67,114.32,2.81,8.79
1147,-0.03,-0.12,-1.74,109.68,1.34,9.22
1155,0.02,-0.12,-1.84,96.62,-1.28,10.13
1163,0.09,-0.09,-1.88,80.44,-1.34,9.28
1171,0.11,-0.08,-1.88,71.84,0.24,7.81
1179,0.13,-0.06,-1.82,55.42,1.65,4.09
1187,0.13,-0.05,-1.78,48.1,1.16,1.89
1195,0.11,-0.05,-1.75,35.4,-0.31,-2.26
1203,0.06,-0.06,-1.72,23.13,1.28,-4.64
1211,0.04,-0.05,-1.71,16.66,1.34,-4.94
1219,0.01,-0.05,-1.65,3.78,1.89,-4.7
1227,0.0,-0.05,-1.6,-1.83,1.46,-4.27
1235,-0.02,-0.04,-1.51,-11.6,2.01,-2.5
1243,-0.01,-0.05,-1.48,-15.87,2.99,-1.34
1251,0.02,-0.03,-1.44,-24.35,9.95,1.28
1259,0.03,-0.01,-1.43,-34.85,21.79,2.2
1267,0.02,-0.0,-1.41,-41.08,26.73,1.95
1275,-0.03,-0.01,-1.33,-51.82,31.31,1.4
1283,-0.06,-0.01,-1.29,-55.97,31.43,1.53
1291,-0.12,0.01,-1.23,-62.68,35.64,4.33
