time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.4,0.0,-0.81,3.91,1.1,0.98
30,0.42,-0.01,-0.82,5.92,7.2,-2.5
49,0.42,-0.06,-0.81,5.25,9.28,-3.3
68,0.41,-0.08,-0.82,3.48,8.67,-0.79
88,0.41,-0.06,-0.81,1.95,4.7,3.3
108,0.39,-0.03,-0.82,-1.59,2.32,2.32
129,0.39,-0.05,-0.83,-6.9,-1.34,-2.87
150,0.4,-0.07,-0.82,-4.88,0.0,-4.03
171,0.36,-0.04,-0.76,3.72,9.83,-0.43
191,0.32,0.01,-0.73,0.18,19.9,-0.12
211,0.28,-0.01,-0.62,-3.97,26.31,-6.77
231,0.17,-0.05,-0.59,1.95,40.41,-8.24
251,0.22,0.03,-0.6,16.91,49.32,-3.91
272,0.24,-0.02,-0.55,6.1,48.34,-9.64
293,0.24,-0.16,-0.61,-13.06,57.56,-16.66
313,0.22,-0.31,-0.77,-1.34,69.21,-7.2
333,0.23,-0.38,-0.9,24.6,66.96,10.86
353,0.25,-0.36,-0.87,29.42,60.0,19.53
373,0.25,-0.37,-0.89,12.94,54.99,29.85
394,0.25,-0.36,-1.09,-1.22,69.34,38.09
415,0.26,-0.37,-1.33,-7.69,65.37,44.01
436,0.26,-0.37,-1.51,-16.48,47.67,51.64
456,0.24,-0.33,-1.55,-15.75,31.07,58.41
476,0.22,-0.26,-1.51,-5.13,25.02,65.37
496,0.21,-0.19,-1.48,-0.67,24.66,70.74
516,0.2,-0.11,-1.48,-10.19,20.63,69.76
536,0.21,-0.09,-1.49,-20.63,15.26,69.64
556,0.2,-0.05,-1.5,-18.74,10.19,75.2
575,0.16,0.05,-1.52,-16.11,5.68,75.87
594,0.15,0.11,-1.46,-11.9,-8.36,68.73
614,0.14,0.14,-1.36,-14.04,-19.96,60.24
634,0.13,0.16,-1.3,-14.4,-25.7,55.42
655,0.12,0.2,-1.25,-14.83,-30.33,50.72
676,0.13,0.19,-1.19,-16.91,-34.91,43.76
696,0.14,0.19,-1.15,-15.62,-37.6,38.09
716,0.15,0.2,-1.11,-16.48,-41.14,31.49
736,0.15,0.18,-1.06,-15.87,-45.04,24.54
757,0.17,0.15,-1.03,-12.7,-45.29,20.2
778,0.18,0.14,-1.01,-9.09,-46.26,18.19
799,0.2,0.15,-0.96,-5.13,-50.9,11.66
820,0.2,0.14,-0.88,1.53,-49.19,7.2
840,0.21,0.12,-0.83,1.4,-47.73,2.62
861,0.19,0.12,-0.78,-1.83,-48.89,-3.54
882,0.2,0.1,-0.7,1.1,-45.23,-8.18
903,0.21,0.09,-0.61,9.4,-38.57,-9.7
923,0.21,0.09,-0.53,9.34,-33.02,-13.92
944,0.21,0.08,-0.44,5.86,-27.04,-19.04
965,0.23,0.06,-0.29,2.08,-16.05,-20.26
985,0.23,0.04,-0.3,-8.12,-0.61,-24.17
1006,0.22,-0.01,-0.34,-14.65,12.88,-29.24
1027,0.22,-0.07,-0.42,-10.74,25.82,-29.05
1048,0.21,-0.08,-0.46,2.56,35.34,-23.74
1069,0.19,-0.05,-0.4,12.33,39.43,-16.91
1089,0.14,-0.0,-0.39,2.99,46.14,-15.08
1110,0.09,0.02,-0.48,-12.15,55.85,-21.06
1131,0.09,-0.02,-0.56,-8.0,66.1,-28.56
1152,0.08,-0.08,-0.63,7.51,76.66,-28.08
1172,0.03,-0.09,-0.73,4.15,84.78,-23.07
1192,0.02,-0.06,-0.85,1.16,87.95,-19.71
1213,0.0,-0.06,-0.95,4.94,88.99,-21.3
1233,-0.0,-0.08,-1.05,11.96,91.49,-22.34
1254,-0.01,-0.1,-1.12,27.59,88.99,-15.26
1275,-0.02,-0.08,-1.1,37.29,83.62,-3.3
1296,-0.04,-0.02,-1.08,34.18,87.46,3.48
1317,-0.04,0.0,-1.27,15.81,97.9,-3.66
1338,0.02,-0.07,-1.6,10.31,91.8,-13.06
1359,0.09,-0.18,-1.78,25.57,72.63,-5.49
1380,0.08,-0.2,-1.81,40.89,54.14,12.88
1401,0.04,-0.1,-1.73,44.49,34.67,26.06
1421,-0.02,-0.04,-1.61,36.62,18.49,24.48
1442,-0.04,-0.03,-1.53,28.99,10.56,18.86
1463,-0.04,-0.02,-1.47,27.28,5.49,16.36
1483,-0.06,-0.0,-1.39,25.27,-1.22,15.5
1504,-0.07,0.01,-1.29,17.7,-9.03,12.02
1525,-0.09,0.01,-1.18,10.74,-13.98,8.12
1546,-0.1,0.01,-1.1,7.32,-13.61,5.92
1566,-0.09,0.02,-1.06,5.68,-12.57,5.07
1587,-0.09,0.02,-1.01,3.17,-14.1,4.03
1607,-0.09,0.02,-0.96,0.85,-14.1,2.87
1628,-0.09,0.04,-0.93,-2.5,-11.9,1.4
1649,-0.09,0.04,-0.92,-5.19,-10.13,-0.37
1670,-0.09,0.03,-0.92,-3.97,-7.81,0.06
1691,-0.09,0.04,-0.92,-2.99,-6.35,0.73
1711,-0.09,0.05,-0.92,-4.33,-4.7,-0.79
1732,-0.08,0.04,-0.93,-4.33,-2.5,-1.4
1753,-0.08,0.03,-0.94,-3.54,-1.71,0.12
1774,-0.07,0.03,-0.95,-3.97,-0.31,2.38
1795,-0.06,0.03,-0.95,-3.48,0.55,2.99
1816,-0.06,0.02,-0.95,-2.69,1.16,2.93
1836,-0.06,0.02,-0.98,-2.75,3.17,3.17
1857,-0.06,0.02,-0.99,-1.59,3.05,4.88
1878,-0.06,0.03,-1.0,-2.56,2.5,5.62
1899,-0.06,0.04,-1.03,-2.08,3.54,6.29
1919,-0.06,0.05,-1.04,2.14,3.6,6.77
1939,-0.06,0.06,-1.04,2.44,2.32,5.55
1958,-0.06,0.07,-1.04,1.46,1.34,4.09
1978,-0.06,0.06,-1.05,2.01,0.73,2.44
1998,-0.05,0.03,-1.04,1.77,-0.37,0.18
2018,-0.05,0.01,-1.03,3.05,-1.04,1.28
2039,-0.06,0.04,-1.02,4.33,-1.34,4.88
