time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
10,0.54,-0.21,-0.6,54.14,-62.62,12.02
30,0.56,-0.18,-0.67,39.55,-59.75,3.85
50,0.56,-0.13,-0.66,30.76,-64.09,3.36
69,0.55,-0.15,-0.61,33.39,-71.9,2.56
89,0.54,-0.16,-0.46,19.78,-68.91,1.34
108,0.57,-0.17,-0.45,3.78,-60.61,5.74
127,0.56,-0.05,-0.36,9.03,-49.87,10.74
146,0.46,0.07,-0.21,9.09,-23.5,-6.59
165,0.33,0.05,0.05,7.81,-7.75,-17.46
184,0.36,0.07,0.33,-19.53,50.17,-40.83
203,0.18,0.11,0.09,-46.14,132.87,-72.75
222,0.04,-0.02,0.04,-37.23,182.62,-111.08
241,-0.0,-0.1,0.0,-32.78,226.5,-146.55
260,-0.11,-0.27,-0.23,-29.3,273.8,-172.67
280,-0.22,-0.45,-0.43,-9.7,321.96,-176.45
299,-0.35,-0.5,-0.67,14.4,363.04,-169.56
318,-0.33,-0.75,-1.0,33.02,384.16,-153.26
337,-0.39,-1.02,-1.44,56.09,380.74,-132.81
356,-0.25,-0.92,-1.84,103.21,325.62,-79.65
375,-0.14,-0.86,-1.88,96.74,226.14,-33.87
394,-0.16,-0.82,-1.71,20.51,126.1,14.04
413,-0.19,-0.74,-1.62,-72.14,69.7,58.47
432,-0.22,-0.58,-1.65,-78.31,54.08,81.85
451,-0.24,-0.44,-1.77,-11.17,41.56,86.67
470,-0.27,-0.43,-1.66,39.49,14.89,81.24
489,-0.19,-0.48,-1.5,34.61,4.94,80.02
509,-0.14,-0.41,-1.66,-11.17,-19.35,89.9
529,-0.09,-0.37,-1.8,-56.95,-73.85,103.03
548,-0.21,-0.5,-1.67,-23.19,-125.06,114.2
568,-0.37,-0.41,-1.19,34.85,-156.25,127.26
587,-0.18,-0.22,-1.29,-3.66,-157.1,115.05
606,-0.02,-0.15,-1.73,-44.92,-179.38,109.44
625,-0.04,-0.16,-1.74,-21.55,-242.98,123.41
644,-0.16,-0.15,-1.3,8.73,-284.61,124.82
663,-0.12,-0.15,-0.76,-1.53,-270.14,104.0
683,0.03,-0.2,-0.5,-29.36,-223.21,83.62
702,0.21,-0.24,-0.58,-33.26,-199.52,78.8
721,0.26,-0.23,-0.63,-10.62,-172.12,83.68
741,0.27,-0.04,-0.45,17.94,-160.64,87.77
760,0.32,0.04,-0.3,25.63,-134.64,62.56
779,0.37,-0.15,-0.37,4.52,-105.22,26.55
798,0.44,-0.26,-0.37,-18.37,-94.36,20.75
818,0.43,-0.13,-0.24,-16.36,-80.02,28.81
838,0.44,-0.01,-0.2,-4.46,-49.68,19.59
858,0.45,-0.03,-0.23,14.53,-13.55,-5.43
877,0.44,-0.12,-0.21,15.62,12.45,-17.82
897,0.44,-0.14,-0.23,2.56,38.88,-27.65
917,0.44,-0.19,-0.35,7.08,59.08,-35.34
937,0.41,-0.2,-0.36,26.67,74.22,-32.9
