time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
10,0.49,0.42,-0.68,-4.76,-8.73,3.48
30,0.46,0.48,-0.54,5.25,-5.8,-2.81
49,0.44,0.49,-0.54,16.97,8.06,-12.57
68,0.48,0.44,-0.65,13.79,11.05,-18.13
87,0.51,0.38,-0.71,-12.76,2.69,-10.13
106,0.46,0.49,-0.67,-22.4,-3.66,-8.18
126,0.32,0.42,-0.46,-30.46,-7.08,-23.01
146,0.25,0.16,-0.33,-6.53,12.76,-33.26
166,0.28,0.06,-0.23,3.72,39.18,-17.09
186,0.28,-0.13,-0.21,-39.55,67.02,5.0
206,0.24,0.1,-0.29,-36.25,95.7,39.73
226,0.14,0.26,-0.47,-8.3,129.88,44.62
246,0.16,0.09,-0.65,12.45,141.78,23.8
265,0.21,-0.15,-0.73,-22.34,124.63,20.69
284,0.19,-0.04,-0.79,-47.3,110.96,49.8
303,0.15,0.12,-0.93,-41.38,110.84,63.54
322,0.15,0.14,-0.93,-26.0,111.45,65.43
341,0.16,0.14,-0.96,-42.66,115.91,65.8
360,0.14,0.07,-1.2,-57.19,112.18,75.01
379,0.11,0.06,-1.41,-52.43,106.08,84.35
398,0.08,0.25,-1.46,-28.93,93.32,103.03
418,0.05,0.45,-1.54,-17.88,85.33,105.9
437,0.05,0.54,-1.67,-42.66,66.83,94.54
456,0.05,0.56,-1.89,-54.57,45.04,81.85
476,0.09,0.63,-1.95,-39.92,18.98,74.22
496,0.08,0.8,-1.98,-44.98,-6.9,65.8
516,0.07,0.88,-1.96,-38.94,-32.9,46.69
536,0.1,0.78,-1.84,-8.61,-50.72,27.89
556,0.11,0.67,-1.79,3.3,-65.98,14.47
575,0.11,0.61,-1.74,-15.62,-93.99,1.89
595,0.07,0.5,-1.56,-26.61,-116.39,-3.3
616,0.03,0.48,-1.37,-5.98,-117.37,-0.98
636,-0.0,0.5,-1.33,22.64,-116.27,-4.27
656,0.01,0.47,-1.24,23.99,-124.57,-16.85
676,0.02,0.38,-1.13,-2.32,-140.01,-26.55
696,-0.01,0.3,-0.97,2.01,-147.89,-26.12
716,0.03,0.24,-0.76,28.02,-137.57,-23.8
736,0.06,0.23,-0.66,24.9,-129.64,-23.32
757,0.09,0.27,-0.57,-11.96,-132.2,-36.07
778,0.13,0.13,-0.43,-6.47,-121.89,-31.37
798,0.2,0.08,-0.31,19.65,-96.74,-13.43
819,0.23,0.15,-0.24,12.33,-83.74,-11.11
839,0.23,0.14,-0.19,-5.43,-74.1,-16.78
859,0.23,0.08,-0.1,-9.7,-61.28,-17.46
879,0.28,-0.03,0.08,6.9,-35.03,-1.16
899,0.26,-0.03,0.14,5.07,-3.17,15.01
919,0.21,0.08,0.1,-21.18,13.06,14.28
939,0.15,0.14,0.13,-37.35,29.48,6.16
959,0.14,0.11,0.16,-26.18,61.34,5.13
980,0.1,0.06,0.05,-14.04,90.09,12.33
1000,0.05,0.06,-0.08,-35.64,107.06,16.17
1020,0.03,0.08,-0.27,-68.6,125.37,17.7
