time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.41,-0.0,-1.02,16.66,11.9,3.66
30,0.4,0.1,-0.98,2.5,5.25,7.51
49,0.38,0.13,-0.97,-8.48,-1.83,1.59
68,0.41,0.04,-0.98,-8.24,-2.01,-6.9
88,0.43,0.08,-1.02,-14.77,-5.13,-5.43
108,0.41,0.24,-0.98,-7.81,-14.16,-3.23
128,0.4,0.25,-0.95,0.79,-11.17,-12.45
147,0.33,0.11,-1.01,14.34,-7.63,-17.7
166,0.38,0.03,-0.96,-3.17,-14.34,-12.88
186,0.47,0.0,-0.85,-43.09,-7.2,-10.99
206,0.43,-0.05,-0.9,-29.6,15.69,3.48
225,0.39,0.1,-1.0,-11.11,16.72,7.2
245,0.41,0.06,-0.97,2.93,10.13,0.67
264,0.4,0.01,-1.04,-7.81,0.24,-1.59
284,0.39,0.09,-0.95,-4.58,-10.68,1.77
303,0.4,0.0,-0.95,-3.11,-6.84,-3.6
323,0.43,-0.03,-0.95,4.33,-4.52,5.07
343,0.41,0.14,-0.99,5.49,-6.65,12.51
363,0.36,0.14,-0.99,-3.42,-18.43,3.97
383,0.4,0.04,-0.83,5.92,-19.71,-1.4
403,0.41,0.04,-0.96,0.98,-6.65,0.24
423,0.42,0.12,-0.95,6.47,-13.12,3.11
443,0.44,0.13,-0.98,14.53,-19.53,-0.37
463,0.43,0.04,-0.99,24.41,-29.97,3.11
483,0.4,0.11,-0.91,32.65,-38.94,12.08
503,0.35,0.2,-0.87,35.58,-41.5,6.96
523,0.35,0.2,-0.72,36.8,-42.91,-10.56
542,0.37,0.15,-0.7,25.57,-33.75,-23.56
562,0.37,0.05,-0.69,28.32,-27.16,-20.2
581,0.26,0.0,-0.49,13.92,-18.74,-23.99
600,0.22,-0.03,-0.15,-18.68,28.69,-41.93
619,0.21,-0.11,-0.21,-23.68,64.51,-46.33
638,0.08,-0.15,-0.25,-9.22,122.44,-39.73
658,-0.04,-0.17,-0.11,-15.99,186.46,-34.55
677,-0.18,-0.16,-0.56,-53.16,272.52,-38.33
696,-0.17,-0.2,-1.1,-51.21,304.14,-42.3
716,-0.12,-0.43,-1.2,-7.69,281.92,-20.63
735,-0.05,-0.49,-1.28,36.56,274.35,34.61
755,0.01,-0.37,-1.85,22.03,224.73,82.82
776,-0.09,-0.1,-1.97,-45.59,100.1,93.2
796,-0.12,0.05,-1.7,-54.87,34.85,97.23
816,-0.13,0.16,-1.75,-23.86,20.69,98.27
836,-0.07,0.26,-1.91,-15.93,-16.6,81.73
856,-0.01,0.08,-1.89,-25.09,-68.12,77.94
875,-0.05,0.09,-1.74,-45.59,-116.09,80.51
895,-0.02,0.1,-1.56,-63.42,-150.39,75.01
915,0.05,-0.05,-1.5,-44.92,-169.07,85.14
935,0.03,-0.12,-1.51,-17.76,-197.57,106.81
955,-0.04,0.03,-1.29,-37.48,-229.0,112.12
977,0.02,0.09,-1.11,-65.06,-239.56,94.97
997,0.07,-0.02,-0.96,-77.39,-242.49,91.61
1017,0.1,-0.01,-0.79,-75.2,-230.35,94.73
1037,0.14,0.1,-0.64,-49.19,-198.61,77.51
1057,0.23,0.19,-0.52,-32.9,-162.11,43.95
1077,0.32,0.07,-0.48,-21.36,-130.37,21.18
1097,0.34,-0.08,-0.49,-7.39,-111.33,21.91
1117,0.34,-0.07,-0.39,-8.06,-99.06,25.7
1138,0.36,-0.03,-0.29,-18.13,-77.39,8.54
1158,0.39,-0.1,-0.27,-23.99,-50.29,-5.86
1178,0.41,-0.13,-0.29,-13.98,-22.95,-0.06
1198,0.41,-0.09,-0.28,2.69,4.94,8.54
1218,0.4,-0.08,-0.25,6.29,31.86,5.37
1238,0.37,-0.08,-0.24,-6.9,62.56,-8.48
1258,0.34,-0.03,-0.31,-16.78,95.89,-24.54
1279,0.3,0.01,-0.32,-14.83,129.52,-40.1
1299,0.21,0.05,-0.2,-9.89,184.27,-60.0
1319,-0.03,0.08,-0.08,-3.6,278.32,-92.53
1339,-0.29,0.0,-0.39,19.53,392.82,-132.45
1359,-0.42,-0.17,-1.23,87.71,447.75,-145.2
1379,-0.16,-0.42,-2.03,176.76,391.17,-100.71
1399,-0.01,-0.44,-2.22,139.77,245.85,-28.75
1419,-0.0,-0.21,-2.02,50.11,166.93,-17.52
1440,-0.08,-0.2,-1.73,-87.71,33.87,-27.71
1460,-0.11,-0.17,-1.44,3.23,36.38,-1.77
1480,-0.09,-0.08,-1.29,68.97,47.24,10.01
1500,-0.07,-0.08,-1.22,51.82,40.04,7.57
1520,-0.05,-0.07,-1.26,19.41,30.09,3.66
1539,-0.11,-0.07,-1.18,-33.26,3.17,1.59
1559,-0.13,-0.05,-1.04,-23.99,-3.23,0.37
1579,-0.13,-0.04,-1.11,8.97,9.7,-7.39
1598,-0.14,-0.11,-1.08,22.28,6.65,-12.76
1617,-0.12,-0.21,-1.03,-3.23,-1.83,-12.94
1636,-0.14,-0.2,-1.04,-19.84,-5.86,-2.01
1655,-0.16,-0.15,-1.02,-0.43,-4.27,10.07
1674,-0.19,-0.06,-1.01,16.17,-0.18,6.47
1693,-0.19,-0.06,-0.98,7.57,-4.39,0.12
1712,-0.18,-0.08,-0.92,-0.85,-4.7,-1.65
1731,-0.16,-0.13,-0.92,-7.75,-2.14,-3.66
1751,-0.15,-0.16,-0.96,2.2,2.32,-1.71
1771,-0.16,-0.13,-0.98,4.88,1.22,4.09
1791,-0.17,-0.07,-0.98,-1.53,-1.46,6.1
1811,-0.18,-0.07,-0.97,-5.07,-2.01,1.83
1830,-0.19,-0.09,-0.97,-3.36,-0.43,-1.71
1850,-0.17,-0.1,-0.98,3.11,2.87,-1.28
1870,-0.15,-0.15,-1.01,3.78,4.39,-1.46
1891,-0.16,-0.13,-1.01,-3.72,-0.37,3.54
1911,-0.18,-0.06,-0.99,-3.91,-3.48,7.2
1930,-0.19,-0.03,-0.96,3.17,-1.34,2.08
1950,-0.17,-0.1,-0.96,4.09,1.4,-7.39
1970,-0.16,-0.15,-0.99,-1.46,2.32,-7.45
