time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,0.32,0.66,-0.62,-3.54,-3.05,21.42
11,0.31,0.69,-0.48,-6.71,10.25,11.96
19,0.38,0.71,-0.55,-4.33,-0.12,8.24
27,0.24,0.67,-0.64,-4.21,-7.08,-0.49
35,0.21,0.67,-0.62,-5.07,-4.27,-2.87
43,0.16,0.71,-0.63,-3.17,2.2,-5.25
51,0.11,0.7,-0.63,-2.14,4.64,-4.21
59,0.11,0.7,-0.63,-2.38,5.19,-2.32
67,0.15,0.69,-0.65,-3.48,4.82,0.24
75,0.19,0.7,-0.63,-4.82,3.85,-0.31
83,0.26,0.66,-0.63,-7.69,-2.62,-3.48
91,0.3,0.64,-0.62,-9.34,-4.39,-7.26
99,0.34,0.63,-0.6,-12.27,-4.46,-17.52
107,0.37,0.62,-0.58,-13.67,-3.66,-28.69
115,0.4,0.62,-0.56,-13.92,-3.48,-34.48
123,0.38,0.63,-0.55,-12.27,-6.35,-47.55
131,0.36,0.63,-0.55,-10.8,-7.14,-53.47
139,0.27,0.61,-0.57,-8.12,-7.93,-63.35
147,0.16,0.61,-0.6,-6.16,-8.0,-68.24
155,0.11,0.61,-0.61,-5.92,-8.06,-68.3
163,0.06,0.6,-0.61,-7.93,-8.42,-64.27
171,0.08,0.58,-0.6,-9.7,-9.4,-62.07
179,0.17,0.53,-0.56,-13.49,-14.04,-61.16
187,0.23,0.52,-0.55,-15.08,-17.4,-62.99
195,0.36,0.48,-0.52,-17.88,-25.21,-71.72
203,0.51,0.42,-0.46,-19.71,-31.74,-87.71
211,0.57,0.41,-0.45,-20.69,-36.68,-99.12
219,0.62,0.36,-0.46,-22.95,-48.95,-128.3
227,0.63,0.34,-0.47,-24.6,-54.32,-144.35
235,0.66,0.28,-0.45,-28.14,-62.81,-177.73
243,0.69,0.22,-0.42,-29.11,-73.12,-216.49
251,0.64,0.2,-0.42,-28.75,-80.2,-236.94
259,0.56,0.11,-0.38,-27.47,-94.3,-275.7
267,0.54,0.04,-0.37,-26.37,-99.49,-293.7
275,0.49,0.0,-0.34,-23.25,-107.6,-332.7
283,0.47,-0.05,-0.33,-20.2,-110.41,-352.48
291,0.48,-0.19,-0.37,-13.06,-108.09,-395.14
299,0.48,-0.33,-0.4,-8.18,-97.53,-445.25
307,0.42,-0.41,-0.41,-5.74,-93.08,-471.62
315,0.19,-0.54,-0.42,-0.37,-86.06,-521.12
323,0.07,-0.61,-0.41,2.44,-82.21,-541.63
331,-0.26,-0.72,-0.46,10.8,-70.62,-572.63
339,-0.65,-0.7,-0.5,17.82,-58.65,-585.02
347,-0.77,-0.71,-0.49,18.74,-52.67,-583.07
355,-1.04,-0.68,-0.58,20.57,-49.5,-573.49
363,-1.29,-0.54,-0.66,19.17,-56.46,-565.61
371,-1.79,-0.14,-0.72,-2.2,-85.02,-529.11
379,-1.96,-0.03,-0.68,-21.36,-104.49,-498.35
387,-2.16,0.08,-0.6,-61.16,-142.76,-424.38
395,-2.24,0.24,-0.42,-85.27,-153.26,-345.21
403,-2.19,0.22,-0.32,-86.36,-140.81,-304.57
411,-1.99,0.11,-0.33,-66.59,-93.26,-232.67
419,-1.94,0.12,-0.38,-52.31,-67.57,-204.65
427,-1.93,0.18,-0.46,-32.59,-15.44,-153.93
435,-1.92,0.18,-0.49,-28.08,8.3,-128.91
443,-1.85,0.19,-0.51,-24.48,36.68,-83.31
451,-1.73,0.11,-0.52,-24.17,60.42,-44.92
459,-1.64,0.08,-0.49,-25.02,74.58,-28.93
467,-1.47,0.06,-0.42,-23.99,96.44,-4.09
