time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,0.43,0.51,-0.57,37.23,-8.3,-2.38
11,0.43,0.49,-0.51,39.61,-3.17,-4.7
19,0.61,0.48,-0.48,44.98,-8.73,-9.58
27,0.59,0.46,-0.43,54.26,8.24,-19.96
35,0.59,0.45,-0.43,58.65,9.52,-23.25
43,0.57,0.4,-0.43,68.36,13.12,-31.19
51,0.55,0.39,-0.42,72.88,12.39,-34.67
59,0.54,0.36,-0.38,83.68,11.78,-39.67
67,0.61,0.35,-0.36,95.76,15.69,-43.52
75,0.67,0.35,-0.36,102.29,21.91,-46.63
83,0.76,0.35,-0.41,115.36,41.14,-58.23
91,0.78,0.33,-0.4,121.95,50.96,-66.22
99,0.8,0.31,-0.34,138.92,62.07,-85.27
107,0.78,0.29,-0.36,149.96,61.1,-96.31
115,0.63,0.24,-0.58,169.68,47.91,-116.82
123,0.46,0.23,-0.85,177.73,28.69,-127.75
131,0.43,0.23,-0.97,177.49,24.6,-129.64
139,0.48,0.27,-1.1,169.92,28.93,-132.32
147,0.55,0.26,-1.08,164.67,36.68,-135.5
155,0.6,0.24,-1.0,158.45,51.51,-147.34
163,0.52,0.24,-1.01,157.71,51.33,-155.09
171,0.28,0.19,-1.14,156.25,30.64,-165.59
179,0.2,0.2,-1.19,149.35,13.0,-165.47
187,0.17,0.21,-1.21,145.75,11.72,-163.94
195,-0.02,0.23,-1.33,135.93,13.73,-158.33
203,-0.08,0.25,-1.39,128.85,14.71,-151.43
211,-0.09,0.28,-1.4,110.47,17.76,-134.95
219,-0.09,0.23,-1.34,95.4,16.11,-121.09
227,-0.05,0.25,-1.23,89.36,15.2,-115.3
235,0.03,0.21,-1.06,85.69,18.31,-107.6
243,0.03,0.19,-1.0,87.04,18.37,-106.2
251,-0.09,0.17,-0.98,93.81,14.53,-103.03
259,-0.18,0.19,-1.03,97.11,9.28,-100.22
267,-0.4,0.2,-1.2,98.69,-10.86,-89.29
275,-0.53,0.21,-1.33,91.49,-28.75,-69.4
283,-0.54,0.22,-1.37,85.88,-35.34,-56.82
291,-0.52,0.23,-1.39,72.33,-35.58,-30.52
299,-0.48,0.21,-1.38,65.31,-32.9,-17.64
307,-0.39,0.24,-1.4,52.61,-21.85,4.76
315,-0.36,0.23,-1.47,37.23,-8.54,22.89
323,-0.35,0.23,-1.47,28.02,-2.08,31.62
331,-0.32,0.25,-1.46,9.64,8.85,49.32
339,-0.31,0.24,-1.46,0.67,11.84,57.86
347,-0.26,0.22,-1.43,-17.64,15.08,74.46
355,-0.22,0.2,-1.4,-26.55,16.66,82.09
363,-0.15,0.16,-1.28,-41.63,20.69,95.4
371,-0.17,0.13,-1.13,-50.54,23.07,107.12
379,-0.2,0.12,-1.07,-52.25,22.34,114.2
387,-0.21,0.09,-1.02,-52.98,23.74,132.45
395,-0.21,0.1,-1.02,-53.53,26.49,142.21
403,-0.21,0.08,-1.01,-56.64,36.38,164.06
411,-0.14,0.05,-0.96,-61.04,50.72,186.34
419,-0.12,0.02,-0.94,-62.62,55.54,196.04
427,-0.1,-0.0,-0.93,-63.96,60.18,212.83
435,-0.09,-0.04,-0.92,-64.51,59.27,221.19
443,-0.05,-0.08,-0.86,-65.0,57.62,237.3
451,0.0,-0.07,-0.81,-64.94,60.06,245.54
459,0.18,-0.08,-0.72,-61.95,71.23,259.22
467,0.38,-0.07,-0.72,-57.92,85.57,263.61
475,0.46,-0.07,-0.71,-57.01,91.13,262.21
483,0.57,-0.07,-0.76,-54.2,95.64,254.58
491,0.62,-0.04,-0.79,-54.2,94.24,249.69
499,0.74,-0.01,-0.84,-57.37,94.18,237.06
507,0.8,-0.01,-0.82,-59.94,95.28,229.43
515,0.93,-0.01,-0.72,-62.32,92.96,212.16
523,1.09,0.01,-0.69,-59.08,82.64,189.94
531,1.17,0.04,-0.69,-57.13,76.66,176.27
539,1.32,0.06,-0.7,-53.04,63.23,145.08
547,1.37,0.07,-0.73,-51.15,55.11,127.69
555,1.36,0.07,-0.78,-50.54,44.37,93.14
563,1.25,0.07,-0.81,-52.55,38.45,65.37
571,1.18,0.05,-0.83,-53.96,35.34,54.75
579,1.1,0.02,-0.81,-58.53,20.39,38.33
587,1.08,0.04,-0.78,-59.69,9.16,30.7
595,1.02,0.07,-0.79,-60.36,-10.86,14.95
603,0.98,0.07,-0.79,-61.22,-16.78,8.0
611,0.86,0.08,-0.77,-63.48,-19.65,-2.14
619,0.77,0.09,-0.73,-64.15,-20.94,-6.53
627,0.75,0.1,-0.73,-63.66,-22.89,-7.45
635,0.7,0.11,-0.73,-62.62,-24.41,-8.36
643,0.69,0.12,-0.73,-62.26,-24.96,-8.67
651,0.69,0.13,-0.68,-60.85,-25.39,-9.77
659,0.74,0.16,-0.62,-57.43,-31.37,-14.77
667,0.75,0.17,-0.62,-54.57,-35.03,-19.04
675,0.71,0.17,-0.66,-50.54,-41.69,-28.08
683,0.68,0.17,-0.67,-49.93,-45.59,-31.68
691,0.58,0.16,-0.66,-49.07,-51.94,-35.34
699,0.55,0.15,-0.63,-47.91,-54.93,-34.85
707,0.51,0.15,-0.58,-43.33,-55.42,-31.07
715,0.5,0.15,-0.51,-36.62,-46.33,-25.39
723,0.5,0.15,-0.47,-32.29,-39.12,-22.52
731,0.53,0.15,-0.39,-21.61,-23.44,-17.52
739,0.55,0.15,-0.35,-14.77,-16.85,-16.36
747,0.56,0.14,-0.27,1.89,-9.64,-17.52
755,0.57,0.12,-0.23,21.48,-11.47,-20.57
763,0.55,0.11,-0.24,31.92,-14.34,-23.19
771,0.49,0.09,-0.28,51.51,-22.64,-26.73
779,0.47,0.08,-0.3,60.49,-26.61,-27.34
787,0.45,0.07,-0.36,76.17,-31.13,-27.71
795,0.43,0.07,-0.36,82.64,-31.19,-27.83
803,0.43,0.07,-0.39,96.01,-25.88,-25.94
811,0.49,0.04,-0.37,109.37,-8.85,-23.19
819,0.55,0.02,-0.31,117.43,1.34,-23.13
827,0.7,-0.04,-0.1,141.42,13.73,-29.36
835,0.79,-0.1,0.04,158.45,14.59,-36.87
843,0.93,-0.25,0.37,203.92,9.77,-61.1
851,0.99,-0.37,0.54,233.03,2.93,-76.6
859,1.07,-0.72,0.85,304.02,-23.13,-114.32
867,0.98,-1.06,1.06,392.33,-54.75,-156.07
875,0.84,-1.28,0.97,441.04,-66.77,-173.4
883,0.59,-1.72,0.33,529.72,-52.61,-188.66
891,0.43,-1.73,-0.29,561.95,-36.68,-186.22
899,0.08,-1.64,-1.65,581.05,25.09,-165.04
907,-0.14,-1.38,-2.46,536.87,91.74,-122.44
915,-0.15,-1.14,-2.7,503.85,107.85,-99.06
923,0.03,-0.6,-3.04,425.11,79.53,-68.3
931,0.15,-0.49,-2.99,377.56,36.5,-68.05
939,0.16,-0.34,-2.46,285.71,-91.37,-87.71
947,0.04,-0.41,-2.05,250.79,-150.63,-97.6
955,-0.21,-0.54,-1.29,213.68,-199.83,-88.56
963,-0.06,-0.61,-1.02,212.77,-155.46,-44.01
971,0.15,-0.58,-1.13,215.21,-117.92,-22.28
979,0.48,-0.52,-1.59,204.16,-70.43,-4.33
987,0.58,-0.47,-1.7,186.65,-62.87,-7.81
995,0.55,-0.44,-1.64,146.97,-63.48,-22.89
1003,0.39,-0.51,-1.58,114.07,-37.84,-24.35
1011,0.36,-0.5,-1.53,97.84,-17.7,-18.74
1019,0.35,-0.5,-1.4,69.76,4.46,-9.64
1027,0.34,-0.55,-1.31,58.04,4.52,-7.45
1035,0.33,-0.7,-1.01,43.03,-8.0,-3.48
