time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,0.34,0.57,-0.1,84.47,10.68,-12.7
11,0.25,0.57,-0.15,96.74,16.24,-15.62
19,0.26,0.53,-0.17,103.03,13.12,-15.44
27,0.24,0.5,-0.24,115.84,11.41,-15.69
35,0.21,0.49,-0.4,126.71,7.32,-14.83
43,0.18,0.48,-0.46,128.72,10.99,-13.79
51,0.19,0.48,-0.43,129.39,21.0,-8.73
59,0.23,0.47,-0.35,131.59,24.78,-6.29
67,0.31,0.44,-0.14,143.43,31.25,-5.43
75,0.36,0.43,-0.04,153.38,30.15,-6.47
83,0.47,0.36,0.1,181.64,24.05,-13.24
91,0.57,0.24,0.17,216.31,22.52,-23.93
99,0.61,0.17,0.21,236.39,27.34,-29.85
107,0.66,0.03,0.27,280.76,43.15,-41.63
115,0.69,-0.06,0.26,304.93,54.63,-46.81
123,0.75,-0.25,0.12,354.61,93.87,-55.48
131,0.78,-0.34,-0.34,397.16,139.22,-61.71
139,0.73,-0.32,-0.7,410.22,160.28,-64.51
147,0.58,-0.34,-1.37,409.48,185.36,-67.32
155,0.58,-0.3,-1.52,398.74,197.75,-68.54
163,0.56,-0.16,-1.6,371.7,185.73,-76.05
171,0.52,-0.12,-1.68,358.46,163.15,-83.01
179,0.43,-0.08,-1.71,327.03,113.46,-98.27
187,0.38,-0.07,-1.47,295.29,57.13,-112.61
195,0.35,-0.12,-1.32,284.06,27.65,-119.08
203,0.34,-0.2,-0.98,275.63,-6.35,-125.49
211,0.35,-0.21,-0.89,278.87,-13.0,-125.55
219,0.29,-0.21,-1.17,288.21,-18.98,-122.56
227,0.19,-0.17,-1.54,278.26,0.18,-112.67
235,0.2,-0.16,-1.66,267.33,14.16,-105.1
243,0.21,0.01,-2.01,237.0,26.37,-94.18
251,0.18,0.03,-2.18,216.06,30.27,-90.94
259,0.1,0.08,-2.2,163.15,34.85,-84.29
267,0.08,0.1,-2.08,137.76,34.3,-80.08
275,0.03,0.03,-1.76,99.06,26.12,-70.8
283,0.02,0.01,-1.5,74.65,10.38,-59.81
291,0.03,-0.03,-1.36,67.08,3.42,-54.38
299,0.06,-0.06,-1.24,58.84,-18.25,-46.75
307,0.04,-0.07,-1.23,56.58,-29.24,-43.64
315,0.03,-0.08,-1.3,52.92,-42.54,-35.83
323,-0.01,-0.05,-1.45,44.86,-36.68,-25.57
331,-0.03,-0.04,-1.55,37.41,-29.54,-19.96
339,-0.08,-0.0,-1.66,15.26,-7.87,-7.75
347,-0.12,0.0,-1.68,2.14,3.36,-0.92
355,-0.2,-0.05,-1.64,-25.09,23.56,15.5
363,-0.22,-0.07,-1.53,-37.29,31.01,25.09
371,-0.2,-0.14,-1.3,-52.61,37.6,44.19
379,-0.14,-0.22,-1.07,-55.48,26.55,59.57
387,-0.09,-0.25,-0.97,-52.98,14.34,64.82
395,0.02,-0.24,-0.83,-39.86,-13.37,69.27
403,0.05,-0.23,-0.87,-31.56,-26.25,69.03
411,0.03,-0.19,-0.96,-19.96,-41.2,68.42
419,0.03,-0.15,-1.04,-16.6,-45.41,69.52
427,-0.02,-0.12,-1.21,-17.52,-38.39,73.91
435,-0.08,-0.06,-1.35,-28.02,-19.78,82.89
443,-0.1,-0.05,-1.39,-36.13,-8.42,88.56
451,-0.14,-0.06,-1.38,-54.32,8.85,99.67
459,-0.17,-0.09,-1.34,-62.93,14.83,105.71
467,-0.24,-0.15,-1.2,-75.56,19.9,119.26
475,-0.24,-0.24,-0.98,-79.59,14.4,135.8
483,-0.22,-0.28,-0.89,-76.84,5.07,143.31
491,-0.13,-0.25,-0.72,-65.49,-20.81,154.48
499,-0.06,-0.22,-0.7,-56.88,-34.3,156.98
507,0.07,-0.15,-0.83,-42.42,-61.4,155.7
515,0.1,-0.13,-0.93,-39.12,-69.52,152.77
523,0.01,-0.1,-1.13,-41.08,-70.86,149.78
531,-0.14,-0.09,-1.27,-50.6,-44.25,160.52
539,-0.18,-0.09,-1.34,-57.43,-20.26,171.63
547,-0.1,-0.1,-1.39,-77.7,32.84,196.59
555,-0.0,-0.17,-1.28,-88.75,54.32,204.9
563,0.24,-0.26,-0.88,-99.37,58.96,206.97
571,0.49,-0.25,-0.57,-86.98,3.72,188.05
579,0.56,-0.2,-0.6,-76.35,-30.33,173.95
587,0.63,-0.15,-0.77,-58.53,-64.82,149.29
595,0.65,-0.11,-0.88,-54.02,-64.45,141.24
603,0.62,-0.06,-1.04,-54.26,-23.93,133.0
611,0.6,-0.05,-1.08,-56.58,6.04,132.26
619,0.59,-0.03,-1.11,-63.35,53.65,130.25
627,0.54,-0.02,-1.1,-71.59,77.15,124.94
635,0.53,-0.03,-1.08,-75.38,79.41,121.4
643,0.51,-0.07,-1.01,-80.75,64.27,113.46
651,0.55,-0.07,-0.94,-81.73,50.17,108.83
659,0.64,-0.06,-0.82,-78.61,14.28,94.85
667,0.69,-0.04,-0.83,-71.66,-15.93,79.35
675,0.69,-0.02,-0.84,-70.01,-20.02,73.06
683,0.68,-0.0,-0.87,-69.21,-9.52,64.82
691,0.67,0.0,-0.87,-69.21,-0.06,62.07
699,0.66,0.02,-0.83,-68.36,16.17,57.56
707,0.66,0.03,-0.81,-67.26,21.73,54.63
715,0.63,0.04,-0.79,-63.11,23.5,47.85
723,0.62,0.06,-0.84,-59.57,21.97,41.44
731,0.61,0.06,-0.85,-59.08,19.35,38.39
739,0.61,0.04,-0.78,-58.23,8.73,31.92
747,0.63,0.04,-0.76,-56.15,-1.71,28.26
755,0.66,0.04,-0.74,-50.11,-21.79,19.47
763,0.66,0.06,-0.76,-47.24,-27.1,15.75
771,0.66,0.07,-0.82,-45.47,-28.38,10.31
779,0.65,0.08,-0.84,-47.36,-21.91,7.45
787,0.66,0.08,-0.82,-48.83,-16.66,6.47
795,0.66,0.08,-0.73,-49.56,-7.51,2.56
