time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,0.4,0.47,0.05,42.05,16.3,-1.34
11,0.41,0.49,-0.09,46.51,17.94,-1.95
19,0.43,0.54,-0.08,60.42,20.32,-5.0
27,0.4,0.5,-0.13,73.0,11.96,-10.07
35,0.35,0.53,-0.18,78.49,3.36,-11.72
43,0.3,0.53,-0.34,86.49,-7.02,-11.72
51,0.29,0.54,-0.41,87.52,-7.75,-9.77
59,0.31,0.52,-0.47,85.51,1.77,-3.42
67,0.35,0.49,-0.41,83.01,19.65,2.81
75,0.39,0.46,-0.36,82.95,24.23,5.55
83,0.45,0.4,-0.23,87.65,29.85,8.3
91,0.49,0.37,-0.16,91.61,31.68,8.97
99,0.59,0.34,0.05,103.88,30.64,8.36
107,0.64,0.33,0.15,114.14,27.65,5.92
115,0.71,0.26,0.29,142.7,18.98,-3.05
123,0.74,0.25,0.1,178.59,10.68,-16.05
131,0.72,0.23,-0.1,192.44,11.96,-22.16
139,0.72,0.26,-0.36,206.67,34.79,-29.91
147,0.73,0.24,-0.41,210.33,49.93,-32.47
155,0.79,0.19,-0.39,218.2,76.84,-38.94
163,0.89,0.12,-0.32,232.36,90.27,-51.03
171,0.93,0.11,-0.34,241.15,90.88,-59.51
179,0.87,0.06,-0.47,256.23,78.12,-80.99
187,0.77,0.03,-0.55,262.33,65.55,-91.43
195,0.57,0.01,-0.68,272.28,28.44,-106.81
203,0.5,-0.01,-0.78,276.67,8.73,-111.33
211,0.35,0.06,-1.09,280.4,-22.71,-116.64
219,0.2,0.08,-1.28,270.81,-30.21,-112.18
227,0.17,0.09,-1.32,263.55,-23.74,-106.02
235,0.19,0.12,-1.4,247.5,-2.08,-89.48
243,0.21,0.12,-1.39,238.71,12.82,-82.89
251,0.31,0.11,-1.29,223.33,37.35,-73.85
259,0.37,0.1,-1.25,218.2,43.76,-73.0
267,0.4,0.09,-1.29,210.02,41.44,-77.88
275,0.33,0.12,-1.49,199.34,24.78,-87.22
283,0.24,0.13,-1.6,190.31,13.49,-91.49
291,-0.03,0.19,-1.84,165.59,-14.53,-92.65
299,-0.17,0.2,-1.93,150.02,-26.49,-87.52
307,-0.32,0.22,-1.97,114.69,-34.73,-65.43
315,-0.3,0.23,-1.82,80.87,-23.13,-37.66
323,-0.27,0.22,-1.74,67.81,-13.49,-25.33
