time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,0.41,0.5,-0.55,31.01,-14.53,4.52
11,0.39,0.46,-0.5,28.26,11.54,10.07
19,0.48,0.48,-0.58,23.01,0.92,16.91
27,0.42,0.48,-0.52,23.01,8.06,15.26
35,0.5,0.44,-0.45,24.29,-5.74,17.15
43,0.58,0.43,-0.36,30.03,-21.24,12.02
51,0.61,0.42,-0.33,33.26,-23.5,8.18
59,0.61,0.38,-0.27,39.25,-26.12,1.83
67,0.62,0.38,-0.25,42.54,-25.45,-0.61
75,0.65,0.36,-0.2,50.11,-14.95,-3.85
83,0.64,0.35,-0.19,54.99,-8.73,-5.55
91,0.6,0.31,-0.26,65.25,-1.59,-7.14
99,0.6,0.27,-0.33,72.81,5.49,-5.86
107,0.61,0.28,-0.34,75.38,10.8,-5.31
115,0.62,0.23,-0.35,79.65,18.43,-4.58
123,0.64,0.22,-0.34,81.67,18.92,-4.21
131,0.66,0.2,-0.36,86.36,16.24,-6.29
139,0.69,0.21,-0.43,86.91,10.68,-8.91
147,0.71,0.22,-0.45,85.21,10.44,-10.93
155,0.75,0.22,-0.45,81.97,11.54,-16.97
163,0.73,0.22,-0.42,81.54,10.44,-20.57
171,0.69,0.19,-0.39,85.14,2.38,-27.1
179,0.68,0.18,-0.41,88.62,-3.54,-29.54
187,0.67,0.13,-0.44,95.28,-7.75,-32.59
195,0.68,0.09,-0.45,100.28,-4.76,-34.24
203,0.68,0.08,-0.45,102.72,-1.71,-34.73
211,0.71,0.09,-0.44,108.7,4.27,-35.46
219,0.74,0.09,-0.45,112.24,6.9,-36.56
227,0.75,0.1,-0.54,120.12,12.76,-40.95
235,0.69,0.14,-0.74,126.59,13.61,-46.02
243,0.66,0.16,-0.85,128.6,13.73,-48.03
251,0.59,0.17,-1.03,127.75,15.08,-50.48
259,0.56,0.16,-1.08,125.67,15.44,-51.15
267,0.55,0.2,-1.12,120.73,7.26,-52.61
275,0.57,0.23,-1.15,118.53,-1.1,-54.63
283,0.54,0.22,-1.23,113.46,-10.56,-62.62
291,0.45,0.21,-1.27,107.3,-17.33,-69.58
299,0.42,0.22,-1.29,104.49,-21.12,-71.9
307,0.33,0.26,-1.29,98.82,-24.6,-76.29
315,0.28,0.26,-1.28,96.8,-24.78,-78.37
323,0.19,0.3,-1.24,93.81,-26.49,-82.09
331,0.06,0.33,-1.24,94.79,-31.01,-87.28
339,-0.04,0.32,-1.26,96.01,-33.2,-89.11
347,-0.24,0.31,-1.35,98.82,-34.36,-87.65
355,-0.33,0.31,-1.42,99.37,-33.26,-83.5
363,-0.48,0.35,-1.67,96.44,-29.24,-69.64
371,-0.54,0.36,-1.82,90.94,-24.29,-60.24
379,-0.62,0.4,-2.03,70.43,-9.09,-38.64
387,-0.62,0.44,-2.03,44.74,4.21,-15.81
395,-0.6,0.45,-1.96,33.2,5.19,-6.53
403,-0.54,0.47,-1.86,15.93,-7.63,7.2
411,-0.52,0.45,-1.85,8.61,-14.95,12.51
419,-0.49,0.43,-1.75,-6.41,-24.78,22.89
427,-0.47,0.42,-1.69,-12.39,-28.75,28.38
435,-0.42,0.39,-1.61,-21.61,-33.87,38.7
443,-0.37,0.35,-1.58,-29.11,-31.98,48.65
451,-0.36,0.32,-1.56,-33.14,-26.98,53.96
459,-0.41,0.27,-1.46,-40.65,-13.85,67.57
467,-0.41,0.24,-1.41,-43.33,-9.22,76.05
475,-0.35,0.21,-1.32,-48.16,1.46,94.91
483,-0.24,0.16,-1.22,-52.55,16.91,111.88
491,-0.19,0.14,-1.15,-54.69,24.17,118.71
499,-0.15,0.12,-1.04,-55.79,31.8,129.33
507,-0.1,0.1,-1.0,-55.85,31.98,134.46
515,0.05,0.06,-0.92,-54.75,30.21,141.91
523,0.11,0.05,-0.85,-53.22,25.21,143.01
531,0.18,0.02,-0.83,-47.55,12.39,142.76
539,0.29,0.0,-0.85,-44.68,5.92,144.71
547,0.38,-0.01,-0.84,-45.23,6.71,146.36
555,0.58,0.04,-0.75,-47.49,14.95,146.97
563,0.67,0.06,-0.75,-47.55,19.53,144.65
571,0.82,0.07,-0.76,-48.83,27.04,135.44
579,0.86,0.02,-0.74,-49.44,24.54,121.64
587,0.85,0.01,-0.71,-48.22,16.42,114.32
595,0.84,0.0,-0.72,-44.19,-5.62,102.91
603,0.85,-0.0,-0.75,-43.4,-14.59,98.88
611,0.92,0.01,-0.7,-45.23,-24.11,92.04
619,0.98,0.02,-0.66,-45.29,-26.61,88.26
627,1.07,0.04,-0.63,-42.36,-26.92,77.45
635,1.08,0.06,-0.66,-39.0,-18.43,65.55
643,1.06,0.08,-0.69,-37.96,-13.06,60.42
651,1.0,0.07,-0.68,-36.38,-1.71,52.55
659,0.96,0.09,-0.66,-34.61,1.89,49.07
667,0.92,0.08,-0.65,-28.44,4.64,44.43
675,0.93,0.11,-0.68,-23.07,8.3,39.92
683,0.91,0.12,-0.72,-20.81,10.86,37.54
691,0.88,0.14,-0.81,-18.8,14.71,32.96
699,0.9,0.15,-0.86,-19.29,16.3,30.82
707,0.91,0.16,-0.92,-23.68,19.65,24.17
715,0.88,0.15,-0.92,-26.92,18.31,20.02
723,0.85,0.15,-0.87,-33.2,10.56,12.82
731,0.82,0.13,-0.79,-37.23,4.7,6.04
739,0.8,0.13,-0.73,-38.27,2.99,3.11
747,0.75,0.13,-0.63,-36.44,-3.23,-3.36
755,0.73,0.14,-0.61,-34.06,-7.08,-5.8
763,0.7,0.14,-0.65,-29.72,-10.44,-8.97
771,0.67,0.14,-0.67,-29.05,-9.09,-10.13
779,0.61,0.16,-0.67,-28.99,-6.96,-11.17
787,0.56,0.17,-0.66,-29.72,-4.52,-11.05
795,0.54,0.17,-0.64,-30.09,-3.72,-10.56
803,0.53,0.17,-0.6,-29.42,-3.97,-9.4
811,0.52,0.16,-0.59,-28.99,-2.75,-9.77
819,0.47,0.14,-0.55,-28.5,-0.18,-10.5
827,0.44,0.15,-0.48,-26.18,-5.86,-10.93
835,0.43,0.13,-0.48,-24.17,-10.62,-10.99
843,0.43,0.1,-0.43,-21.48,-12.51,-9.77
851,0.43,0.08,-0.36,-20.2,-10.19,-8.97
859,0.4,0.04,-0.19,-12.39,-6.96,-7.57
867,0.39,0.02,-0.13,-5.92,-6.53,-6.65
875,0.39,-0.0,-0.06,9.83,-6.65,-4.82
883,0.42,-0.03,-0.03,26.0,-1.95,-4.33
891,0.44,-0.05,-0.01,33.51,2.56,-4.39
899,0.44,-0.1,0.06,49.93,6.04,-7.14
907,0.43,-0.13,0.13,59.39,3.72,-9.34
915,0.44,-0.19,0.25,82.4,-5.62,-14.28
923,0.38,-0.25,0.36,110.17,-11.23,-20.51
931,0.31,-0.28,0.4,125.0,-14.95,-22.28
939,0.18,-0.36,0.36,158.02,-25.33,-21.3
947,0.12,-0.42,0.34,174.8,-28.08,-18.19
955,0.12,-0.55,0.39,209.84,-29.36,-7.2
963,0.2,-0.62,0.47,231.2,-30.88,-2.69
971,0.37,-0.79,0.6,282.29,-38.51,-2.93
979,0.36,-1.0,0.6,336.49,-55.97,-11.66
987,0.3,-1.1,0.54,362.98,-71.53,-16.3
995,0.17,-1.21,0.21,411.13,-98.08,-21.91
1003,0.09,-1.22,-0.07,428.83,-105.47,-22.71
1011,-0.04,-1.14,-0.7,443.42,-73.36,-13.49
1019,-0.04,-1.06,-1.14,435.06,-29.11,5.07
1027,0.01,-0.99,-1.32,426.51,-14.22,13.06
1035,0.16,-0.97,-1.61,401.37,-1.65,21.91
1043,0.24,-0.94,-1.58,385.86,-9.95,20.39
1051,0.19,-1.01,-1.43,366.64,-71.84,4.27
1059,0.05,-1.03,-1.5,362.24,-119.26,-3.42
1067,-0.17,-0.99,-1.93,346.13,-167.3,1.04
1075,-0.05,-0.84,-2.45,307.5,-132.69,25.88
1083,0.12,-0.74,-2.69,278.56,-99.18,37.17
1091,0.37,-0.65,-2.89,207.64,-44.8,42.11
1099,0.36,-0.64,-2.78,171.33,-31.98,37.54
1107,0.24,-0.73,-2.36,113.65,-35.77,30.7
1115,0.2,-0.76,-2.15,93.63,-43.15,31.01
1123,0.25,-0.82,-1.93,67.08,-49.07,35.1
1131,0.33,-0.86,-1.88,45.35,-36.56,37.29
1139,0.35,-0.9,-1.85,35.1,-29.17,36.32
1147,0.34,-0.91,-1.8,18.49,-24.84,31.68
1155,0.32,-0.89,-1.87,11.35,-23.32,29.97
1163,0.34,-0.85,-2.12,-12.02,-7.63,30.64
1171,0.39,-0.79,-2.3,-48.83,19.29,32.04
1179,0.4,-0.77,-2.34,-70.31,32.47,32.1
1187,0.49,-0.7,-2.12,-113.65,50.6,30.33
