time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.3,-0.08,-0.8,-3.78,2.38,-8.06
31,0.31,-0.12,-0.81,-1.83,6.84,-10.25
51,0.3,-0.19,-0.85,-7.81,6.16,-3.66
71,0.29,-0.17,-0.86,-7.81,-2.26,8.24
91,0.28,-0.09,-0.84,-2.62,-6.77,9.34
110,0.27,-0.09,-0.84,0.0,-12.57,7.87
130,0.24,-0.07,-0.79,-13.55,-24.84,11.96
150,0.21,0.05,-0.72,-42.11,-28.32,5.92
170,0.2,0.16,-0.67,-54.75,-17.64,-15.2
190,0.16,0.1,-0.57,-9.09,4.7,-31.86
209,0.14,0.17,-0.54,-13.37,19.35,-38.21
229,0.09,0.11,-0.68,-74.71,36.25,-57.25
249,0.08,0.01,-0.86,-121.95,27.34,-76.11
268,0.04,-0.04,-0.88,-136.23,4.46,-95.09
288,-0.03,0.1,-0.61,-133.54,-10.93,-114.01
308,-0.18,0.21,-0.46,-151.18,14.22,-164.61
328,-0.35,0.11,-0.62,-102.78,59.75,-246.52
349,-0.4,-0.32,-0.91,-25.7,87.77,-333.8
370,-0.19,-1.33,-1.36,-20.87,65.8,-384.16
390,0.15,-2.32,-1.39,-26.31,1.4,-311.58
411,0.26,-2.32,-0.97,7.81,-50.78,-138.43
432,0.01,-1.64,-0.63,52.43,-46.26,6.04
453,-0.14,-1.03,-0.44,75.81,-16.6,44.43
473,-0.07,-0.95,-0.4,62.74,12.02,10.01
493,-0.02,-1.31,-0.55,47.06,44.43,-14.16
513,0.04,-1.59,-0.65,57.01,67.38,17.7
534,0.04,-1.69,-0.73,62.99,78.8,90.33
554,-0.09,-1.44,-0.77,93.51,86.36,180.79
574,-0.23,-0.9,-0.81,134.77,91.86,247.92
594,-0.26,-0.57,-0.95,127.26,80.44,265.69
615,-0.3,-0.45,-1.11,94.67,38.33,271.91
635,-0.38,-0.17,-1.1,95.58,26.06,274.66
655,-0.43,0.26,-1.04,95.7,12.88,259.89
675,-0.41,0.57,-1.0,68.24,2.01,208.31
695,-0.36,0.64,-1.01,12.76,-8.42,141.42
715,-0.31,0.59,-1.07,-19.23,-11.17,86.18
735,-0.27,0.52,-1.06,-6.1,-11.84,48.03
755,-0.23,0.43,-0.98,-5.07,-20.32,18.13
775,-0.2,0.32,-0.9,-31.86,-32.04,-4.39
795,-0.19,0.29,-0.79,-59.75,-38.33,-19.35
816,-0.2,0.29,-0.66,-51.15,-26.37,-33.63
837,-0.21,0.24,-0.56,-20.81,-2.93,-52.73
858,-0.25,0.2,-0.46,-61.65,21.67,-87.77
879,-0.32,0.21,-0.42,-142.52,30.33,-120.18
900,-0.42,0.16,-0.43,-166.93,55.85,-158.75
921,-0.48,0.11,-0.54,-122.25,98.08,-201.84
