time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.43,-0.24,-0.84,-5.74,-1.34,-7.69
30,0.43,-0.28,-0.91,-7.32,0.61,-9.22
50,0.44,-0.29,-0.86,-3.05,1.16,-4.82
70,0.44,-0.31,-0.89,-2.69,0.92,-1.46
90,0.43,-0.29,-0.93,3.91,-2.44,3.85
110,0.42,-0.26,-0.88,12.15,-11.78,7.45
130,0.42,-0.21,-0.75,5.0,-17.03,7.57
150,0.43,-0.15,-0.65,-4.21,-8.12,4.09
171,0.48,-0.13,-0.78,-8.18,4.46,-3.11
191,0.46,-0.19,-0.75,-10.07,9.58,-10.74
211,0.37,-0.23,-0.73,-12.33,12.15,-11.72
232,0.35,-0.12,-0.79,-21.85,12.76,-5.74
253,0.3,0.01,-0.82,-22.4,4.15,-8.0
273,0.25,0.12,-0.78,-18.19,-5.25,-21.67
294,0.18,0.17,-0.7,-18.07,-4.7,-39.79
315,0.13,0.21,-0.65,-19.53,6.53,-50.05
335,0.1,0.28,-0.74,-21.3,22.03,-57.56
356,0.1,0.26,-0.79,-15.87,24.48,-75.68
377,0.14,0.09,-0.78,-15.32,26.25,-98.57
398,0.16,-0.11,-0.92,-14.34,30.7,-109.19
418,0.19,-0.28,-0.97,-5.19,25.76,-108.28
437,0.24,-0.49,-1.02,-5.98,16.85,-108.22
457,0.31,-0.68,-1.02,1.22,9.34,-102.66
476,0.35,-0.88,-1.01,14.4,7.08,-91.13
495,0.43,-1.09,-0.98,24.11,7.63,-77.51
514,0.45,-1.16,-0.95,20.94,6.16,-57.25
534,0.47,-1.22,-0.89,15.08,7.2,-34.06
554,0.47,-1.22,-0.83,21.55,12.82,-13.31
574,0.45,-1.2,-0.78,19.53,19.41,-0.18
594,0.42,-1.2,-0.79,9.16,22.64,10.25
615,0.37,-1.22,-0.79,5.86,23.19,29.24
635,0.31,-1.14,-0.75,4.88,24.05,52.19
656,0.2,-0.9,-0.7,-2.5,26.37,66.71
677,0.16,-0.8,-0.69,-11.05,30.82,70.13
698,0.14,-0.75,-0.73,-12.63,38.51,72.63
717,0.12,-0.7,-0.81,-9.16,46.26,79.47
736,0.11,-0.66,-0.85,-1.46,50.05,90.45
