time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
10,0.31,0.01,-1.03,6.35,-5.31,11.78
29,0.34,-0.16,-1.09,7.26,-12.15,16.17
49,0.31,0.04,-0.9,2.81,-22.52,35.95
69,0.29,0.24,-0.9,-0.79,-13.85,31.92
89,0.34,0.08,-1.02,3.54,-13.18,17.15
110,0.32,-0.03,-0.99,5.25,-24.6,21.97
131,0.24,0.1,-0.81,7.02,-26.73,36.19
152,0.22,0.39,-0.54,-0.31,-3.17,28.32
173,0.14,0.57,-0.53,-17.52,47.12,-8.67
193,0.03,0.51,-0.86,-8.54,48.34,-50.96
214,0.02,0.49,-0.59,-17.15,43.88,-86.06
234,-0.0,0.57,-0.45,-24.11,72.02,-134.46
254,-0.09,0.46,-0.65,-12.76,94.73,-185.97
274,-0.15,0.31,-0.78,-2.56,105.16,-228.09
295,-0.08,-0.13,-0.89,-0.92,117.8,-238.71
316,-0.0,-0.43,-1.09,-18.8,113.83,-211.3
337,0.01,-0.48,-1.27,-15.32,86.43,-179.63
359,0.05,-0.52,-1.38,20.08,54.99,-152.1
380,0.11,-0.69,-1.32,55.91,32.71,-116.58
401,0.14,-0.74,-1.17,47.42,16.66,-66.16
422,0.19,-0.82,-1.25,3.66,13.67,-12.08
443,0.06,-0.82,-1.23,-0.31,3.36,52.61
464,0.05,-0.66,-1.13,19.04,-7.75,102.54
484,0.11,-0.74,-1.19,11.29,-15.5,137.7
504,0.08,-0.82,-1.25,-4.7,-28.99,195.25
525,-0.07,-0.61,-1.24,-6.96,-42.3,263.79
546,-0.19,-0.27,-1.23,17.58,-60.55,303.04
568,-0.21,0.03,-1.08,9.58,-78.25,289.0
589,-0.15,0.16,-0.87,-27.71,-73.49,270.14
609,-0.2,0.3,-0.88,-49.38,-61.89,253.11
629,-0.27,0.54,-0.91,-25.88,-55.3,204.59
649,-0.11,0.68,-0.83,-6.23,-44.68,131.04
669,-0.07,0.49,-0.81,-30.88,-42.72,89.6
690,-0.07,0.42,-0.7,-67.99,-27.71,59.02
711,-0.1,0.55,-0.75,-44.01,-0.61,25.09
732,-0.16,0.74,-0.59,5.49,29.85,-20.63
753,-0.31,0.9,-0.43,18.01,74.04,-91.55
774,-0.52,0.82,-0.4,-14.95,114.99,-187.99
795,-0.63,0.47,-0.69,-26.61,168.09,-283.87
815,-0.63,0.05,-0.95,22.4,203.92,-325.07
835,-0.51,-0.21,-1.25,17.52,213.32,-331.42
856,-0.28,-0.44,-1.61,-3.54,188.35,-314.15
876,-0.09,-0.69,-1.59,3.54,130.43,-250.79
897,-0.05,-0.67,-1.43,-5.62,81.54,-163.88
917,-0.12,-0.43,-1.27,-18.37,47.85,-89.29
939,-0.2,-0.2,-1.2,-3.72,33.39,-49.44
960,-0.21,-0.24,-1.15,17.15,25.57,-32.96
980,-0.21,-0.28,-1.1,11.84,23.8,-6.59
1001,-0.3,-0.09,-1.09,-16.48,21.91,16.97
1022,-0.36,0.13,-1.14,-16.97,18.98,-10.07
1042,-0.31,-0.0,-1.17,3.72,13.37,-31.98
1063,-0.25,-0.22,-1.14,9.83,7.87,-19.35
1084,-0.23,-0.26,-1.1,9.46,2.32,9.58
1105,-0.29,-0.05,-1.04,7.51,-4.09,21.61
1126,-0.33,0.13,-1.0,-4.82,-5.07,8.79
1146,-0.35,0.12,-0.98,-15.62,-0.43,-10.93
1166,-0.27,-0.06,-1.05,-17.94,0.43,-14.65
1186,-0.24,-0.13,-1.05,-13.79,-5.55,1.04
1208,-0.25,-0.12,-0.96,-21.0,-7.75,15.93
1229,-0.3,0.01,-0.93,-31.68,-7.45,25.21
1250,-0.32,0.12,-0.96,-23.38,-4.15,21.73
1270,-0.3,0.07,-0.98,-2.81,-0.24,6.84
1291,-0.27,-0.04,-0.98,0.0,0.73,-3.11
1312,-0.25,-0.1,-1.02,-9.58,-0.85,-1.77
1332,-0.28,-0.06,-0.98,-14.47,-5.55,5.74
1354,-0.28,0.02,-0.97,-13.37,-4.33,6.47
1375,-0.28,0.01,-1.01,3.17,-1.77,0.49
1396,-0.26,-0.06,-0.98,3.23,-3.66,-7.45
1418,-0.22,-0.17,-0.99,-6.16,-5.25,1.28
1440,-0.23,-0.17,-0.97,-9.77,-5.74,18.74
1461,-0.31,0.07,-0.97,-13.43,-5.55,18.43
1481,-0.3,0.06,-1.0,-7.32,-4.52,0.98
1502,-0.25,-0.08,-0.98,2.01,-5.07,-10.99
1522,-0.21,-0.2,-0.93,-1.95,-3.91,-6.04
1543,-0.2,-0.25,-0.96,-23.68,-0.92,8.54
1564,-0.25,-0.14,-1.0,-29.36,-0.37,24.9
1585,-0.29,0.06,-0.97,-15.69,-1.77,26.86
1606,-0.29,0.03,-0.98,-4.64,-1.28,9.46
1627,-0.25,-0.11,-0.98,-5.0,-2.44,-1.65
1648,-0.23,-0.18,-0.98,-13.73,-3.54,3.11
1669,-0.25,-0.12,-0.96,0.55,-1.46,22.03
1689,-0.29,0.03,-0.94,1.22,-1.34,20.69
1709,-0.29,0.06,-0.99,-5.43,-2.2,4.09
1729,-0.25,-0.07,-1.01,-3.3,-3.48,-10.44
1749,-0.22,-0.19,-0.96,2.62,-4.94,-6.77
1770,-0.24,-0.14,-0.92,4.09,-3.11,7.63
1790,-0.26,-0.04,-0.93,-1.22,-2.2,11.35
1811,-0.25,-0.06,-0.95,-3.17,-1.77,1.65
1832,-0.23,-0.14,-0.97,-12.15,-5.0,3.17
1853,-0.22,-0.19,-0.96,-15.87,-6.59,13.73
1873,-0.23,-0.14,-0.94,-3.23,-3.42,24.05
1893,-0.27,-0.04,-0.9,-0.85,-0.55,18.07
1913,-0.28,-0.03,-0.93,-1.65,0.92,5.92
1933,-0.25,-0.08,-0.95,-2.75,0.73,-1.34
1953,-0.23,-0.14,-0.97,1.53,1.1,0.43
1973,-0.24,-0.13,-0.97,7.26,3.97,2.87
1994,-0.25,-0.07,-0.96,3.36,2.14,0.79
2014,-0.25,-0.06,-0.97,2.93,3.05,-5.68
2035,-0.24,-0.12,-0.99,4.15,2.56,-6.84
2056,-0.23,-0.14,-0.98,1.71,0.79,-2.01
