time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.5,0.17,-0.82,14.1,-1.34,-3.54
30,0.5,0.12,-0.81,17.33,2.99,-0.73
50,0.44,0.17,-0.84,6.65,-1.65,5.68
70,0.34,0.43,-0.82,-7.14,-12.21,-2.08
90,0.3,0.59,-0.69,3.11,-12.88,-16.48
110,0.27,0.6,-0.56,18.01,-7.26,-24.05
130,0.16,0.6,-0.44,15.32,9.03,-34.12
150,0.19,0.64,-0.55,15.62,39.0,-36.19
170,0.28,0.72,-0.66,18.19,35.03,-50.17
190,0.26,0.56,-0.61,8.54,31.68,-63.84
210,0.22,0.4,-0.73,1.04,28.38,-77.88
230,0.28,0.17,-0.71,24.54,30.94,-77.33
250,0.29,0.25,-0.77,52.06,48.65,-67.93
270,0.2,0.34,-0.82,47.73,54.69,-75.07
290,0.3,0.1,-0.95,29.42,57.43,-91.92
310,0.37,-0.16,-1.04,24.84,54.38,-92.77
330,0.39,-0.18,-1.02,29.91,52.37,-80.51
351,0.43,-0.34,-1.1,24.11,55.48,-79.28
371,0.48,-0.47,-1.25,24.72,55.3,-73.06
392,0.5,-0.55,-1.3,29.3,45.29,-60.49
413,0.54,-0.72,-1.35,26.73,32.41,-35.83
434,0.54,-0.75,-1.38,27.77,23.13,-16.42
454,0.53,-0.74,-1.38,26.79,15.08,-3.72
474,0.52,-0.74,-1.34,13.49,3.3,9.09
493,0.5,-0.66,-1.3,5.55,-0.79,13.73
513,0.49,-0.69,-1.26,1.65,-6.29,22.64
532,0.46,-0.68,-1.22,-0.37,-10.19,38.57
551,0.41,-0.56,-1.15,-0.18,-13.67,54.99
570,0.33,-0.37,-1.11,1.16,-16.72,65.73
589,0.3,-0.28,-1.04,-5.19,-18.98,67.75
608,0.31,-0.32,-1.04,-8.61,-15.81,73.85
628,0.31,-0.3,-1.03,-14.22,-18.8,87.4
647,0.27,-0.08,-0.98,-21.85,-22.09,86.98
666,0.26,0.02,-0.97,-21.3,-23.8,75.81
685,0.27,-0.01,-0.97,-20.75,-24.72,73.91
704,0.28,0.07,-0.99,-19.71,-22.16,81.97
723,0.29,0.29,-0.99,-17.88,-19.65,89.54
742,0.29,0.3,-1.0,-35.03,-23.8,79.71
761,0.28,0.22,-1.04,-39.31,-27.53,75.26
780,0.27,0.27,-1.02,-27.04,-30.76,81.85
799,0.24,0.47,-0.92,-16.3,-32.53,85.08
818,0.21,0.67,-0.82,-20.51,-29.48,71.11
837,0.23,0.61,-0.84,-28.26,-28.56,59.88
856,0.25,0.52,-0.83,-24.78,-28.63,52.37
875,0.21,0.68,-0.68,2.01,-25.21,62.5
894,0.18,0.85,-0.55,4.46,-18.37,55.91
913,0.17,0.81,-0.51,-7.75,-13.49,33.26
932,0.16,0.74,-0.47,-5.62,-7.57,19.47
951,0.15,0.64,-0.44,2.08,2.14,21.79
970,0.1,0.73,-0.38,0.67,12.45,20.45
989,0.04,0.87,-0.29,0.85,19.47,10.13
1009,0.04,0.76,-0.34,0.06,36.5,-21.18
1029,0.04,0.57,-0.52,-2.99,50.42,-39.0
1049,0.08,0.41,-0.62,-2.99,57.74,-41.99
1069,0.1,0.42,-0.68,-0.67,63.29,-41.38
1090,0.08,0.45,-0.79,3.23,69.09,-47.73
1110,0.12,0.28,-0.98,-1.83,69.52,-56.82
1131,0.2,0.08,-1.1,-9.83,52.67,-49.56
1152,0.2,0.08,-1.14,-0.98,41.38,-41.87
1173,0.23,0.07,-1.2,0.61,35.77,-44.01
1194,0.21,0.07,-1.17,-4.88,32.9,-47.0
1215,0.27,0.06,-1.21,-15.32,44.68,-57.19
1236,0.31,-0.04,-1.45,-7.2,26.61,-51.88
1257,0.3,-0.07,-1.3,-0.61,13.49,-55.24
1278,0.36,-0.23,-1.17,-4.03,15.44,-59.08
1298,0.39,-0.29,-1.26,9.58,26.43,-40.28
1318,0.34,-0.16,-1.3,21.18,18.92,-16.11
1338,0.34,-0.15,-1.18,9.46,8.3,-13.79
1358,0.37,-0.22,-1.13,2.5,13.92,-12.08
1378,0.37,-0.21,-1.15,10.25,21.0,0.67
1398,0.33,-0.16,-1.23,14.59,17.76,10.44
1418,0.3,-0.13,-1.21,12.08,7.81,11.6
1440,0.28,0.0,-1.09,11.35,8.18,9.7
1460,0.23,0.07,-1.11,9.34,10.44,1.59
1480,0.26,-0.03,-1.08,0.24,7.08,-9.7
1501,0.28,-0.07,-1.14,-6.23,3.05,-7.39
1522,0.25,0.01,-1.07,-5.92,-5.37,-2.26
1543,0.23,0.06,-1.0,1.04,-4.7,-1.04
1564,0.22,0.05,-1.02,3.6,-3.05,1.28
1584,0.21,0.06,-1.01,-2.5,-5.8,1.53
1604,0.2,0.04,-1.0,-7.2,-5.37,1.28
1624,0.19,0.1,-0.98,-6.47,-4.46,6.59
1645,0.19,0.15,-0.97,-4.21,-5.31,8.18
1666,0.19,0.12,-0.96,-6.41,-5.62,1.71
1686,0.2,0.08,-0.99,-7.26,-2.69,-2.2
1706,0.19,0.11,-1.01,-7.87,-3.66,0.43
1726,0.18,0.17,-0.97,-9.89,-7.02,-1.77
1747,0.21,0.06,-0.97,-10.25,-3.78,-10.01
1768,0.23,0.01,-0.99,-8.48,-2.81,-7.14
1788,0.21,0.08,-1.02,-3.42,-3.78,0.98
1809,0.21,0.12,-0.99,4.03,-5.37,1.1
1830,0.22,0.06,-0.94,3.11,-1.77,-0.31
1850,0.23,0.03,-0.96,-0.43,-1.28,2.81
