time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.2,0.05,1.02,-2.08,3.91,2.5
35,0.21,0.03,0.96,-8.18,8.06,-1.95
59,0.2,0.04,0.84,-3.91,1.65,-2.93
83,0.16,-0.03,0.94,7.26,-14.59,-3.17
107,0.13,-0.05,1.05,12.02,-16.6,2.69
131,0.13,-0.03,1.05,10.8,-12.21,6.41
155,0.15,0.0,1.03,7.2,-8.12,7.63
179,0.17,0.06,1.01,1.89,-2.26,5.62
203,0.18,0.06,0.95,3.91,-3.42,-0.43
227,0.17,-0.01,0.98,7.02,-7.93,-4.33
251,0.19,-0.03,1.03,4.58,-5.68,-0.55
275,0.24,0.01,0.95,0.67,-3.54,1.46
299,0.28,0.02,0.97,-6.1,-8.0,-0.24
324,0.34,-0.08,0.87,-10.74,-6.71,1.34
348,0.4,-0.07,0.71,-7.69,-15.44,9.64
372,0.44,-0.01,0.87,-1.28,-48.77,17.21
396,0.48,0.02,1.24,-8.97,-42.72,18.98
420,0.6,0.12,1.22,-13.92,-29.97,22.71
444,0.7,0.3,1.29,-25.88,-16.78,5.19
468,0.73,0.24,1.27,-51.03,12.21,-22.71
492,0.71,0.02,0.88,-59.94,40.47,-43.88
516,0.64,-0.36,0.4,-25.39,9.95,-31.74
540,0.59,-0.33,0.41,1.65,-45.47,-2.01
564,0.59,0.16,0.79,-20.08,-122.01,8.36
588,0.28,0.27,1.55,-34.3,-104.0,-40.89
612,0.13,-0.11,1.34,-40.16,-54.02,-56.76
636,0.03,-0.07,1.24,-32.47,-7.75,-28.75
660,-0.21,-0.25,0.97,-38.45,18.62,-13.67
684,-0.38,-0.1,0.79,-15.26,12.21,48.1
708,-0.51,0.56,0.86,18.13,1.28,63.29
732,-0.64,0.71,0.79,9.64,13.55,36.62
756,-0.65,0.7,0.61,-75.62,13.18,-12.15
780,-0.59,0.94,1.08,-38.45,-35.16,-46.57
804,-0.71,0.46,1.2,36.93,-34.18,-109.92
828,-0.74,-0.19,0.93,18.74,-26.18,-123.96
852,-0.62,-0.38,1.53,22.46,-48.34,-93.57
876,-0.51,-0.66,1.59,35.89,23.38,-21.42
900,-0.35,0.1,1.01,-3.36,64.33,55.73
924,-0.27,0.67,0.87,7.75,66.83,65.55
948,-0.13,0.29,0.55,5.92,69.52,9.34
972,-0.1,0.19,0.33,-50.29,24.29,27.83
996,-0.05,0.54,1.11,-37.17,-39.12,32.9
1020,-0.04,0.35,1.47,19.59,1.16,-4.09
1044,-0.04,0.29,0.97,23.99,30.52,-4.39
1068,-0.04,0.23,0.86,19.9,7.81,-22.09
1092,-0.08,-0.01,0.99,27.34,-3.66,-19.1
1116,-0.03,-0.01,1.01,24.72,10.56,0.31
1140,0.03,0.13,0.79,-1.71,16.17,20.94
1164,0.08,0.43,0.89,1.28,-4.39,18.43
1188,0.06,0.4,0.99,18.25,-12.94,-0.79
1212,0.07,0.16,0.96,11.35,-11.47,-19.53
1236,0.03,0.04,1.05,-0.73,-9.16,-14.28
1260,0.05,0.06,1.06,6.35,-4.09,-4.58
1284,0.05,0.14,1.03,16.6,1.95,3.6
1307,0.08,0.13,0.97,11.66,2.08,3.97
1331,0.09,0.2,0.95,-2.99,1.65,1.77
1355,0.08,0.18,0.95,6.77,-5.68,-4.39
1379,0.06,0.11,1.05,12.7,-7.57,-7.57
1403,0.07,0.03,1.04,9.03,4.27,-5.86
1427,0.04,0.06,0.89,0.61,3.97,-0.61
1451,0.05,0.09,0.97,15.08,-11.47,1.04
1475,0.05,0.03,1.01,23.01,-9.4,-2.08
1499,0.04,0.07,0.98,6.04,-4.82,0.37
1523,0.03,0.07,1.03,-1.77,-3.91,-0.67
1547,0.02,0.05,1.01,2.62,3.85,0.12
1571,0.03,0.07,0.96,2.01,3.42,0.67
1595,0.03,0.09,1.02,0.49,1.22,-3.05
1619,0.03,0.02,0.98,2.75,5.62,-4.58
1643,0.04,0.01,0.93,-2.5,6.84,-2.32
1667,0.04,0.06,0.95,-7.08,-1.16,0.79
1691,0.05,0.06,1.04,-0.85,-3.54,-2.5
1715,0.04,-0.01,1.05,-0.92,-0.24,-4.27
1739,0.04,-0.01,1.03,-8.54,4.76,3.78
1763,0.05,0.05,1.02,-0.49,2.75,6.65
1787,0.05,0.11,1.04,11.17,2.5,4.94
1810,0.05,0.11,0.94,7.32,2.5,-0.24
1834,0.04,0.03,0.95,6.59,-7.51,-1.04
1858,0.04,0.05,1.06,8.42,-8.79,2.62
1882,0.04,0.09,1.02,8.0,-0.92,0.31
1906,0.03,0.08,0.98,5.31,0.92,-3.05
1930,0.02,0.05,0.99,-0.67,0.24,-5.92
1954,0.02,0.01,1.0,0.37,-0.43,-4.21
1978,0.02,0.02,1.03,2.93,-0.73,-0.98
2002,0.02,0.05,0.98,-3.36,6.16,0.37
2026,0.02,0.06,0.93,-2.75,1.83,-0.98
2050,0.02,0.04,0.99,2.81,-2.44,-0.43
2074,0.02,0.05,0.99,3.05,-2.38,2.08
2098,0.02,0.04,1.01,-3.36,-0.55,2.2
2122,0.02,0.01,0.97,-11.41,1.77,4.21
2146,0.03,-0.01,1.06,-5.8,-4.27,6.16
2170,0.03,-0.04,1.1,-1.16,-1.34,7.75
2194,0.03,-0.04,1.03,-25.39,11.66,14.34
2218,0.03,0.05,1.03,-32.84,9.16,18.98
2242,0.03,0.1,1.05,-1.65,11.96,19.1
2266,0.03,0.11,0.83,0.49,13.12,15.99
2290,0.03,0.12,0.88,-11.66,0.0,13.98
2314,0.02,0.15,1.02,-6.23,-9.34,10.01
2338,0.01,0.18,1.01,-2.38,-2.32,4.09
2362,-0.05,0.09,0.93,-10.25,0.06,-3.85
2386,-0.1,-0.04,0.95,-32.53,-7.45,-4.27
