time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
10,0.23,0.07,1.01,-8.24,3.05,14.95
34,0.24,0.16,0.94,-2.62,-0.06,9.52
58,0.23,0.12,0.95,7.14,-6.59,1.1
82,0.21,0.04,0.99,0.24,-11.72,-2.08
106,0.21,0.03,1.05,-1.22,-9.16,0.73
130,0.21,0.05,1.03,2.26,-1.83,1.95
154,0.21,0.05,0.95,1.46,-0.79,0.67
178,0.21,0.02,0.94,-1.95,-4.7,-0.61
202,0.2,0.01,0.94,-12.82,-9.09,1.59
226,0.19,0.03,1.06,-20.51,-11.05,4.15
250,0.2,0.05,1.08,-15.44,-4.46,5.13
274,0.2,0.06,0.95,4.46,1.83,4.88
298,0.23,0.07,0.91,5.49,-6.59,3.97
322,0.26,0.03,0.97,-2.62,-9.64,1.53
346,0.37,-0.03,0.95,14.53,-9.03,3.05
370,0.81,-0.14,0.74,52.31,-13.55,1.65
394,1.06,-0.39,0.79,44.56,-40.34,5.13
418,1.21,-0.41,1.0,7.32,-35.16,26.98
442,1.19,-0.16,0.84,6.59,-16.85,40.95
466,1.09,-0.12,0.62,29.6,-17.27,32.71
490,0.93,-0.23,0.76,-3.36,-20.2,39.37
514,0.76,-0.03,0.7,-23.74,-1.77,50.54
538,0.49,0.11,0.49,66.35,-40.95,36.93
562,-0.03,-0.38,1.31,-23.44,-88.07,37.96
586,-0.37,-0.07,2.11,-461.67,35.34,105.9
610,-0.63,0.47,1.19,-293.4,151.86,118.47
634,-0.65,0.87,0.31,42.91,112.79,107.6
658,-0.62,0.89,0.83,93.57,-14.83,29.54
682,-0.76,0.76,1.1,0.79,15.87,-3.42
706,-0.58,0.84,0.97,6.65,23.99,-35.52
730,-0.41,0.32,1.04,72.81,-22.95,-91.98
754,-0.31,-0.23,1.17,72.88,-27.28,-72.94
778,-0.18,-0.14,0.93,27.34,-5.62,-28.69
802,-0.09,0.16,0.94,-0.24,-20.26,-17.15
826,-0.05,0.35,1.15,11.47,-30.03,-23.13
850,-0.01,0.25,1.08,22.52,-15.14,-47.06
874,-0.01,-0.06,1.08,16.05,-19.17,-48.03
898,0.02,-0.07,1.15,28.26,-22.46,-32.41
922,0.04,0.01,1.29,28.81,8.85,-17.64
946,0.02,0.01,0.87,-5.37,37.11,-9.58
970,0.02,0.09,0.79,-14.04,8.12,-0.98
994,0.04,-0.03,0.88,-10.74,-1.59,-6.29
1018,0.07,-0.01,0.93,-13.31,-5.8,3.97
1042,0.1,0.19,1.03,-9.89,-3.17,11.23
1066,0.11,0.24,0.93,8.24,-2.75,-1.46
1090,0.1,0.06,0.96,11.29,-7.87,-11.84
1114,0.1,-0.05,0.95,-5.92,-8.12,-1.46
1138,0.12,0.17,1.06,-1.89,-8.06,7.32
1162,0.13,0.2,1.05,8.73,1.34,-4.76
1186,0.12,0.05,0.95,2.5,2.99,-6.16
1210,0.12,0.14,1.0,1.1,-1.77,0.24
1234,0.13,0.21,1.0,13.61,-1.16,-5.8
1258,0.13,0.07,0.93,15.69,-3.6,-13.37
1282,0.1,-0.03,1.01,6.41,-9.16,-9.89
1306,0.1,0.05,1.05,0.73,-1.04,4.46
1330,0.13,0.18,0.96,8.97,2.2,0.98
1354,0.12,0.16,0.97,13.67,-6.59,-8.24
1378,0.12,0.08,1.01,8.12,-5.31,-10.31
1402,0.1,-0.08,1.01,-2.75,-2.69,-4.09
1426,0.11,0.09,1.05,-1.46,0.43,9.95
1450,0.13,0.19,1.01,5.13,2.87,1.22
1474,0.1,0.1,0.96,8.06,2.5,-6.77
1498,0.1,0.04,0.94,4.39,-1.77,-4.7
1522,0.11,0.1,1.02,4.27,-4.33,-1.53
1546,0.11,0.1,1.02,6.84,0.98,-4.03
1570,0.11,0.11,0.96,7.93,-0.06,-5.13
1594,0.1,0.1,0.98,7.75,-3.48,-6.53
1618,0.09,0.08,1.0,5.43,-2.32,-7.87
1642,0.09,0.03,0.97,2.69,-0.49,-5.98
1666,0.1,0.06,0.97,-0.18,-1.95,-1.46
1690,0.11,0.12,1.02,1.1,-2.01,-1.71
1714,0.11,0.09,0.97,3.6,0.79,-5.98
1738,0.1,0.04,0.98,4.33,-4.58,-6.65
1762,0.1,0.02,1.06,5.13,-5.37,-2.75
1787,0.1,0.04,1.03,2.93,1.16,-1.34
1811,0.09,0.05,1.01,4.03,1.83,-0.73
1835,0.09,0.06,0.99,7.45,1.22,-0.67
1859,0.08,0.06,0.98,9.22,0.06,-1.46
1883,0.08,0.06,1.01,10.07,-2.44,-2.56
1907,0.06,0.01,1.05,12.27,-1.77,-4.09
1931,0.04,-0.03,1.07,17.64,1.89,-3.23
1955,0.03,-0.05,1.03,18.55,5.74,0.43
1979,0.02,0.03,0.99,18.43,6.23,4.82
2003,0.03,0.04,0.98,23.13,1.28,0.31
2027,0.03,-0.08,1.01,19.84,-2.56,1.4
2051,0.01,-0.01,1.11,10.44,-6.04,10.56
2075,0.01,0.05,1.14,-0.06,6.16,11.66
2099,0.02,-0.04,0.93,8.73,14.16,7.51
2123,0.02,-0.04,0.86,24.78,-7.51,10.5
2147,0.02,-0.05,1.12,3.78,-13.92,14.34
2172,0.05,0.03,1.13,-11.35,2.62,20.45
2196,0.06,0.09,0.93,28.32,15.32,9.46
2220,0.03,-0.03,0.87,36.38,-4.46,1.04
2244,0.04,-0.09,1.01,-5.98,-9.22,6.71
2268,0.08,-0.01,0.96,-12.08,-0.92,11.35
2292,0.09,0.09,0.88,9.89,-7.81,3.78
2316,0.06,0.01,1.01,9.83,-9.58,-9.77
2340,-0.01,0.03,0.86,-17.21,12.27,-11.35
2364,-0.0,0.11,0.64,-19.04,13.18,-17.46
2388,0.02,0.02,0.78,18.86,-26.43,-36.56
