time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
10,0.14,-0.04,0.99,-0.61,-11.54,9.95
35,0.11,-0.09,1.04,10.8,-6.04,11.72
59,0.13,-0.05,0.94,15.38,-2.87,16.05
83,0.14,-0.03,0.96,9.89,-6.41,15.08
107,0.13,-0.09,0.99,-5.43,-6.47,11.84
131,0.12,-0.05,1.01,-5.98,-6.47,15.08
155,0.12,-0.01,1.02,2.38,-7.63,14.34
179,0.13,-0.02,0.95,9.58,-6.65,10.07
203,0.14,0.0,0.98,-2.08,-15.14,6.96
227,0.12,-0.05,1.11,-16.91,-16.11,2.08
251,0.13,-0.06,1.09,-13.92,-7.2,4.88
275,0.13,-0.03,1.05,-6.77,-6.59,5.62
299,0.12,-0.06,1.09,10.5,-9.28,3.11
323,0.11,-0.12,1.0,7.26,0.61,6.1
347,0.12,-0.08,0.9,-6.53,3.72,10.56
371,0.14,-0.02,0.9,-14.34,-6.59,11.41
395,0.14,-0.01,1.01,-6.29,-10.01,5.74
419,0.14,-0.12,1.04,4.46,-5.74,4.88
443,0.17,-0.11,1.02,1.77,-1.95,9.52
467,0.26,-0.09,0.99,-1.22,-0.31,10.38
491,0.31,-0.09,1.01,8.06,-3.11,11.17
515,0.4,-0.13,1.1,15.01,-1.1,11.29
539,0.47,-0.11,1.08,16.24,8.79,13.85
563,0.52,0.02,0.89,9.64,11.35,9.34
587,0.52,0.15,0.8,4.27,-14.65,-7.2
611,0.46,0.13,0.91,30.58,-49.8,-40.53
635,0.37,-0.08,0.98,51.27,-58.78,-54.44
659,0.3,-0.52,1.24,48.46,-56.76,-44.07
683,0.23,-0.62,1.36,25.09,-17.58,12.88
707,0.21,-0.28,1.23,11.72,4.7,51.15
731,0.24,-0.07,1.37,-2.87,8.3,59.51
755,0.23,-0.08,1.52,-2.75,42.6,43.88
779,0.16,-0.12,1.03,7.87,76.78,40.65
803,0.08,-0.06,0.55,28.5,49.32,35.28
827,0.14,0.0,0.7,25.33,-17.94,20.02
851,0.13,-0.16,1.4,2.56,-15.62,-0.06
875,0.11,-0.25,0.95,-5.74,70.98,2.56
899,-0.02,-0.13,0.03,14.28,43.76,11.96
923,-0.05,-0.07,0.36,59.45,-59.69,14.59
947,-0.06,-0.15,1.24,71.59,-112.0,6.35
971,-0.05,0.07,1.24,28.99,-32.47,2.81
995,-0.08,-0.01,0.78,8.48,8.91,-18.49
