time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
10,0.13,-0.13,1.05,1.04,-7.51,-0.43
34,0.13,-0.16,1.03,0.73,-1.59,0.0
58,0.12,-0.14,1.03,-4.09,3.36,4.94
82,0.13,-0.11,0.94,-3.3,5.49,4.39
106,0.13,-0.12,0.97,-2.5,-2.69,5.68
130,0.15,-0.03,1.02,1.46,-1.16,4.88
154,0.14,-0.04,0.97,2.01,2.01,-0.73
178,0.12,-0.13,0.95,0.0,-2.69,-5.92
202,0.1,-0.17,0.99,4.03,-3.11,-4.15
226,0.09,-0.15,0.96,6.9,-1.53,-4.27
250,0.08,-0.15,0.97,2.69,-4.82,-12.15
274,0.04,-0.16,1.0,3.42,-4.15,-19.47
298,-0.0,-0.22,0.96,16.24,-4.94,-39.18
322,-0.04,-0.3,0.99,25.88,-10.74,-53.89
346,-0.06,-0.45,1.04,31.19,-11.17,-68.24
370,-0.09,-0.68,1.01,25.15,-0.43,-63.96
394,-0.15,-0.8,0.89,22.34,0.18,-44.01
418,-0.16,-0.83,0.95,15.01,-9.89,-20.51
442,-0.17,-0.85,1.07,23.25,-17.52,24.66
466,-0.21,-0.74,1.13,26.31,-13.24,61.34
490,-0.26,-0.54,0.99,22.46,-4.09,100.28
514,-0.32,-0.51,0.92,18.55,-17.46,111.94
538,-0.39,-0.63,0.97,12.76,-24.48,126.4
562,-0.4,-0.76,0.91,5.74,-26.12,172.3
586,-0.56,-0.95,0.75,-9.52,-32.65,221.74
610,-0.8,-1.04,0.49,-50.11,-39.49,289.37
634,-1.02,-0.79,0.51,-77.15,-83.5,402.71
658,-1.35,-0.49,1.07,-68.54,-93.99,460.75
682,-1.56,0.01,1.08,-101.38,-44.62,534.0
706,-1.56,0.67,0.88,-90.58,-26.25,538.02
730,-1.0,1.73,1.06,-45.65,-28.02,481.81
754,-0.58,2.08,1.1,20.45,-12.21,314.21
778,-0.14,1.95,0.99,11.84,-9.7,178.71
802,-0.17,1.17,1.11,-53.59,-7.02,59.51
826,-0.24,0.61,1.24,-49.07,24.48,12.7
850,-0.14,0.54,0.84,15.14,47.3,15.87
874,-0.09,0.49,0.67,36.62,19.1,0.61
898,-0.05,0.41,0.82,3.72,0.79,-7.02
922,-0.02,0.39,1.07,-33.57,1.77,-13.0
946,-0.02,0.36,1.08,-22.83,8.48,-24.6
970,-0.03,0.21,1.02,1.71,7.45,-29.79
994,-0.02,0.15,0.98,17.52,3.05,-28.26
1018,0.0,0.12,1.0,12.82,-5.68,-25.21
1042,-0.0,0.03,1.07,2.01,-5.98,-21.18
1066,0.01,0.05,1.09,0.12,-2.44,-13.18
1090,0.02,0.06,1.04,10.38,2.44,-6.59
1114,0.03,0.06,1.01,13.24,-0.98,-3.36
1138,0.04,0.08,1.09,5.55,2.69,-1.77
1162,0.05,0.1,0.99,-2.38,12.21,-1.4
1186,0.05,0.1,0.92,-6.04,11.47,-3.91
1210,0.05,0.04,0.95,-0.79,0.12,-6.16
1234,0.05,0.04,0.99,-5.0,5.25,-3.48
1258,0.05,0.06,0.92,-7.93,8.97,-2.44
1282,0.06,0.06,0.93,-2.26,-1.71,-4.09
1306,0.06,-0.0,0.95,-2.08,-2.87,-3.48
1330,0.05,0.03,0.93,-0.43,-8.97,2.81
1354,0.07,0.12,1.08,5.68,-12.45,2.08
1378,0.07,0.12,1.11,12.21,-5.55,-3.6
1402,0.06,0.03,1.02,12.27,4.76,-9.64
1426,0.06,-0.02,0.98,3.3,2.75,-5.49
1450,0.06,0.04,1.0,-4.52,2.93,-0.18
1474,0.06,0.11,0.99,-1.95,4.94,-1.59
1498,0.07,0.09,0.95,1.28,1.95,-6.96
1522,0.07,0.03,1.0,-2.26,-4.7,-8.48
1546,0.07,0.02,1.05,-2.75,-1.77,-4.27
1570,0.07,0.08,0.99,0.61,2.93,-1.34
1594,0.07,0.11,0.96,2.56,-0.98,-6.29
1618,0.06,0.04,1.07,1.1,-5.19,-10.07
1642,0.05,-0.0,1.08,-0.73,0.06,-8.42
1666,0.05,0.03,0.99,3.85,5.49,-1.34
1690,0.07,0.09,1.01,1.95,0.0,-1.59
1714,0.07,0.08,1.04,-3.3,3.54,-4.88
1738,0.08,0.06,0.99,-0.67,5.86,-5.25
1762,0.08,0.04,0.99,-3.66,4.76,-5.86
1786,0.08,0.04,1.01,-7.81,4.27,-4.15
1810,0.07,0.08,0.98,-2.38,4.76,-3.48
1834,0.08,0.09,0.97,3.42,0.12,-5.07
1858,0.07,0.03,1.01,1.53,-3.42,-8.85
1882,0.06,-0.03,1.04,-1.22,-1.46,-5.74
1906,0.07,0.02,1.04,-0.98,2.81,1.53
1930,0.07,0.07,1.0,1.22,3.54,1.65
1953,0.07,0.07,0.99,0.92,0.85,-1.4
1977,0.07,0.02,1.0,-0.92,0.31,-2.5
2001,0.07,0.04,1.02,-0.85,1.46,1.28
