time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.08,-0.05,0.99,-1.89,2.81,0.67
35,0.08,-0.06,0.97,-2.56,2.56,2.38
59,0.1,-0.03,0.99,-0.67,0.0,3.17
83,0.1,-0.01,1.01,-0.61,1.83,2.38
107,0.08,-0.02,0.96,-2.69,2.75,0.12
131,0.1,-0.08,0.95,-0.49,-2.08,-0.73
155,0.11,-0.08,1.03,2.56,-3.23,2.75
179,0.08,-0.05,0.98,-1.28,1.95,4.15
203,0.07,-0.06,0.96,-2.69,1.4,4.64
227,0.08,-0.02,1.0,1.77,-2.32,5.43
251,0.09,-0.03,1.0,0.79,-1.4,3.6
275,0.09,-0.05,1.0,0.79,-2.01,3.91
299,0.09,-0.02,1.0,2.44,-1.89,3.6
323,0.08,-0.05,0.99,2.87,-2.81,1.28
347,0.08,-0.1,1.01,3.6,-4.09,1.34
371,0.07,-0.16,1.02,1.28,-2.38,4.39
395,0.07,-0.15,0.99,1.59,-1.53,7.2
419,0.07,-0.19,1.0,7.32,-6.16,6.1
443,0.05,-0.3,1.05,6.16,-5.25,8.42
467,0.03,-0.35,1.03,5.49,-1.83,12.63
491,0.02,-0.4,1.0,8.73,-1.95,20.57
515,-0.01,-0.44,1.02,10.68,-2.87,28.26
539,-0.03,-0.44,1.0,11.6,-0.37,41.63
563,-0.04,-0.4,0.96,13.06,-1.46,50.11
587,-0.05,-0.38,0.94,16.85,-3.6,56.4
611,-0.05,-0.37,0.96,20.87,-8.42,65.98
635,-0.05,-0.29,0.98,21.61,-7.87,71.72
659,-0.06,-0.26,0.94,20.26,-7.26,74.71
683,-0.07,-0.27,0.95,21.85,-13.73,79.04
707,-0.08,-0.22,1.01,24.29,-15.08,85.57
731,-0.09,-0.16,0.98,23.8,-14.28,88.87
755,-0.09,-0.18,1.01,21.67,-17.94,90.39
779,-0.09,-0.13,1.06,19.9,-17.64,96.31
803,-0.08,-0.01,1.03,18.13,-12.45,98.57
827,-0.1,-0.0,1.01,16.17,-15.2,92.77
851,-0.11,-0.1,1.07,13.24,-17.33,89.6
875,-0.11,-0.1,1.09,6.04,-10.68,97.41
899,-0.09,-0.02,1.06,2.69,-7.69,100.4
923,-0.05,0.04,1.07,4.76,-5.86,103.33
947,-0.02,0.18,1.01,2.08,-1.16,98.88
971,-0.01,0.12,0.97,-4.21,-1.22,88.07
995,0.0,0.04,1.06,-5.62,-4.15,86.67
1019,0.05,0.27,1.05,-4.15,4.27,88.13
1043,0.08,0.35,0.95,-3.54,7.45,76.72
1067,0.09,0.25,0.93,-2.08,-1.16,50.48
1091,0.1,0.08,1.03,-1.28,-5.43,46.87
1115,0.11,0.19,1.03,-3.66,3.66,46.39
1139,0.12,0.2,0.93,-5.43,0.98,34.55
1163,0.11,0.07,1.03,-6.29,-5.92,25.39
1187,0.12,0.06,1.05,-7.81,2.69,26.0
1211,0.12,0.13,0.92,-5.37,1.34,22.89
1235,0.12,0.09,0.99,-3.42,-6.65,14.89
1259,0.12,0.03,1.06,-2.26,-4.03,8.73
1283,0.11,0.02,0.98,-3.42,-1.71,6.29
1307,0.11,-0.03,1.01,-2.75,-6.41,2.38
1331,0.11,-0.06,1.05,-2.62,-4.39,3.42
1355,0.11,-0.02,1.04,-3.97,-0.24,3.85
1379,0.1,-0.03,1.01,-5.13,0.06,0.85
1403,0.09,-0.04,1.04,-2.5,-0.55,-0.31
1427,0.09,-0.04,1.02,-1.28,1.04,-1.83
1451,0.09,-0.07,1.0,-1.22,0.98,-3.54
1475,0.09,-0.11,1.0,-1.4,0.37,-2.32
1499,0.09,-0.08,1.01,-2.08,1.34,0.85
1523,0.1,-0.03,0.99,-2.44,2.81,-0.55
1547,0.1,-0.05,0.98,-1.59,0.37,-3.54
1571,0.1,-0.06,1.02,-0.61,0.43,-5.13
1595,0.1,-0.07,0.97,-2.08,2.93,-5.31
1619,0.1,-0.08,0.98,0.55,-0.98,-5.43
1643,0.1,-0.09,1.02,-0.43,0.31,-4.52
1667,0.1,-0.07,0.98,-2.81,2.69,-3.6
1691,0.1,-0.06,0.98,-2.01,1.34,-3.78
1715,0.1,-0.06,0.99,-1.16,0.67,-5.43
1739,0.09,-0.08,0.99,-0.37,0.43,-6.77
1763,0.09,-0.12,0.99,-1.53,1.1,-5.98
1787,0.08,-0.13,0.96,-3.78,1.95,-3.17
1811,0.08,-0.12,0.97,-4.46,0.43,-0.79
1835,0.09,-0.08,1.0,-1.83,-0.24,1.65
1859,0.1,-0.03,0.94,-2.69,1.34,-1.16
1883,0.11,-0.08,0.95,0.0,-3.3,-4.39
1907,0.11,-0.09,1.01,6.53,-5.98,-3.54
1931,0.1,-0.05,0.99,3.48,-2.81,-3.66
1955,0.1,-0.07,0.99,-1.46,-4.21,-6.41
1979,0.1,-0.1,1.02,0.37,-4.15,-5.13
2003,0.1,-0.07,0.99,0.49,-2.62,-2.62
2027,0.1,-0.05,0.99,-1.28,-4.39,-5.07
2051,0.09,-0.11,1.04,-1.4,-4.52,-5.19
2075,0.09,-0.1,1.04,-2.32,-1.46,-2.14
2099,0.09,-0.04,0.99,-3.72,1.28,-1.04
2123,0.09,-0.05,1.01,-1.16,-3.3,-4.33
2147,0.09,-0.09,1.05,-1.77,-0.49,-3.91
2171,0.08,-0.06,0.96,-3.97,2.26,-2.69
2195,0.08,-0.08,0.98,-2.08,-3.05,-4.64
2219,0.08,-0.1,1.05,0.55,-2.69,-2.75
2243,0.08,-0.05,0.98,-1.89,2.44,-1.59
2267,0.07,-0.07,0.96,-2.56,-0.55,-3.72
2291,0.07,-0.11,1.04,0.06,-3.05,-3.17
2315,0.09,-0.06,1.0,-1.04,1.77,-0.18
2339,0.09,-0.02,0.96,-1.89,0.24,-2.62
2363,0.08,-0.09,1.01,0.0,-4.27,-6.23
2387,0.07,-0.11,1.06,0.61,-3.3,-4.46
