time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
10,0.05,-0.5,0.88,-39.43,7.81,-186.58
34,0.05,-0.51,0.88,-41.63,8.06,-167.91
58,0.05,-0.52,0.8,-54.5,12.45,-139.71
82,0.01,-0.44,0.73,-51.03,-2.26,-125.49
106,0.01,-0.56,0.92,-30.09,-30.88,-108.83
130,0.02,-0.66,1.07,-20.51,-24.29,-82.7
154,0.08,-0.39,1.03,-10.44,-13.24,-58.04
178,0.08,-0.3,0.94,-13.85,-12.94,-49.5
202,0.09,-0.34,1.07,-20.94,-14.47,-45.65
226,0.1,-0.35,1.0,-17.82,-6.47,-37.23
250,0.13,-0.27,0.99,-5.62,-12.76,-23.62
274,0.15,-0.19,0.99,0.31,-10.93,-22.28
298,0.15,-0.24,0.94,-5.86,-11.41,-20.26
322,0.16,-0.25,0.99,-5.98,-13.67,-13.55
346,0.18,-0.17,1.05,3.48,-13.67,-10.62
370,0.19,-0.18,1.05,7.75,-8.48,-9.89
394,0.2,-0.22,1.02,0.24,-3.66,-5.43
418,0.21,-0.18,0.98,-2.32,0.37,0.18
442,0.22,-0.15,0.96,5.98,-4.76,1.46
466,0.21,-0.19,0.99,6.59,-7.57,0.31
490,0.2,-0.23,1.0,2.87,-8.06,4.7
514,0.19,-0.23,1.02,3.36,-7.14,8.85
538,0.17,-0.21,1.0,8.61,-6.53,8.79
562,0.15,-0.27,1.0,11.41,-7.87,6.35
586,0.12,-0.36,1.01,13.12,-8.0,5.62
610,0.08,-0.43,1.02,19.9,-9.28,5.0
634,0.03,-0.5,1.03,21.0,-5.98,8.42
658,-0.02,-0.57,0.97,17.76,0.24,12.08
682,-0.06,-0.59,0.89,21.91,1.22,15.32
706,-0.11,-0.62,0.84,32.35,-9.46,15.69
730,-0.15,-0.8,0.86,32.84,-18.98,21.36
754,-0.19,-0.88,0.96,31.56,-30.33,51.27
778,-0.31,-0.92,1.01,34.06,-29.66,80.08
802,-0.33,-0.91,1.01,35.1,-30.21,113.28
826,-0.34,-0.73,1.07,34.61,-32.65,163.88
850,-0.42,-0.46,1.07,30.4,-29.97,179.87
874,-0.47,-0.59,1.08,19.29,-28.56,191.53
898,-0.59,-0.96,1.07,-8.85,-23.07,251.95
922,-0.96,-1.18,1.03,-29.17,-14.34,336.55
946,-1.22,-0.8,0.83,-32.47,-12.33,477.29
970,-1.56,0.04,0.88,-19.84,-36.25,530.03
994,-1.6,0.3,1.09,-17.82,-48.03,548.4
1018,-1.68,0.52,1.1,-46.45,-21.0,550.42
1042,-1.41,1.08,1.34,-28.14,-1.28,536.19
1066,-1.12,1.6,1.3,30.33,24.41,482.36
1090,-0.8,1.86,0.99,15.08,48.95,353.52
1114,-0.4,1.86,0.77,-15.44,37.54,254.88
1138,-0.24,1.57,0.96,-9.09,21.61,113.46
1162,-0.16,0.91,0.9,8.54,26.43,57.13
1186,-0.1,0.68,0.81,10.8,24.72,30.94
1210,-0.06,0.66,0.78,-3.85,11.17,10.74
1234,-0.02,0.52,0.88,4.88,0.67,-6.77
1258,-0.02,0.3,0.89,23.86,-7.2,-15.99
1282,0.04,0.24,0.96,17.88,-15.5,-5.68
1306,0.1,0.36,1.07,-0.67,-10.56,-4.94
1330,0.11,0.37,1.03,-1.95,-3.11,-17.82
1354,0.09,0.28,0.97,1.1,-6.59,-24.54
1378,0.08,0.14,1.05,-0.18,-11.66,-22.34
1402,0.11,0.11,1.13,-8.12,4.52,-12.63
1426,0.14,0.22,0.93,-10.01,17.27,-9.58
1450,0.13,0.23,0.81,-5.68,9.22,-14.16
1474,0.13,0.19,0.84,6.71,-23.44,-21.36
