time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
10,0.11,-0.2,0.99,1.22,-2.01,-10.56
34,0.1,-0.28,1.0,-0.61,0.37,-8.79
58,0.09,-0.25,1.0,-0.61,3.48,-0.61
82,0.12,-0.21,0.99,-1.4,5.62,1.1
106,0.12,-0.18,0.98,0.31,5.49,1.22
130,0.11,-0.18,0.96,0.73,3.17,-0.49
154,0.12,-0.2,0.97,1.1,-0.18,-1.1
178,0.13,-0.18,1.0,1.34,1.1,-0.61
202,0.12,-0.17,0.96,-1.59,2.81,-2.44
226,0.12,-0.19,0.94,-2.38,1.77,-3.6
250,0.12,-0.17,0.96,-1.46,-2.5,-4.09
274,0.11,-0.23,1.03,-4.82,-0.61,-3.54
298,0.12,-0.2,1.01,-6.96,4.94,0.24
322,0.13,-0.17,0.97,-4.88,6.35,1.95
346,0.13,-0.14,0.94,-2.87,3.91,0.43
370,0.13,-0.17,0.96,-3.11,0.12,-2.01
394,0.14,-0.18,1.0,-4.27,1.1,-0.43
418,0.15,-0.14,0.97,-3.54,3.05,0.06
442,0.14,-0.15,0.94,-1.65,-0.49,-2.87
466,0.14,-0.15,0.98,-1.16,-3.17,-3.42
490,0.13,-0.17,0.99,-2.08,-2.56,-5.0
514,0.12,-0.21,0.97,-1.16,-2.56,-3.42
538,0.12,-0.18,1.01,1.22,-4.64,-0.18
562,0.13,-0.15,1.02,0.92,-0.98,0.12
586,0.13,-0.16,0.97,-0.49,0.61,-1.46
610,0.13,-0.16,0.97,0.12,-0.85,-2.38
634,0.13,-0.16,1.0,-1.16,-1.28,-3.05
658,0.13,-0.17,0.98,-2.01,1.65,-1.89
682,0.13,-0.16,0.96,-1.95,1.22,-1.34
706,0.14,-0.16,0.98,-0.61,-1.46,-2.44
730,0.15,-0.14,1.0,-0.18,-1.22,-2.5
754,0.14,-0.14,1.01,-1.1,0.85,-4.82
778,0.12,-0.2,0.97,-2.01,1.77,-3.78
802,0.12,-0.18,0.96,-1.16,-0.06,-1.71
826,0.14,-0.16,0.99,0.12,-3.05,-2.08
850,0.13,-0.15,0.99,0.0,-0.92,-3.42
874,0.12,-0.18,0.97,0.18,-0.12,-4.09
898,0.11,-0.19,0.96,2.14,-3.11,-2.56
922,0.11,-0.21,0.98,2.2,-3.85,-1.46
946,0.12,-0.17,0.97,3.42,-3.36,1.1
970,0.11,-0.13,0.98,3.23,-5.25,-2.81
994,0.1,-0.22,1.0,1.16,-5.25,-5.62
1018,0.1,-0.26,1.0,-1.22,-0.79,1.71
1042,0.13,-0.16,0.98,-1.4,-0.37,6.47
1066,0.15,-0.08,0.96,-1.28,-0.79,5.8
1090,0.14,-0.09,0.96,-0.06,-4.7,-2.99
1114,0.11,-0.18,0.99,-0.43,-6.53,-5.62
1138,0.11,-0.19,1.02,-1.46,-4.27,-2.2
1162,0.11,-0.17,1.02,-0.79,-2.69,-1.28
1186,0.1,-0.18,1.0,-0.12,-2.26,-0.98
1210,0.09,-0.19,0.99,-0.73,-1.95,-0.24
1234,0.11,-0.17,0.99,-0.55,-2.75,-0.24
1258,0.11,-0.15,1.02,2.08,-4.15,-0.31
1282,0.1,-0.18,1.01,2.69,-1.22,-1.34
1306,0.09,-0.19,0.99,2.69,-1.22,0.12
1330,0.1,-0.16,0.99,2.26,-1.28,-0.12
1354,0.1,-0.17,0.99,2.26,-1.59,-1.59
1378,0.1,-0.18,0.99,3.11,-0.73,-1.1
1402,0.1,-0.18,0.99,3.42,-1.28,-0.79
1426,0.09,-0.19,0.99,3.97,-1.59,0.24
1450,0.09,-0.19,1.01,2.99,-1.65,2.08
1474,0.11,-0.15,0.98,1.77,1.46,3.85
1498,0.12,-0.11,0.96,1.04,0.73,0.92
1522,0.1,-0.17,0.95,0.92,-0.98,-2.62
1546,0.09,-0.2,0.98,1.34,-3.48,-0.06
1570,0.1,-0.13,1.02,1.59,-2.5,1.28
1594,0.1,-0.16,1.01,-2.01,2.26,-0.61
1618,0.11,-0.17,0.96,-1.77,2.56,0.67
1642,0.1,-0.15,0.97,-0.98,0.73,0.55
1666,0.09,-0.18,0.95,-0.67,-0.73,-0.79
1690,0.11,-0.13,0.99,2.44,-4.52,-2.44
1714,0.09,-0.18,1.02,2.87,-5.0,-5.8
1738,0.07,-0.25,1.0,-0.43,0.12,-3.97
1762,0.04,-0.28,0.96,-0.67,0.0,1.46
1786,0.04,-0.26,0.98,2.2,-3.97,7.02
1810,0.09,-0.13,1.03,5.68,-5.07,5.98
1834,0.07,-0.19,0.99,5.49,-1.59,0.31
1858,0.04,-0.3,0.93,4.15,-1.59,2.56
1882,0.02,-0.29,0.97,3.78,-5.0,10.31
1906,0.03,-0.22,0.95,3.66,-3.66,14.04
1930,0.06,-0.17,0.94,7.69,-8.73,8.24
1954,0.04,-0.26,0.98,9.77,-10.93,5.31
1978,-0.0,-0.33,1.0,6.71,-7.87,10.93
2002,-0.12,-0.4,0.94,8.0,-7.63,17.88
2026,-0.25,-0.51,0.94,7.57,-10.62,23.99
2050,-0.48,-0.77,0.97,-10.07,-2.62,34.79
2074,-0.85,-1.49,0.98,-29.11,8.91,58.53
2098,-0.83,-1.61,0.94,-25.94,10.01,117.74
2122,-0.8,-1.08,1.1,4.64,-4.64,216.31
2146,-0.69,-0.42,1.2,7.81,6.29,241.27
2170,-0.56,-0.27,1.12,-1.04,21.85,250.73
2194,-0.42,-0.23,1.03,5.55,20.39,257.57
2218,-0.38,-0.25,0.97,20.02,10.19,270.08
2242,-0.39,-0.19,0.98,40.83,-13.12,298.34
2266,-0.43,0.1,0.98,45.84,-25.63,310.36
2290,-0.41,0.19,1.0,50.42,-38.76,310.97
2314,-0.43,0.18,1.08,50.05,-54.38,316.53
2338,-0.54,0.02,1.19,47.49,-48.1,325.68
2362,-0.64,0.05,1.08,27.77,-34.06,367.25
2386,-0.63,0.58,1.17,15.01,-32.04,372.92
