time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.71,0.14,0.53,91.43,-12.45,-8.3
35,0.73,0.42,0.92,32.29,-49.5,-63.48
59,0.45,0.2,1.25,-18.13,-0.61,-149.72
83,0.3,-0.32,1.08,-67.32,67.93,-210.75
107,0.34,-0.73,0.86,-5.13,54.08,-183.59
131,0.26,-0.77,0.46,48.22,-72.02,-44.62
155,0.42,0.16,1.27,-45.47,-80.51,19.23
179,0.28,-0.45,0.9,-5.19,4.88,-35.83
203,0.27,-0.69,1.01,-16.11,-2.08,23.13
227,0.28,-0.32,0.8,-2.38,-9.09,62.81
251,0.31,0.01,0.92,7.26,-36.62,34.67
275,0.33,-0.2,1.05,8.61,-31.25,1.59
299,0.32,-0.28,1.04,-11.72,-12.15,2.38
323,0.29,-0.31,1.03,-19.29,2.01,-1.83
347,0.28,-0.37,0.91,-18.74,10.68,3.85
371,0.29,-0.24,0.95,-9.52,0.49,14.4
395,0.32,-0.22,1.0,-6.96,4.03,0.73
419,0.32,-0.36,0.98,-16.54,16.24,0.0
443,0.33,-0.25,0.82,-19.41,15.38,6.47
467,0.34,-0.21,0.82,-13.18,4.58,1.1
491,0.34,-0.31,0.85,-2.62,-6.96,-8.18
515,0.31,-0.42,0.91,1.95,-10.93,-4.52
539,0.3,-0.46,0.93,3.23,-9.09,1.77
563,0.27,-0.5,0.91,1.83,-6.41,6.35
587,0.29,-0.48,1.0,12.88,-13.79,15.69
611,0.33,-0.27,1.04,22.09,-10.68,20.2
635,0.39,-0.12,1.03,13.49,0.61,13.98
659,0.4,-0.16,0.9,5.62,12.21,6.35
683,0.4,-0.21,0.84,0.98,11.72,10.01
707,0.39,-0.11,0.74,7.14,4.33,12.88
731,0.4,-0.06,0.87,12.08,-9.52,10.74
755,0.4,-0.11,0.97,7.02,-5.74,4.27
779,0.4,-0.14,0.9,0.12,2.56,0.24
803,0.38,-0.23,0.82,-0.92,1.89,-7.69
827,0.35,-0.32,0.8,3.6,-6.23,-8.91
851,0.27,-0.47,0.81,10.07,-15.01,-8.91
875,0.19,-0.66,0.89,15.26,-25.51,-1.22
899,0.05,-0.94,0.95,15.38,-24.05,14.71
923,-0.06,-1.06,0.94,14.28,-22.22,34.48
947,-0.17,-1.25,0.96,10.93,-21.36,78.55
971,-0.22,-1.21,1.02,8.48,-17.33,127.93
995,-0.22,-1.07,0.98,-5.07,-6.9,198.85
1019,-0.23,-0.84,0.98,-3.78,-6.77,244.57
1043,-0.27,-0.55,0.93,4.52,-9.16,274.48
1067,-0.37,-0.53,0.94,6.77,-14.47,326.54
1091,-0.59,-0.34,0.9,11.78,-18.98,363.95
1115,-0.73,-0.1,0.87,23.99,-25.02,400.15
1139,-0.79,0.3,0.92,75.32,-53.89,428.16
1163,-0.52,1.19,1.39,74.95,-53.41,414.12
1187,-0.18,2.05,1.39,76.72,-24.72,357.97
1211,0.07,2.05,1.0,12.76,5.86,176.15
1235,0.2,1.33,1.16,-33.81,-0.98,97.9
1259,0.2,1.01,1.01,-10.56,18.49,31.98
1283,0.19,0.56,0.9,23.93,3.23,18.74
1307,0.22,0.59,0.96,32.1,-0.49,20.26
1331,0.26,0.65,0.86,8.85,2.99,2.14
1355,0.28,0.45,0.96,-3.85,-2.62,-17.4
1380,0.26,0.24,0.98,-3.3,0.0,-24.9
1404,0.27,0.17,0.97,-3.66,-0.98,-18.8
1428,0.29,0.19,1.02,-5.62,-1.1,-16.11
1452,0.29,0.18,0.96,-0.73,2.32,-20.08
1476,0.29,0.08,1.01,3.97,0.0,-19.78
1500,0.3,0.1,1.0,3.11,4.03,-14.53
1523,0.32,0.15,0.95,3.85,6.84,-13.85
1547,0.33,0.15,0.94,4.88,5.31,-18.74
1571,0.32,0.11,0.94,3.48,5.07,-22.4
1595,0.3,0.06,0.94,-1.4,5.49,-20.69
1619,0.32,0.04,0.92,-0.92,5.62,-15.69
1643,0.32,0.03,0.9,6.71,1.16,-8.91
1667,0.34,0.1,0.97,6.71,-1.77,-6.9
1691,0.34,0.09,0.95,1.28,1.46,-8.85
1715,0.32,0.04,0.96,-5.43,2.26,-8.36
1739,0.32,0.05,0.96,-4.03,4.46,-4.33
1763,0.34,0.08,0.9,2.87,4.7,-2.14
1787,0.34,0.09,0.92,2.08,-0.92,-2.08
1811,0.33,0.09,0.95,-2.01,0.31,-1.65
1835,0.33,0.11,0.96,0.06,0.43,-1.59
1859,0.32,0.09,0.93,2.93,1.16,-1.77
1883,0.32,0.09,0.94,2.56,-0.85,-0.24
1907,0.32,0.1,0.96,0.55,-0.98,1.59
1931,0.33,0.13,0.95,0.92,0.0,0.24
1955,0.33,0.11,0.96,1.28,-0.06,-1.46
1979,0.32,0.1,0.98,3.05,1.28,-1.53
2003,0.32,0.1,0.94,2.2,2.5,-1.04
2027,0.32,0.1,0.93,0.37,1.1,-0.31
2051,0.33,0.11,0.93,2.81,-0.31,-0.98
2075,0.32,0.11,0.94,5.25,-1.22,-2.08
2099,0.33,0.09,0.94,2.93,-0.49,-1.59
2123,0.34,0.11,0.94,0.79,-0.92,-2.08
2147,0.33,0.11,0.96,1.34,-1.34,-3.66
2171,0.33,0.1,0.96,5.37,-1.22,-4.76
2195,0.33,0.08,0.97,5.62,-2.01,-4.39
2219,0.33,0.08,0.97,-0.55,0.06,-3.42
2243,0.33,0.07,0.97,-2.01,0.55,-2.2
2267,0.32,0.09,0.98,0.06,0.31,-1.1
2291,0.32,0.11,0.97,-1.34,1.4,-0.85
2315,0.33,0.1,0.96,-1.53,1.89,-1.1
2339,0.33,0.12,0.94,-1.16,2.01,-1.28
2363,0.34,0.11,0.93,-2.2,0.92,-3.48
2387,0.33,0.09,0.94,-3.54,1.46,-3.91
