time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.37,-0.03,-0.77,19.1,-5.8,-1.77
11,-0.28,-0.02,-0.74,21.48,-13.37,-5.07
19,-0.28,-0.03,-0.75,23.19,-18.98,-8.48
27,-0.26,-0.03,-0.73,27.83,-33.75,-16.78
35,-0.32,0.0,-0.81,33.81,-48.4,-27.71
43,-0.36,0.01,-0.88,36.01,-54.87,-32.29
51,-0.46,0.04,-1.0,36.8,-58.53,-37.41
59,-0.5,0.05,-1.05,36.13,-57.19,-38.33
67,-0.61,0.08,-1.14,33.75,-52.73,-36.32
75,-0.71,0.08,-1.23,29.48,-44.92,-28.08
83,-0.75,0.08,-1.27,26.06,-40.89,-22.28
91,-0.75,0.07,-1.31,16.24,-36.19,-8.97
99,-0.73,0.07,-1.32,10.5,-36.99,-2.56
107,-0.65,0.05,-1.34,-0.73,-41.56,5.37
115,-0.61,0.05,-1.34,-6.41,-44.43,6.84
123,-0.55,0.04,-1.35,-16.97,-47.67,5.92
131,-0.52,0.02,-1.35,-24.9,-47.36,2.2
139,-0.52,0.02,-1.34,-27.89,-45.1,-0.31
147,-0.52,-0.0,-1.32,-33.08,-36.19,-4.33
155,-0.53,-0.0,-1.31,-34.97,-31.07,-6.1
163,-0.54,0.01,-1.29,-38.33,-21.79,-9.77
171,-0.55,0.01,-1.29,-39.92,-17.88,-11.23
179,-0.58,0.0,-1.28,-44.07,-10.44,-13.0
187,-0.58,0.01,-1.25,-49.44,-4.21,-13.61
195,-0.58,0.01,-1.23,-51.88,-2.56,-14.34
203,-0.6,0.01,-1.18,-56.09,-2.56,-15.81
211,-0.61,0.02,-1.16,-58.41,-2.75,-15.99
219,-0.61,0.03,-1.13,-62.19,-5.55,-16.48
227,-0.62,0.04,-1.14,-66.59,-15.62,-18.92
235,-0.63,0.04,-1.16,-70.13,-20.87,-20.87
243,-0.67,0.05,-1.16,-79.04,-24.96,-24.35
251,-0.67,0.05,-1.14,-83.86,-24.29,-25.21
259,-0.68,0.06,-1.1,-92.22,-21.24,-26.37
267,-0.68,0.06,-1.07,-96.01,-19.65,-27.22
275,-0.7,0.09,-1.02,-102.84,-15.69,-28.81
283,-0.73,0.11,-0.97,-108.76,-8.42,-28.44
291,-0.74,0.12,-0.94,-111.69,-5.25,-27.83
299,-0.78,0.11,-0.86,-118.29,-3.11,-26.37
307,-0.81,0.12,-0.82,-121.09,-4.03,-25.63
315,-0.86,0.14,-0.74,-124.15,-8.0,-22.71
323,-0.89,0.15,-0.66,-125.37,-8.36,-17.88
331,-0.91,0.13,-0.59,-125.85,-6.71,-15.44
339,-0.95,0.16,-0.45,-121.28,-2.62,-9.83
347,-0.96,0.19,-0.41,-116.15,-1.95,-5.49
355,-0.97,0.21,-0.38,-104.98,-2.32,4.21
363,-0.97,0.22,-0.38,-100.71,-3.23,8.97
371,-0.95,0.24,-0.4,-95.64,-5.07,16.36
379,-0.95,0.25,-0.38,-94.06,-4.82,21.67
387,-0.95,0.27,-0.36,-93.99,-3.36,23.86
395,-0.96,0.29,-0.31,-93.32,0.73,30.15
403,-0.96,0.3,-0.28,-92.35,2.26,33.57
411,-0.95,0.31,-0.24,-90.33,2.99,39.98
419,-0.94,0.31,-0.16,-88.87,2.62,45.78
427,-0.95,0.3,-0.1,-87.4,0.67,48.16
435,-0.97,0.31,0.0,-78.86,-8.73,52.92
443,-0.98,0.33,0.02,-71.78,-13.98,56.15
451,-0.98,0.36,0.01,-56.27,-17.76,65.8
459,-0.95,0.37,0.0,-49.32,-17.52,71.04
467,-0.91,0.37,-0.03,-37.78,-17.4,80.63
475,-0.85,0.37,-0.07,-29.54,-16.85,88.32
483,-0.83,0.36,-0.09,-25.94,-16.97,91.31
491,-0.76,0.34,-0.13,-19.17,-16.48,94.91
499,-0.74,0.34,-0.14,-16.24,-15.99,95.7
507,-0.69,0.33,-0.17,-10.86,-12.33,96.31
515,-0.64,0.34,-0.18,-6.53,-7.26,96.01
523,-0.62,0.33,-0.18,-4.7,-5.19,95.83
531,-0.58,0.32,-0.18,-0.24,-2.56,95.15
539,-0.56,0.32,-0.17,2.5,-3.05,94.18
547,-0.53,0.33,-0.18,7.87,-7.32,91.86
555,-0.53,0.33,-0.18,10.31,-10.56,90.88
563,-0.49,0.31,-0.18,15.26,-17.64,89.84
571,-0.43,0.31,-0.2,21.42,-24.6,87.59
579,-0.4,0.31,-0.21,24.54,-27.34,85.69
587,-0.35,0.28,-0.24,31.01,-29.3,80.51
595,-0.33,0.26,-0.25,34.06,-28.08,77.64
603,-0.27,0.25,-0.26,40.41,-23.86,70.56
611,-0.24,0.24,-0.25,44.25,-21.79,66.41
619,-0.2,0.24,-0.25,52.25,-20.39,57.62
627,-0.16,0.25,-0.28,60.42,-23.38,49.07
635,-0.14,0.24,-0.31,64.33,-26.98,44.86
643,-0.12,0.23,-0.36,70.07,-36.32,35.64
651,-0.11,0.23,-0.39,72.33,-40.95,29.91
659,-0.11,0.21,-0.44,76.78,-47.73,18.25
667,-0.13,0.2,-0.5,81.42,-48.71,8.0
675,-0.13,0.18,-0.52,83.92,-47.61,3.6
683,-0.15,0.18,-0.57,89.54,-45.41,-4.82
691,-0.16,0.19,-0.59,92.59,-43.4,-8.0
699,-0.17,0.18,-0.62,97.53,-37.54,-12.39
707,-0.16,0.18,-0.62,99.79,-35.34,-14.34
715,-0.13,0.19,-0.65,105.41,-37.66,-20.14
723,-0.15,0.22,-0.75,111.21,-47.18,-28.14
731,-0.18,0.24,-0.84,112.98,-51.09,-32.1
739,-0.26,0.27,-1.01,110.78,-56.15,-39.67
747,-0.32,0.29,-1.08,106.63,-57.5,-42.79
755,-0.44,0.27,-1.13,95.15,-54.87,-46.02
763,-0.51,0.27,-1.12,85.45,-52.43,-47.12
771,-0.52,0.27,-1.11,82.58,-51.76,-47.12
779,-0.55,0.25,-1.12,79.04,-49.93,-45.9
787,-0.55,0.25,-1.14,77.58,-47.85,-45.41
795,-0.55,0.24,-1.19,73.36,-43.52,-45.29
803,-0.57,0.25,-1.21,70.43,-42.42,-45.96
811,-0.62,0.27,-1.26,63.66,-43.27,-48.28
819,-0.71,0.27,-1.32,56.76,-44.37,-50.66
827,-0.74,0.28,-1.35,52.61,-42.72,-51.45
835,-0.85,0.33,-1.41,43.7,-38.82,-51.45
843,-0.91,0.34,-1.43,39.12,-36.38,-50.05
851,-1.03,0.36,-1.48,29.79,-31.25,-45.17
859,-1.12,0.37,-1.5,19.29,-27.4,-36.99
867,-1.15,0.37,-1.51,13.98,-25.7,-32.35
875,-1.2,0.36,-1.51,3.54,-20.75,-22.03
883,-1.21,0.35,-1.5,-1.28,-16.42,-16.48
891,-1.18,0.34,-1.47,-9.52,-4.94,-6.1
899,-1.17,0.32,-1.45,-12.88,1.83,-1.59
907,-1.13,0.3,-1.41,-18.31,15.01,5.86
915,-1.08,0.3,-1.36,-22.89,22.28,11.17
923,-1.07,0.3,-1.35,-25.76,22.22,12.51
931,-1.06,0.31,-1.33,-32.47,17.4,13.92
939,-1.07,0.31,-1.32,-35.95,13.18,14.59
947,-1.09,0.31,-1.33,-44.07,3.11,16.6
955,-1.1,0.3,-1.32,-48.16,-0.92,17.88
963,-1.11,0.31,-1.29,-55.48,-4.15,21.36
971,-1.12,0.31,-1.25,-60.97,-4.33,26.86
979,-1.13,0.3,-1.23,-62.87,-3.36,29.85
987,-1.11,0.31,-1.2,-66.16,1.71,36.62
995,-1.09,0.31,-1.18,-68.05,4.27,39.92
1003,-1.05,0.29,-1.14,-72.2,6.59,45.35
1011,-1.01,0.29,-1.09,-76.78,7.14,48.89
1019,-1.0,0.29,-1.07,-78.8,6.53,50.35
1027,-0.98,0.29,-1.03,-83.01,3.54,52.98
1035,-0.96,0.29,-1.02,-85.21,2.62,54.38
1043,-0.94,0.3,-0.97,-89.97,1.89,56.88
1051,-0.93,0.29,-0.94,-92.22,1.16,58.23
1059,-0.89,0.28,-0.88,-95.09,0.98,61.4
1067,-0.86,0.29,-0.84,-95.64,2.62,63.6
1075,-0.85,0.28,-0.82,-95.46,3.6,64.82
1083,-0.83,0.28,-0.77,-95.52,6.35,66.77
1091,-0.81,0.29,-0.74,-95.58,8.12,67.81
1099,-0.77,0.29,-0.67,-95.09,8.42,69.82
1107,-0.73,0.3,-0.64,-93.08,6.04,72.08
1115,-0.7,0.3,-0.63,-91.92,5.43,72.94
1123,-0.66,0.31,-0.6,-90.15,7.08,73.12
1131,-0.64,0.31,-0.59,-89.9,7.69,72.45
1139,-0.64,0.33,-0.56,-90.15,9.64,72.08
1147,-0.63,0.34,-0.54,-90.52,11.41,72.63
1155,-0.61,0.34,-0.49,-91.43,15.5,74.89
1163,-0.57,0.35,-0.45,-91.0,19.9,76.78
1171,-0.56,0.35,-0.43,-90.45,23.01,77.51
1179,-0.53,0.32,-0.35,-89.36,28.93,77.88
1187,-0.51,0.33,-0.3,-87.95,31.43,78.06
1195,-0.47,0.35,-0.22,-82.64,35.34,78.37
1203,-0.41,0.35,-0.14,-76.66,39.43,77.58
1211,-0.39,0.37,-0.11,-73.97,40.22,77.21
1219,-0.35,0.4,-0.05,-68.24,40.41,75.5
1227,-0.34,0.41,-0.02,-65.61,40.41,74.52
1235,-0.34,0.42,0.04,-61.4,38.57,73.12
1243,-0.33,0.43,0.09,-58.9,36.93,72.94
1251,-0.31,0.45,0.17,-51.09,30.7,72.75
1259,-0.29,0.47,0.2,-41.5,18.49,72.45
1267,-0.27,0.49,0.21,-37.05,13.43,72.57
1275,-0.24,0.53,0.21,-28.81,5.07,73.18
1283,-0.23,0.52,0.2,-25.15,0.43,72.81
1291,-0.22,0.53,0.18,-18.43,-6.59,71.17
1299,-0.21,0.54,0.18,-15.87,-7.87,70.62
1307,-0.2,0.55,0.18,-10.25,-8.67,70.19
1315,-0.17,0.55,0.19,-3.66,-8.54,69.09
1323,-0.16,0.55,0.18,-0.18,-8.97,68.48
1331,-0.12,0.56,0.18,6.71,-9.03,67.75
1339,-0.11,0.55,0.18,9.95,-10.56,67.26
1347,-0.07,0.55,0.17,16.42,-14.83,65.37
1355,-0.04,0.54,0.15,22.22,-18.86,63.11
1363,-0.02,0.53,0.14,24.78,-20.57,61.89
1371,0.03,0.52,0.12,28.81,-22.4,58.17
1379,0.05,0.52,0.11,31.19,-22.16,55.42
1387,0.07,0.52,0.09,35.34,-22.28,50.42
1395,0.09,0.51,0.07,37.35,-23.25,47.61
1403,0.1,0.53,0.04,40.89,-24.35,40.28
1411,0.06,0.55,0.02,46.14,-24.48,32.65
1419,0.04,0.57,0.01,48.71,-24.84,29.85
1427,-0.03,0.6,-0.01,53.71,-29.42,26.18
1435,-0.06,0.61,-0.03,56.7,-34.18,24.72
1443,-0.11,0.61,-0.15,62.13,-43.27,21.85
1451,-0.12,0.6,-0.26,64.39,-44.92,18.43
1459,-0.11,0.59,-0.31,64.76,-41.87,16.54
1467,-0.1,0.54,-0.37,63.96,-29.85,10.8
1475,-0.09,0.52,-0.36,64.21,-19.9,7.26
1483,-0.05,0.5,-0.32,67.87,0.79,-0.49
1491,-0.02,0.48,-0.3,71.04,6.77,-4.64
1499,0.03,0.44,-0.29,77.45,12.82,-14.16
