time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.79,0.08,-0.03,41.08,9.09,-15.38
11,-0.71,0.12,-0.04,47.36,3.72,-28.93
19,-0.71,0.11,-0.1,52.92,-5.37,-36.44
27,-0.75,0.07,-0.14,60.18,-10.62,-51.09
35,-0.79,0.12,-0.19,64.82,-14.28,-57.13
43,-0.89,0.13,-0.29,71.11,-14.1,-63.78
51,-0.96,0.11,-0.36,71.23,-11.96,-65.0
59,-0.99,0.1,-0.38,70.25,-8.91,-65.61
67,-0.99,0.07,-0.43,69.52,-3.17,-68.24
75,-1.0,0.06,-0.47,68.48,-2.99,-70.37
83,-1.0,0.06,-0.55,63.23,-5.0,-75.62
91,-0.97,0.04,-0.62,54.69,-6.04,-81.6
99,-0.95,0.03,-0.65,48.58,-8.0,-85.33
107,-0.99,0.04,-0.73,35.52,-12.33,-92.96
115,-1.02,0.03,-0.75,28.2,-12.45,-95.7
123,-1.11,0.02,-0.75,12.27,-8.48,-97.35
131,-1.17,0.03,-0.75,4.27,-5.68,-96.01
139,-1.29,0.02,-0.7,-9.89,2.99,-89.72
147,-1.38,-0.0,-0.64,-21.61,10.99,-79.47
155,-1.4,-0.0,-0.62,-26.49,13.85,-73.79
163,-1.45,0.0,-0.63,-38.09,13.06,-61.52
171,-1.47,0.02,-0.65,-45.9,9.34,-54.93
179,-1.47,0.0,-0.63,-67.08,-2.01,-40.71
187,-1.44,-0.05,-0.51,-88.01,-14.53,-26.25
195,-1.43,-0.08,-0.45,-95.09,-20.26,-19.47
203,-1.41,-0.11,-0.39,-101.5,-28.38,-7.32
211,-1.4,-0.1,-0.38,-103.09,-28.08,-1.71
219,-1.4,-0.1,-0.35,-108.7,-25.7,9.58
227,-1.4,-0.1,-0.31,-112.3,-21.55,14.95
235,-1.42,-0.09,-0.23,-116.7,-8.61,26.12
243,-1.44,-0.07,-0.17,-117.98,7.32,38.39
251,-1.43,-0.08,-0.14,-118.77,15.14,44.37
259,-1.39,-0.06,-0.09,-121.89,28.2,54.87
267,-1.35,-0.06,-0.07,-123.78,32.9,58.96
275,-1.29,-0.06,-0.05,-130.13,36.32,65.12
283,-1.26,-0.05,-0.07,-140.14,32.35,68.05
291,-1.24,-0.05,-0.07,-147.28,29.3,69.09
299,-1.23,-0.07,0.02,-163.57,21.42,72.08
307,-1.25,-0.1,0.11,-169.43,17.94,74.77
315,-1.3,-0.08,0.22,-168.4,18.8,83.01
323,-1.32,-0.06,0.26,-161.99,21.67,88.56
331,-1.34,-0.09,0.4,-145.75,28.02,103.76
339,-1.35,-0.1,0.51,-123.9,38.82,120.12
347,-1.33,-0.07,0.52,-109.8,43.58,127.2
355,-1.3,-0.03,0.5,-83.86,45.53,139.65
363,-1.28,-0.02,0.47,-74.77,44.56,145.51
371,-1.23,0.02,0.44,-65.55,40.95,155.94
379,-1.2,0.06,0.44,-59.63,32.29,165.34
387,-1.18,0.08,0.43,-56.09,29.05,170.53
395,-1.11,0.11,0.43,-49.19,22.83,180.73
403,-1.07,0.11,0.42,-46.69,19.41,185.42
411,-0.98,0.09,0.41,-43.46,15.44,192.02
419,-0.93,0.06,0.43,-42.42,15.69,192.75
427,-0.84,0.05,0.5,-38.7,9.52,188.9
435,-0.8,0.03,0.59,-28.56,-2.56,180.97
443,-0.8,0.06,0.59,-20.08,-11.23,176.27
451,-0.74,0.14,0.51,1.1,-23.13,168.76
459,-0.7,0.13,0.47,10.8,-24.17,165.47
467,-0.58,0.11,0.38,24.84,-19.04,156.68
475,-0.53,0.14,0.34,29.79,-14.22,150.27
483,-0.5,0.18,0.28,39.0,-7.87,134.52
491,-0.5,0.21,0.25,45.9,-4.76,121.83
499,-0.49,0.21,0.24,48.4,-3.54,116.27
507,-0.45,0.22,0.22,53.89,-1.83,104.86
515,-0.43,0.22,0.22,56.7,-1.59,98.69
523,-0.41,0.21,0.22,64.88,-0.92,85.33
531,-0.39,0.21,0.18,75.81,-2.2,70.56
539,-0.37,0.21,0.15,80.99,-2.01,63.35
547,-0.31,0.22,0.08,89.36,1.59,49.13
555,-0.25,0.2,0.06,91.92,4.21,41.75
563,-0.14,0.16,0.05,96.56,5.8,21.48
571,-0.12,0.16,0.03,99.49,3.23,8.73
579,-0.07,0.14,-0.03,107.42,-3.05,-18.62
587,-0.09,0.13,-0.09,114.5,-8.24,-45.53
595,-0.1,0.13,-0.12,117.74,-7.69,-58.53
603,-0.09,0.09,-0.15,122.62,-6.41,-83.07
611,-0.09,0.05,-0.13,125.0,-8.18,-95.89
619,-0.09,-0.04,-0.08,132.26,-19.53,-126.04
627,-0.06,-0.12,-0.07,145.51,-39.12,-161.32
635,-0.07,-0.15,-0.14,153.56,-50.42,-180.54
643,-0.15,-0.14,-0.33,166.5,-68.18,-218.99
651,-0.24,-0.11,-0.43,168.58,-73.43,-235.53
659,-0.4,-0.11,-0.51,163.27,-70.01,-259.95
667,-0.46,-0.14,-0.54,157.59,-68.05,-269.96
675,-0.69,-0.14,-0.62,143.98,-78.61,-291.44
683,-0.93,-0.14,-0.64,127.69,-93.26,-307.07
691,-1.06,-0.17,-0.68,119.2,-101.2,-311.65
699,-1.42,-0.09,-0.76,100.52,-120.42,-315.25
707,-1.61,-0.04,-0.78,91.0,-124.94,-310.67
715,-1.91,-0.03,-0.79,74.4,-122.86,-288.88
723,-2.19,0.06,-0.85,62.81,-117.61,-254.7
731,-2.34,0.12,-0.88,57.19,-113.34,-232.06
739,-2.51,0.12,-0.87,42.66,-87.04,-177.37
747,-2.51,0.12,-0.86,35.52,-71.84,-148.07
755,-2.5,0.18,-0.87,22.4,-51.64,-92.04
763,-2.47,0.16,-0.87,15.38,-43.7,-65.55
771,-2.3,0.07,-0.84,-0.73,-24.35,-17.21
779,-2.07,0.01,-0.79,-17.7,-9.03,19.59
787,-1.97,-0.02,-0.76,-25.82,-6.96,32.96
795,-1.82,-0.08,-0.67,-39.25,-6.29,51.64
803,-1.77,-0.1,-0.62,-43.88,-2.44,58.17
811,-1.71,-0.09,-0.55,-46.69,8.3,68.12
819,-1.7,-0.07,-0.54,-47.06,11.54,72.51
827,-1.74,-0.04,-0.54,-50.66,14.47,83.8
835,-1.78,0.01,-0.54,-59.94,13.85,98.69
843,-1.77,0.01,-0.51,-65.67,12.15,107.79
851,-1.77,0.06,-0.49,-80.81,1.16,129.09
859,-1.72,0.03,-0.48,-86.12,-3.05,137.76
867,-1.66,-0.01,-0.44,-97.23,-15.14,155.15
875,-1.58,-0.08,-0.33,-106.45,-16.17,169.13
