time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.92,-0.16,-0.53,20.45,-135.38,-48.28
11,-0.85,-0.17,-0.16,16.6,-135.01,-51.82
19,-0.91,-0.15,-0.22,15.01,-145.45,-59.57
27,-0.92,-0.2,-0.22,15.62,-146.3,-63.84
35,-0.91,-0.26,-0.2,16.72,-157.78,-74.71
43,-0.97,-0.26,-0.23,14.65,-162.72,-87.65
51,-0.99,-0.25,-0.25,13.73,-160.58,-93.14
59,-1.08,-0.22,-0.29,12.15,-155.58,-101.26
67,-1.13,-0.21,-0.31,10.8,-147.77,-102.6
75,-1.2,-0.21,-0.34,6.23,-125.06,-99.79
83,-1.24,-0.21,-0.36,2.81,-115.05,-96.37
91,-1.32,-0.21,-0.35,-7.87,-103.88,-87.04
99,-1.39,-0.25,-0.31,-20.57,-96.07,-73.85
107,-1.41,-0.27,-0.29,-26.31,-94.24,-66.65
115,-1.44,-0.3,-0.27,-36.56,-93.26,-53.34
123,-1.47,-0.29,-0.26,-42.05,-94.85,-46.45
131,-1.52,-0.32,-0.24,-54.2,-96.62,-31.86
139,-1.58,-0.33,-0.21,-66.22,-95.52,-15.81
147,-1.61,-0.33,-0.2,-72.75,-93.51,-7.57
155,-1.67,-0.32,-0.15,-84.23,-80.08,10.99
163,-1.69,-0.31,-0.12,-88.2,-63.72,21.61
171,-1.69,-0.32,-0.04,-92.59,-17.4,43.88
179,-1.69,-0.32,-0.01,-92.96,9.7,54.69
187,-1.68,-0.31,0.06,-90.94,66.16,77.7
195,-1.61,-0.34,0.16,-90.76,110.17,100.28
203,-1.55,-0.37,0.21,-91.98,125.06,109.74
211,-1.41,-0.4,0.29,-96.37,137.08,121.83
219,-1.36,-0.4,0.31,-99.0,133.73,124.51
227,-1.3,-0.35,0.3,-105.35,120.61,128.42
235,-1.29,-0.31,0.28,-109.31,114.62,130.68
243,-1.32,-0.22,0.19,-120.06,103.03,138.37
251,-1.33,-0.17,0.1,-138.43,94.24,151.92
259,-1.3,-0.18,0.08,-150.39,89.72,159.97
267,-1.25,-0.23,0.12,-176.45,82.4,175.05
275,-1.22,-0.26,0.18,-187.07,79.65,181.52
283,-1.2,-0.35,0.37,-196.9,75.5,193.3
291,-1.23,-0.39,0.59,-185.49,77.45,204.59
299,-1.29,-0.38,0.7,-171.02,84.84,210.33
307,-1.42,-0.33,0.84,-129.58,110.84,221.13
315,-1.45,-0.27,0.88,-106.2,125.73,226.99
323,-1.4,-0.26,0.85,-64.51,141.24,242.07
331,-1.34,-0.21,0.81,-50.54,139.22,249.15
339,-1.23,-0.14,0.68,-38.15,117.92,260.99
347,-1.11,-0.06,0.56,-41.32,85.39,268.92
355,-1.06,-0.03,0.5,-45.59,67.32,273.07
363,-0.99,0.01,0.38,-56.34,31.8,280.15
371,-0.96,0.02,0.33,-62.38,15.62,283.87
379,-0.88,-0.0,0.23,-74.83,0.61,290.89
387,-0.84,-0.0,0.16,-85.69,-3.17,295.72
395,-0.79,-0.02,0.21,-91.49,-4.7,297.18
403,-0.65,-0.15,0.53,-96.68,-4.39,296.02
411,-0.56,-0.14,0.7,-90.7,-3.54,289.55
419,-0.45,-0.07,0.92,-52.12,-18.8,259.58
427,-0.41,0.05,0.88,-24.29,-33.81,238.4
435,-0.3,-0.09,0.68,27.95,-38.45,195.01
443,-0.24,0.13,0.5,67.38,-16.72,158.33
451,-0.23,0.16,0.44,80.08,2.5,143.92
459,-0.28,0.23,0.39,92.41,24.05,126.16
467,-0.31,0.27,0.38,94.85,27.59,120.85
475,-0.34,0.28,0.38,97.96,26.73,114.26
