time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.79,-0.05,-0.59,41.69,-9.22,-55.11
11,-0.76,-0.07,-0.57,41.38,-4.82,-61.89
19,-0.75,-0.03,-0.57,42.97,-10.56,-66.22
27,-0.84,-0.1,-0.64,45.84,-15.5,-74.83
35,-0.86,-0.09,-0.68,47.36,-12.76,-80.99
43,-0.9,-0.08,-0.71,46.69,-13.18,-82.64
51,-0.96,-0.11,-0.75,43.88,-7.2,-84.29
59,-0.99,-0.12,-0.78,42.24,-2.38,-84.41
67,-1.01,-0.14,-0.85,37.23,8.3,-82.34
75,-1.02,-0.17,-0.9,34.06,13.37,-80.57
83,-1.06,-0.22,-1.0,25.39,22.03,-77.27
91,-1.1,-0.24,-1.09,12.88,27.59,-73.12
99,-1.12,-0.26,-1.12,4.76,27.89,-70.8
107,-1.15,-0.28,-1.18,-13.85,26.37,-65.43
115,-1.19,-0.28,-1.21,-23.68,25.76,-62.13
123,-1.25,-0.24,-1.23,-44.37,27.47,-52.8
131,-1.28,-0.22,-1.22,-66.65,34.18,-38.82
139,-1.29,-0.21,-1.2,-77.64,36.93,-31.01
147,-1.31,-0.22,-1.11,-99.24,40.28,-14.71
155,-1.3,-0.24,-1.06,-108.34,40.04,-7.32
163,-1.3,-0.26,-0.95,-122.92,39.92,6.41
171,-1.29,-0.26,-0.9,-128.72,41.08,12.45
179,-1.3,-0.26,-0.77,-136.17,44.07,23.25
187,-1.3,-0.23,-0.69,-136.41,52.12,33.57
195,-1.28,-0.2,-0.66,-135.74,56.34,39.25
203,-1.25,-0.17,-0.61,-136.47,61.71,48.65
211,-1.25,-0.14,-0.59,-138.12,62.26,52.31
219,-1.24,-0.08,-0.54,-143.25,59.27,60.61
227,-1.24,-0.07,-0.51,-146.0,54.57,65.06
235,-1.23,-0.05,-0.46,-150.27,43.64,75.01
243,-1.21,-0.05,-0.42,-153.5,28.69,84.29
251,-1.21,-0.05,-0.39,-154.6,20.75,88.68
259,-1.19,-0.06,-0.31,-153.63,9.7,97.66
267,-1.19,-0.05,-0.26,-150.45,6.77,101.99
275,-1.2,-0.03,-0.22,-136.35,5.19,111.39
283,-1.21,-0.01,-0.22,-118.96,10.44,121.7
291,-1.21,-0.0,-0.22,-111.69,14.89,127.01
299,-1.19,0.05,-0.22,-99.67,22.03,137.45
307,-1.18,0.07,-0.22,-94.18,24.41,142.58
315,-1.11,0.07,-0.23,-84.59,25.82,151.55
323,-1.08,0.06,-0.24,-81.18,25.02,154.11
331,-1.03,0.09,-0.26,-78.25,22.95,155.09
